METER_NO,DATE_TIME,HSN,PG,BT,CD,TD,VC
2510014484,2026-09-15 00:00:00,160,9284.260,5265.250,2056.010,1962.990,1473.130
2510203103,2026-09-15 00:00:00,400,1840.800,1094.140,414.890,331.760,58.340
2510203104,2026-09-15 00:00:00,120,2967.590,1783.260,695.600,488.720,441.040
2510203105,2026-09-15 00:00:00,100,2366.780,1647.630,666.660,52.490,557.900
2510203106,2026-09-15 00:00:00,100,97.670,45.190,16.440,36.040,0.410
2510203108,2026-09-15 00:00:00,80,3879.420,2183.670,859.560,836.170,613.070
2510203109,2026-09-15 00:00:00,160,1484.140,932.330,454.100,97.700,451.090
2510203111,2026-09-15 00:00:00,40,3868.290,2438.060,949.130,481.100,1057.660
2510203112,2026-09-15 00:00:00,600,13.680,10.140,2.690,0.850,4.300
2510203113,2026-09-15 00:00:00,160,4281.610,2727.150,1031.790,522.660,249.450
2510203117,2026-09-15 00:00:00,80,1635.970,871.500,355.560,408.910,277.610
2510203118,2026-09-15 00:00:00,640,187.170,108.410,42.230,36.510,26.990
2510203119,2026-09-15 00:00:00,40,480.820,323.290,123.490,34.020,180.180
2510203120,2026-09-15 00:00:00,160,4212.960,2587.720,929.480,695.750,971.430
2510203121,2026-09-15 00:00:00,100,1277.740,749.690,299.280,228.760,70.780
2510203122,2026-09-15 00:00:00,40,918.790,582.670,287.940,48.160,672.670
2510203123,2026-09-15 00:00:00,40,2607.050,1717.220,708.620,181.200,827.280
2510203124,2026-09-15 00:00:00,800,1147.150,813.570,277.230,56.330,321.430
2510203126,2026-09-15 00:00:00,100,14.310,6.260,2.020,6.010,0.280
2510203128,2026-09-15 00:00:00,500,7779.910,4085.560,1369.260,2325.090,353.410
2510203129,2026-09-15 00:00:00,80,5.390,2.850,1.010,1.510,0.000
2510203130,2026-09-15 00:00:00,120,28.140,19.800,6.100,2.230,8.650
2510203133,2026-09-15 00:00:00,40,657.560,447.910,165.510,44.130,112.100
2510203134,2026-09-15 00:00:00,200,140.230,82.080,32.430,25.710,6.060
2510224049,2026-09-15 00:00:00,1,52815.879,20582.930,10810.070,21422.869,118.580
2510224167,2026-09-15 00:00:00,1,20076.801,8746.800,3891.280,7438.710,686.210
2510317505,2026-09-15 00:00:00,1,14720.870,6459.460,3105.020,5156.380,0.740
2510317537,2026-09-15 00:00:00,1,11483.600,6599.540,2167.360,2716.690,218.560
2510389559,2026-09-15 00:00:00,1,36.870,20.630,14.320,1.910,30.680
2510389643,2026-09-15 00:00:00,1,42401.180,15190.370,7569.360,19641.449,22.520
2510389931,2026-09-15 00:00:00,1,30557.170,11677.930,6446.420,12432.810,0.150
2510633381,2026-09-15 00:00:00,320,214.330,133.450,48.110,32.760,6.240
2510633383,2026-09-15 00:00:00,40,1662.160,1246.600,383.320,32.230,51.520
2510633385,2026-09-15 00:00:00,60,1188.470,559.140,236.290,393.030,46.860
2510633386,2026-09-15 00:00:00,500,465.270,265.350,100.460,99.450,30.900
2510633387,2026-09-15 00:00:00,40,22.810,15.260,5.530,2.010,0.730
2510633389,2026-09-15 00:00:00,500,403.680,275.850,95.930,31.890,68.450
2510633390,2026-09-15 00:00:00,80,1966.280,1184.230,439.800,342.250,509.560
2510633391,2026-09-15 00:00:00,100,237.930,183.630,54.190,0.100,3.290
2510633395,2026-09-15 00:00:00,40,1300.980,732.580,283.550,284.840,61.340
2510633396,2026-09-15 00:00:00,400,866.600,589.500,204.530,72.560,190.880
2510633397,2026-09-15 00:00:00,240,534.850,343.650,160.500,30.690,200.430
2510633399,2026-09-15 00:00:00,600,1108.960,637.660,237.670,233.620,57.000
2510633400,2026-09-15 00:00:00,800,692.260,423.570,157.330,111.350,136.590
2510633402,2026-09-15 00:00:00,300,496.750,301.400,104.830,90.520,120.830
2510633411,2026-09-15 00:00:00,800,4535.840,2590.030,947.960,997.840,1605.800
2510814977,2026-09-15 00:00:00,400,51.030,31.540,12.080,7.400,1.840
2610026950,2026-09-15 00:00:00,600,12.880,8.220,2.970,1.680,1.180
2610026952,2026-09-15 00:00:00,200,3395.820,2221.580,993.740,180.490,1698.090
2610026963,2026-09-15 00:00:00,200,360.380,186.420,87.840,86.110,23.610
2610026977,2026-09-15 00:00:00,30,604.850,252.880,94.190,257.770,103.250
2610126270,2026-09-15 00:00:00,400,24.200,15.420,5.740,3.040,0.790
2610126451,2026-09-15 00:00:00,300,108.700,70.820,26.440,11.420,55.300
2610159557,2026-09-15 00:00:00,600,15.380,8.720,3.270,3.380,0.230
2610170786,2026-09-15 00:00:00,500,540.780,308.120,106.620,126.020,104.520
2610170836,2026-09-15 00:00:00,100,122.530,76.410,27.580,18.530,69.750
2610170837,2026-09-15 00:00:00,240,11.270,7.340,2.490,1.430,1.370
2610170840,2026-09-15 00:00:00,40,281.610,159.020,55.610,66.970,59.050
2610322967,2026-09-15 00:00:00,500,3.370,2.040,0.830,0.490,0.440
2610322969,2026-09-15 00:00:00,100,89.400,62.440,21.760,5.190,11.100
2610322982,2026-09-15 00:00:00,160,1.960,1.180,0.410,0.360,0.000
2610322995,2026-09-15 00:00:00,40,2.280,1.370,0.480,0.420,0.000
2610322997,2026-09-15 00:00:00,400,481.580,284.700,110.490,86.390,179.220
2610323001,2026-09-15 00:00:00,160,1561.500,930.660,425.530,205.300,705.250
2610323004,2026-09-15 00:00:00,3000,79.050,59.840,10.200,9.000,18.790
2610323010,2026-09-15 00:00:00,60,13.020,8.900,2.950,1.150,1.110
2610323016,2026-09-15 00:00:00,160,1406.660,779.940,306.440,320.280,636.900
2610323017,2026-09-15 00:00:00,60,2.850,1.710,0.600,0.530,0.000
2610323019,2026-09-15 00:00:00,80,43.270,27.360,9.420,6.480,2.810
2610323024,2026-09-15 00:00:00,160,943.280,655.510,246.000,41.760,321.690
2510178139,2026-09-15 00:01:00,300,787.410,458.900,168.140,160.360,166.420
2510203114,2026-09-15 00:01:00,120,1856.630,1167.190,458.550,230.870,371.670
2510633393,2026-09-15 00:01:00,600,5798.190,3377.160,1152.120,1268.900,1233.500
2510633406,2026-09-15 00:01:00,60,346.040,154.360,66.560,125.110,14.960
2610026953,2026-09-15 00:01:00,700,603.850,357.630,136.990,109.210,168.520
2610026966,2026-09-15 00:01:00,240,920.170,659.970,228.550,31.640,192.780
2610170838,2026-09-15 00:01:00,240,30.120,19.170,6.680,4.250,3.330
2510178141,2026-09-15 00:02:00,40,638.000,477.510,149.670,10.820,176.080
2610026976,2026-09-15 00:02:00,60,1407.610,918.440,313.480,175.680,140.320
2510014482,2026-09-15 00:03:00,40,1273.520,887.080,350.250,36.190,84.070
2510203127,2026-09-15 00:03:00,40,1199.570,784.340,321.650,93.570,339.380
2610323005,2026-09-15 00:04:00,120,10.210,6.850,2.650,0.700,1.560
2410121326,2026-09-15 00:30:00,200,1539.940,994.250,431.920,113.760,361.810
2410121353,2026-09-15 00:30:00,120,687.300,477.520,186.240,23.530,149.540
2410121371,2026-09-15 00:30:00,120,586.670,364.600,129.630,92.440,71.060
2410121424,2026-09-15 00:30:00,120,47.420,29.190,11.070,7.160,1.600
2410121440,2026-09-15 00:30:00,120,19.220,12.560,3.840,2.810,2.350
2410121454,2026-09-15 00:30:00,160,2017.020,1271.710,435.210,310.100,326.790
2410121457,2026-09-15 00:30:00,120,1602.330,1040.200,462.920,99.200,289.080
2410121574,2026-09-15 00:30:00,120,4818.870,3477.760,1120.220,220.880,415.870
2410131383,2026-09-15 00:30:00,400,1049.570,695.130,224.110,130.320,47.260
2410131384,2026-09-15 00:30:00,200,9728.160,5520.730,1956.830,2250.590,2029.970
2410131387,2026-09-15 00:30:00,600,534.550,334.490,127.200,72.850,55.060
2410320615,2026-09-15 00:30:00,700,15244.000,9342.830,3720.020,2181.150,3768.090
2410883988,2026-09-15 00:30:00,100,34.340,17.410,5.110,11.800,3.350
2410883990,2026-09-15 00:30:00,60,2992.590,1716.280,638.680,637.620,888.320
2410883991,2026-09-15 00:30:00,100,2713.690,1633.630,609.770,470.280,255.000
2410883993,2026-09-15 00:30:00,60,3035.120,1461.150,574.760,999.200,108.270
2410883994,2026-09-15 00:30:00,320,104.740,46.740,20.830,37.160,3.450
2410932742,2026-09-15 00:30:00,240,19649.580,11438.890,3647.260,4563.410,4976.840
2411087432,2026-09-15 00:30:00,40,3596.060,2235.460,1029.460,331.130,726.960
2411087433,2026-09-15 00:30:00,500,781.880,463.200,170.690,147.980,20.710
2411290205,2026-09-15 00:30:00,240,9469.010,6371.050,2769.720,328.220,3355.140
2510014481,2026-09-15 00:30:00,80,15185.230,8854.950,2924.010,3406.250,5703.910
2510014483,2026-09-15 00:30:00,300,224.550,129.330,50.020,45.190,0.000
2510014484,2026-09-15 00:30:00,160,9284.780,5265.250,2056.010,1963.510,1473.340
2510178139,2026-09-15 00:30:00,300,787.500,458.900,168.140,160.450,166.460
2510178141,2026-09-15 00:30:00,40,638.010,477.510,149.670,10.820,176.080
2510203103,2026-09-15 00:30:00,400,1840.840,1094.140,414.890,331.790,58.340
2510203104,2026-09-15 00:30:00,120,2967.780,1783.260,695.600,488.910,441.070
2510203105,2026-09-15 00:30:00,100,2366.790,1647.630,666.660,52.500,557.900
2510203106,2026-09-15 00:30:00,100,97.680,45.190,16.440,36.040,0.410
2510203108,2026-09-15 00:30:00,80,3879.550,2183.670,859.560,836.300,613.090
2510203109,2026-09-15 00:30:00,160,1484.150,932.330,454.100,97.710,451.100
2510203111,2026-09-15 00:30:00,40,3868.290,2438.060,949.130,481.100,1057.660
2510203112,2026-09-15 00:30:00,600,13.730,10.140,2.690,0.900,4.320
2510203113,2026-09-15 00:30:00,160,4281.890,2727.150,1031.790,522.940,249.460
2510203114,2026-09-15 00:30:00,120,1856.760,1167.190,458.550,231.000,371.680
2510203117,2026-09-15 00:30:00,80,1636.040,871.500,355.560,408.970,277.610
2510203118,2026-09-15 00:30:00,640,187.190,108.410,42.230,36.540,26.990
2510203119,2026-09-15 00:30:00,40,480.820,323.290,123.490,34.020,180.180
2510203120,2026-09-15 00:30:00,160,4213.190,2587.720,929.480,695.980,971.530
2510203121,2026-09-15 00:30:00,100,1277.770,749.690,299.280,228.800,70.780
2510203122,2026-09-15 00:30:00,40,918.800,582.670,287.940,48.170,672.670
2510203124,2026-09-15 00:30:00,800,1147.160,813.570,277.230,56.340,321.430
2510203126,2026-09-15 00:30:00,100,14.310,6.260,2.020,6.010,0.280
2510203127,2026-09-15 00:30:00,40,1199.690,784.340,321.650,93.690,339.470
2510203128,2026-09-15 00:30:00,500,7780.590,4085.560,1369.260,2325.770,353.470
2510203129,2026-09-15 00:30:00,80,5.390,2.850,1.010,1.520,0.000
2510203130,2026-09-15 00:30:00,120,28.140,19.800,6.100,2.230,8.650
2510203133,2026-09-15 00:30:00,40,657.560,447.910,165.510,44.140,112.100
2510203134,2026-09-15 00:30:00,200,140.230,82.080,32.430,25.710,6.060
2510224049,2026-09-15 00:30:00,1,52819.199,20582.930,10810.070,21426.189,118.580
2510224167,2026-09-15 00:30:00,1,20078.160,8746.800,3891.280,7440.070,686.210
2510317505,2026-09-15 00:30:00,1,14722.720,6459.460,3105.020,5158.230,0.740
2510317537,2026-09-15 00:30:00,1,11484.460,6599.540,2167.360,2717.550,218.560
2510389559,2026-09-15 00:30:00,1,36.870,20.630,14.320,1.910,30.680
2510389643,2026-09-15 00:30:00,1,42404.941,15190.370,7569.360,19645.211,22.520
2510389931,2026-09-15 00:30:00,1,30559.490,11677.930,6446.420,12435.140,0.150
2510633381,2026-09-15 00:30:00,320,214.350,133.450,48.110,32.780,6.240
2510633383,2026-09-15 00:30:00,40,1662.170,1246.600,383.320,32.240,51.520
2510633385,2026-09-15 00:30:00,60,1188.570,559.140,236.290,393.130,46.860
2510633386,2026-09-15 00:30:00,500,465.340,265.350,100.460,99.520,30.900
2510633387,2026-09-15 00:30:00,40,22.810,15.260,5.530,2.010,0.730
2510633389,2026-09-15 00:30:00,500,403.820,275.850,95.930,32.030,68.450
2510633390,2026-09-15 00:30:00,80,1966.810,1184.230,439.800,342.780,509.690
2510633391,2026-09-15 00:30:00,100,237.930,183.630,54.190,0.100,3.290
2510633393,2026-09-15 00:30:00,600,5798.540,3377.160,1152.120,1269.250,1233.570
2510633395,2026-09-15 00:30:00,40,1300.980,732.580,283.550,284.840,61.340
2510633396,2026-09-15 00:30:00,400,866.610,589.500,204.530,72.570,190.880
2510633397,2026-09-15 00:30:00,240,534.860,343.650,160.500,30.700,200.430
2510633399,2026-09-15 00:30:00,600,1109.050,637.660,237.670,233.720,57.010
2510633400,2026-09-15 00:30:00,800,692.310,423.570,157.330,111.400,136.600
2510633402,2026-09-15 00:30:00,300,496.880,301.400,104.830,90.640,120.850
2510633411,2026-09-15 00:30:00,800,4536.240,2590.030,947.960,998.240,1605.950
2510814977,2026-09-15 00:30:00,400,51.030,31.540,12.080,7.400,1.840
2610026950,2026-09-15 00:30:00,600,12.880,8.220,2.970,1.680,1.180
2610026952,2026-09-15 00:30:00,200,3396.070,2221.580,993.740,180.730,1698.240
2610026953,2026-09-15 00:30:00,700,604.020,357.630,136.990,109.380,168.590
2610026963,2026-09-15 00:30:00,200,360.420,186.420,87.840,86.150,23.610
2610026966,2026-09-15 00:30:00,240,920.190,659.970,228.550,31.660,192.780
2610026976,2026-09-15 00:30:00,60,1407.720,918.440,313.480,175.780,140.330
2610026977,2026-09-15 00:30:00,30,604.990,252.880,94.190,257.910,103.260
2610126270,2026-09-15 00:30:00,400,24.210,15.420,5.740,3.040,0.790
2610126451,2026-09-15 00:30:00,300,108.700,70.820,26.440,11.430,55.300
2610159557,2026-09-15 00:30:00,600,15.380,8.720,3.270,3.390,0.230
2610170836,2026-09-15 00:30:00,100,122.530,76.410,27.580,18.530,69.750
2610170837,2026-09-15 00:30:00,240,11.270,7.340,2.490,1.440,1.370
2610170838,2026-09-15 00:30:00,240,30.120,19.170,6.680,4.260,3.330
2610170840,2026-09-15 00:30:00,40,281.670,159.020,55.610,67.030,59.050
2610322967,2026-09-15 00:30:00,500,3.370,2.040,0.830,0.490,0.440
2610322969,2026-09-15 00:30:00,100,89.400,62.440,21.760,5.190,11.100
2610322982,2026-09-15 00:30:00,160,1.960,1.180,0.410,0.360,0.000
2610322995,2026-09-15 00:30:00,40,2.290,1.370,0.480,0.430,0.000
2610322997,2026-09-15 00:30:00,400,481.890,284.700,110.490,86.700,179.360
2610323001,2026-09-15 00:30:00,160,1561.910,930.660,425.530,205.710,705.480
2610323004,2026-09-15 00:30:00,3000,79.100,59.840,10.200,9.050,18.800
2610323005,2026-09-15 00:30:00,120,10.210,6.850,2.650,0.700,1.560
2610323010,2026-09-15 00:30:00,60,13.020,8.900,2.950,1.150,1.110
2610323016,2026-09-15 00:30:00,160,1407.080,779.940,306.440,320.690,637.120
2610323017,2026-09-15 00:30:00,60,2.860,1.710,0.600,0.540,0.000
2610323024,2026-09-15 00:30:00,160,943.350,655.510,246.000,41.830,321.700
2410131378,2026-09-15 00:31:00,200,1812.620,1165.700,502.040,144.870,398.630
2510014482,2026-09-15 00:31:00,40,1273.530,887.080,350.250,36.190,84.070
2610170786,2026-09-15 00:31:00,500,540.990,308.120,106.620,126.240,104.550
2510203123,2026-09-15 00:45:00,40,2607.060,1717.220,708.620,181.210,827.280
2510633406,2026-09-15 00:45:00,60,346.080,154.360,66.560,125.140,14.960
2610323019,2026-09-15 00:45:00,80,43.290,27.360,9.420,6.500,2.810
2410121326,2026-09-15 01:00:00,200,1540.010,994.250,431.920,113.830,361.830
2410121353,2026-09-15 01:00:00,120,687.300,477.520,186.240,23.540,149.540
2410121371,2026-09-15 01:00:00,120,586.720,364.600,129.630,92.490,71.060
2410121424,2026-09-15 01:00:00,120,47.430,29.190,11.070,7.160,1.600
2410121454,2026-09-15 01:00:00,160,2017.080,1271.710,435.210,310.150,326.810
2410121457,2026-09-15 01:00:00,120,1602.970,1040.200,462.920,99.830,289.200
2410131378,2026-09-15 01:00:00,200,1812.630,1165.700,502.040,144.880,398.630
2410131383,2026-09-15 01:00:00,400,1049.600,695.130,224.110,130.350,47.260
2410131384,2026-09-15 01:00:00,200,9728.460,5520.730,1956.830,2250.890,2030.000
2410131387,2026-09-15 01:00:00,600,534.570,334.490,127.200,72.870,55.060
2410320615,2026-09-15 01:00:00,700,15244.480,9342.830,3720.020,2181.620,3768.150
2410883990,2026-09-15 01:00:00,60,2992.600,1716.280,638.680,637.630,888.320
2410883991,2026-09-15 01:00:00,100,2713.710,1633.630,609.770,470.300,255.000
2410883993,2026-09-15 01:00:00,60,3035.500,1461.150,574.760,999.590,108.350
2410883994,2026-09-15 01:00:00,320,104.740,46.740,20.830,37.160,3.450
2410932742,2026-09-15 01:00:00,240,19650.430,11438.890,3647.260,4564.260,4977.070
2411087432,2026-09-15 01:00:00,40,3596.220,2235.460,1029.460,331.290,726.960
2411087433,2026-09-15 01:00:00,500,782.020,463.200,170.690,148.120,20.720
2411290205,2026-09-15 01:00:00,240,9469.050,6371.050,2769.720,328.270,3355.150
2510014481,2026-09-15 01:00:00,80,15185.820,8854.950,2924.010,3406.840,5704.190
2510014483,2026-09-15 01:00:00,300,224.560,129.330,50.020,45.200,0.000
2510014484,2026-09-15 01:00:00,160,9285.300,5265.250,2056.010,1964.030,1473.540
2510178139,2026-09-15 01:00:00,300,787.590,458.900,168.140,160.540,166.500
2510178141,2026-09-15 01:00:00,40,638.010,477.510,149.670,10.830,176.080
2510203103,2026-09-15 01:00:00,400,1840.870,1094.140,414.890,331.830,58.340
2510203104,2026-09-15 01:00:00,120,2967.940,1783.260,695.600,489.080,441.090
2510203105,2026-09-15 01:00:00,100,2366.800,1647.630,666.660,52.510,557.910
2510203106,2026-09-15 01:00:00,100,97.680,45.190,16.440,36.050,0.410
2510203108,2026-09-15 01:00:00,80,3879.680,2183.670,859.560,836.430,613.100
2510203109,2026-09-15 01:00:00,160,1484.170,932.330,454.100,97.730,451.100
2510203111,2026-09-15 01:00:00,40,3868.300,2438.060,949.130,481.100,1057.660
2510203114,2026-09-15 01:00:00,120,1856.890,1167.190,458.550,231.130,371.690
2510203117,2026-09-15 01:00:00,80,1636.110,871.500,355.560,409.040,277.610
2510203118,2026-09-15 01:00:00,640,187.220,108.410,42.230,36.560,26.990
2510203119,2026-09-15 01:00:00,40,480.820,323.290,123.490,34.020,180.180
2510203120,2026-09-15 01:00:00,160,4213.420,2587.720,929.480,696.200,971.620
2510203121,2026-09-15 01:00:00,100,1277.810,749.690,299.280,228.830,70.780
2510203122,2026-09-15 01:00:00,40,918.810,582.670,287.940,48.180,672.680
2510203123,2026-09-15 01:00:00,40,2607.060,1717.220,708.620,181.210,827.280
2510203124,2026-09-15 01:00:00,800,1147.170,813.570,277.230,56.350,321.430
2510203126,2026-09-15 01:00:00,100,14.320,6.260,2.020,6.020,0.280
2510203127,2026-09-15 01:00:00,40,1199.830,784.340,321.650,93.830,339.570
2510203128,2026-09-15 01:00:00,500,7781.270,4085.560,1369.260,2326.450,353.530
2510203129,2026-09-15 01:00:00,80,5.400,2.850,1.010,1.520,0.000
2510203130,2026-09-15 01:00:00,120,28.140,19.800,6.100,2.230,8.650
2510203133,2026-09-15 01:00:00,40,657.570,447.910,165.510,44.150,112.100
2510203134,2026-09-15 01:00:00,200,140.230,82.080,32.430,25.710,6.060
2510224049,2026-09-15 01:00:00,1,52822.629,20582.930,10810.070,21429.619,118.580
2510224167,2026-09-15 01:00:00,1,20079.520,8746.800,3891.280,7441.430,686.210
2510317505,2026-09-15 01:00:00,1,14724.570,6459.460,3105.020,5160.080,0.740
2510317537,2026-09-15 01:00:00,1,11485.340,6599.540,2167.360,2718.430,218.560
2510389559,2026-09-15 01:00:00,1,36.870,20.630,14.320,1.910,30.680
2510389643,2026-09-15 01:00:00,1,42408.660,15190.370,7569.360,19648.930,22.520
2510389931,2026-09-15 01:00:00,1,30561.859,11677.930,6446.420,12437.500,0.150
2510633381,2026-09-15 01:00:00,320,214.360,133.450,48.110,32.790,6.240
2510633383,2026-09-15 01:00:00,40,1662.180,1246.600,383.320,32.250,51.520
2510633385,2026-09-15 01:00:00,60,1188.660,559.140,236.290,393.220,46.860
2510633386,2026-09-15 01:00:00,500,465.410,265.350,100.460,99.590,30.900
2510633387,2026-09-15 01:00:00,40,22.810,15.260,5.530,2.010,0.730
2510633389,2026-09-15 01:00:00,500,403.930,275.850,95.930,32.140,68.450
2510633390,2026-09-15 01:00:00,80,1967.270,1184.230,439.800,343.240,509.790
2510633393,2026-09-15 01:00:00,600,5798.900,3377.160,1152.120,1269.610,1233.650
2510633395,2026-09-15 01:00:00,40,1300.980,732.580,283.550,284.840,61.340
2510633396,2026-09-15 01:00:00,400,866.620,589.500,204.530,72.580,190.880
2510633397,2026-09-15 01:00:00,240,534.870,343.650,160.500,30.710,200.430
2510633399,2026-09-15 01:00:00,600,1109.150,637.660,237.670,233.810,57.010
2510633400,2026-09-15 01:00:00,800,692.350,423.570,157.330,111.440,136.620
2510633402,2026-09-15 01:00:00,300,496.990,301.400,104.830,90.760,120.860
2510633406,2026-09-15 01:00:00,60,346.090,154.360,66.560,125.160,14.960
2510633411,2026-09-15 01:00:00,800,4536.780,2590.030,947.960,998.780,1606.160
2610026950,2026-09-15 01:00:00,600,12.890,8.220,2.970,1.690,1.180
2610026952,2026-09-15 01:00:00,200,3396.560,2221.580,993.740,181.230,1698.550
2610026953,2026-09-15 01:00:00,700,604.190,357.630,136.990,109.560,168.660
2610026966,2026-09-15 01:00:00,240,920.200,659.970,228.550,31.670,192.790
2610026976,2026-09-15 01:00:00,60,1407.820,918.440,313.480,175.890,140.340
2610026977,2026-09-15 01:00:00,30,605.120,252.880,94.190,258.040,103.270
2610126270,2026-09-15 01:00:00,400,24.210,15.420,5.740,3.050,0.790
2610126451,2026-09-15 01:00:00,300,108.710,70.820,26.440,11.430,55.300
2610159557,2026-09-15 01:00:00,600,15.380,8.720,3.270,3.390,0.230
2610170786,2026-09-15 01:00:00,500,541.180,308.120,106.620,126.430,104.580
2610170836,2026-09-15 01:00:00,100,122.530,76.410,27.580,18.530,69.750
2610170837,2026-09-15 01:00:00,240,11.280,7.340,2.490,1.440,1.370
2610170838,2026-09-15 01:00:00,240,30.130,19.170,6.680,4.260,3.330
2610170840,2026-09-15 01:00:00,40,281.730,159.020,55.610,67.090,59.050
2610322967,2026-09-15 01:00:00,500,3.370,2.040,0.830,0.500,0.440
2610322969,2026-09-15 01:00:00,100,89.410,62.440,21.760,5.200,11.100
2610322982,2026-09-15 01:00:00,160,1.970,1.180,0.410,0.370,0.000
2610322995,2026-09-15 01:00:00,40,2.290,1.370,0.480,0.430,0.000
2610322997,2026-09-15 01:00:00,400,482.200,284.700,110.490,87.000,179.490
2610323001,2026-09-15 01:00:00,160,1562.300,930.660,425.530,206.100,705.720
2610323004,2026-09-15 01:00:00,3000,79.140,59.840,10.200,9.100,18.810
2610323005,2026-09-15 01:00:00,120,10.210,6.850,2.650,0.700,1.560
2610323010,2026-09-15 01:00:00,60,13.020,8.900,2.950,1.160,1.110
2610323016,2026-09-15 01:00:00,160,1407.480,779.940,306.440,321.090,637.310
2610323017,2026-09-15 01:00:00,60,2.860,1.710,0.600,0.550,0.000
2610323024,2026-09-15 01:00:00,160,943.420,655.510,246.000,41.890,321.700
2410121440,2026-09-15 01:01:00,120,19.220,12.560,3.840,2.810,2.350
2410883988,2026-09-15 01:01:00,100,34.340,17.410,5.110,11.810,3.350
2510014482,2026-09-15 01:01:00,40,1273.540,887.080,350.250,36.200,84.070
2510203112,2026-09-15 01:01:00,600,13.800,10.140,2.690,0.960,4.350
2510203113,2026-09-15 01:01:00,160,4282.180,2727.150,1031.790,523.220,249.470
2510633391,2026-09-15 01:01:00,100,237.930,183.630,54.190,0.100,3.290
2510814977,2026-09-15 01:01:00,400,51.040,31.540,12.080,7.400,1.840
2610026963,2026-09-15 01:01:00,200,360.460,186.420,87.840,86.190,23.610
2410121574,2026-09-15 01:02:00,120,4818.900,3477.760,1120.220,220.910,415.870
2610323019,2026-09-15 01:02:00,80,43.300,27.360,9.420,6.510,2.810
2410121326,2026-09-15 01:30:00,200,1540.080,994.250,431.920,113.890,361.850
2410121353,2026-09-15 01:30:00,120,687.310,477.520,186.240,23.540,149.540
2410121371,2026-09-15 01:30:00,120,586.770,364.600,129.630,92.530,71.060
2410121424,2026-09-15 01:30:00,120,47.430,29.190,11.070,7.160,1.600
2410121440,2026-09-15 01:30:00,120,19.220,12.560,3.840,2.810,2.350
2410121454,2026-09-15 01:30:00,160,2017.130,1271.710,435.210,310.200,326.820
2410121457,2026-09-15 01:30:00,120,1603.600,1040.200,462.920,100.460,289.320
2410121574,2026-09-15 01:30:00,120,4818.920,3477.760,1120.220,220.930,415.870
2410131378,2026-09-15 01:30:00,200,1812.630,1165.700,502.040,144.880,398.630
2410131383,2026-09-15 01:30:00,400,1049.620,695.130,224.110,130.370,47.260
2410131384,2026-09-15 01:30:00,200,9728.760,5520.730,1956.830,2251.190,2030.030
2410131387,2026-09-15 01:30:00,600,534.590,334.490,127.200,72.880,55.060
2410320615,2026-09-15 01:30:00,700,15244.950,9342.830,3720.020,2182.100,3768.200
2410883990,2026-09-15 01:30:00,60,2992.600,1716.280,638.680,637.630,888.320
2410883991,2026-09-15 01:30:00,100,2713.730,1633.630,609.770,470.320,255.000
2410883993,2026-09-15 01:30:00,60,3035.880,1461.150,574.760,999.970,108.430
2410883994,2026-09-15 01:30:00,320,104.750,46.740,20.830,37.170,3.450
2410932742,2026-09-15 01:30:00,240,19651.311,11438.890,3647.260,4565.150,4977.300
2411087432,2026-09-15 01:30:00,40,3596.380,2235.460,1029.460,331.450,726.960
2411087433,2026-09-15 01:30:00,500,782.160,463.200,170.690,148.260,20.720
