METER_NO,DATE_TIME,HSN,PG,BT,CD,TD,VC
2510203103,2026-09-10 00:00:00,400,1824.770,1083.440,411.720,329.600,54.150
2510203104,2026-09-10 00:00:00,120,2923.170,1755.720,685.600,481.840,431.410
2510203105,2026-09-10 00:00:00,100,2321.330,1614.690,654.920,51.710,547.410
2510203106,2026-09-10 00:00:00,100,96.540,44.630,16.250,35.640,0.400
2510203107,2026-09-10 00:00:00,600,522.200,329.830,140.730,51.630,149.980
2510203108,2026-09-10 00:00:00,80,3801.400,2139.650,840.730,821.010,603.230
2510203109,2026-09-10 00:00:00,160,1462.450,918.760,446.890,96.790,445.280
2510203111,2026-09-10 00:00:00,40,3826.170,2405.990,939.310,480.870,1047.370
2510203113,2026-09-10 00:00:00,160,4182.650,2662.000,1005.880,514.760,241.120
2510203114,2026-09-10 00:00:00,120,1822.500,1145.620,450.390,226.480,364.450
2510203117,2026-09-10 00:00:00,80,1619.600,862.420,352.620,404.550,274.040
2510203118,2026-09-10 00:00:00,640,181.440,105.240,41.070,35.120,26.990
2510203119,2026-09-10 00:00:00,40,480.820,323.290,123.490,34.020,180.180
2510203120,2026-09-10 00:00:00,160,4137.950,2541.590,914.240,682.110,949.490
2510203121,2026-09-10 00:00:00,100,1262.370,739.890,295.780,226.690,69.990
2510203122,2026-09-10 00:00:00,40,906.980,575.090,284.310,47.570,664.210
2510203123,2026-09-10 00:00:00,40,2578.610,1695.140,702.450,181.000,817.840
2510203126,2026-09-10 00:00:00,100,13.250,5.770,1.860,5.610,0.260
2510203127,2026-09-10 00:00:00,40,1160.850,759.410,311.230,90.200,325.920
2510203128,2026-09-10 00:00:00,500,7643.470,4012.210,1346.270,2284.980,344.950
2510203129,2026-09-10 00:00:00,80,4.230,2.230,0.800,1.190,0.000
2510203130,2026-09-10 00:00:00,120,22.090,15.200,4.820,2.060,8.020
2510203133,2026-09-10 00:00:00,40,650.370,442.590,163.990,43.780,110.520
2510203134,2026-09-10 00:00:00,200,139.250,81.500,32.270,25.470,6.060
2510224049,2026-09-10 00:00:00,1,52335.699,20375.051,10740.280,21220.369,118.550
2510224167,2026-09-10 00:00:00,1,19677.199,8547.230,3772.090,7357.860,621.450
2510317505,2026-09-10 00:00:00,1,14380.990,6302.110,3032.840,5046.030,0.740
2510317537,2026-09-10 00:00:00,1,11269.700,6474.860,2129.530,2665.300,218.560
2510389559,2026-09-10 00:00:00,1,35.990,19.750,14.320,1.910,30.210
2510389643,2026-09-10 00:00:00,1,41832.621,14970.800,7463.040,19398.779,22.500
2510389931,2026-09-10 00:00:00,1,30099.330,11496.850,6351.280,12251.190,0.080
2510633381,2026-09-10 00:00:00,320,207.860,129.350,46.570,31.940,6.210
2510633383,2026-09-10 00:00:00,40,1627.590,1220.390,375.550,31.640,50.560
2510633385,2026-09-10 00:00:00,60,1167.650,548.760,232.000,386.880,46.080
2510633386,2026-09-10 00:00:00,500,450.950,257.380,97.450,96.110,30.900
2510633387,2026-09-10 00:00:00,40,21.390,14.300,5.190,1.890,0.670
2510633389,2026-09-10 00:00:00,500,337.560,230.060,80.950,26.550,52.910
2510633390,2026-09-10 00:00:00,80,1837.510,1109.270,415.440,312.790,476.450
2510633391,2026-09-10 00:00:00,100,231.800,178.840,52.860,0.100,3.220
2510633395,2026-09-10 00:00:00,40,1300.980,732.580,283.550,284.840,61.340
2510633396,2026-09-10 00:00:00,400,850.230,577.050,201.090,72.090,188.940
2510633397,2026-09-10 00:00:00,240,518.370,333.620,154.780,29.950,192.350
2510633399,2026-09-10 00:00:00,600,1075.330,617.480,231.000,226.840,55.480
2510633400,2026-09-10 00:00:00,800,652.670,398.270,146.470,107.920,120.510
2510633402,2026-09-10 00:00:00,300,444.970,270.210,95.160,79.590,105.380
2510633406,2026-09-10 00:00:00,60,338.790,150.490,64.550,123.740,13.640
2510633411,2026-09-10 00:00:00,800,4381.550,2498.760,920.010,962.760,1547.430
2510814977,2026-09-10 00:00:00,400,49.900,30.840,11.810,7.240,1.500
2610026950,2026-09-10 00:00:00,600,11.540,7.330,2.680,1.520,1.090
2610026952,2026-09-10 00:00:00,200,3336.030,2183.690,973.010,179.320,1666.170
2610026953,2026-09-10 00:00:00,700,560.390,332.400,127.860,100.120,152.100
2610026963,2026-09-10 00:00:00,200,347.790,180.000,84.450,83.330,23.550
2610026966,2026-09-10 00:00:00,240,893.860,640.900,222.170,30.780,188.890
2610026976,2026-09-10 00:00:00,60,1356.710,885.600,301.780,169.320,135.250
2610026977,2026-09-10 00:00:00,30,583.530,243.660,90.830,249.030,99.010
2610126270,2026-09-10 00:00:00,400,22.160,14.130,5.320,2.700,0.760
2610126451,2026-09-10 00:00:00,300,106.390,69.430,25.920,11.030,54.940
2610159557,2026-09-10 00:00:00,600,14.040,7.880,3.000,3.160,0.230
2610170786,2026-09-10 00:00:00,500,494.980,283.350,97.210,114.410,94.650
2610170836,2026-09-10 00:00:00,100,120.670,75.140,27.040,18.470,68.740
2610170837,2026-09-10 00:00:00,240,10.620,6.910,2.340,1.360,1.220
2610170838,2026-09-10 00:00:00,240,28.100,17.950,6.210,3.930,3.020
2610170840,2026-09-10 00:00:00,40,257.860,143.510,51.990,62.350,54.150
2610322967,2026-09-10 00:00:00,500,3.060,1.840,0.750,0.460,0.390
2610322969,2026-09-10 00:00:00,100,78.290,54.330,19.390,4.560,7.880
2610322995,2026-09-10 00:00:00,40,0.490,0.280,0.120,0.080,0.000
2610322997,2026-09-10 00:00:00,400,420.650,247.760,97.550,75.340,155.230
2610323001,2026-09-10 00:00:00,160,1390.750,825.100,381.720,183.920,625.950
2610323004,2026-09-10 00:00:00,3000,72.850,55.640,9.250,7.940,17.210
2610323005,2026-09-10 00:00:00,120,9.010,6.010,2.390,0.600,1.550
2610323010,2026-09-10 00:00:00,60,10.310,7.080,2.360,0.870,0.880
2610323016,2026-09-10 00:00:00,160,1265.940,703.250,275.000,287.670,574.990
2610323017,2026-09-10 00:00:00,60,0.490,0.270,0.130,0.090,0.000
2610323024,2026-09-10 00:00:00,160,805.920,554.500,214.340,37.070,276.070
2510203124,2026-09-10 00:01:00,800,1123.060,794.650,272.450,55.950,315.660
2510633393,2026-09-10 00:01:00,600,5688.930,3312.910,1132.460,1243.550,1209.370
2610323019,2026-09-10 00:01:00,80,39.770,25.190,8.760,5.810,2.800
2410121371,2026-09-10 00:02:00,120,577.070,359.100,127.580,90.390,70.380
2410131378,2026-09-10 00:02:00,200,1787.300,1147.750,495.050,144.500,393.880
2610322982,2026-09-10 00:02:00,160,0.310,0.170,0.080,0.060,0.000
2510014482,2026-09-10 00:04:00,40,1252.440,871.710,344.890,35.830,82.400
2410121326,2026-09-10 00:30:00,200,1515.290,978.450,424.910,111.920,355.500
2410121353,2026-09-10 00:30:00,120,668.180,465.750,180.620,21.790,144.270
2410121371,2026-09-10 00:30:00,120,577.120,359.100,127.580,90.440,70.390
2410121424,2026-09-10 00:30:00,120,46.890,28.900,10.970,7.010,1.600
2410121440,2026-09-10 00:30:00,120,17.720,11.600,3.460,2.660,2.170
2410121454,2026-09-10 00:30:00,160,1995.820,1257.830,430.740,307.240,322.860
2410121457,2026-09-10 00:30:00,120,1513.270,986.180,433.570,93.520,269.240
2410121574,2026-09-10 00:30:00,120,4766.280,3439.690,1107.980,218.600,410.790
2410131378,2026-09-10 00:30:00,200,1787.310,1147.750,495.050,144.500,393.880
2410131383,2026-09-10 00:30:00,400,1038.230,687.580,221.850,128.790,46.480
2410131384,2026-09-10 00:30:00,200,9668.990,5487.060,1944.230,2237.690,2018.690
2410131387,2026-09-10 00:30:00,600,525.090,328.360,124.900,71.830,53.410
2410320615,2026-09-10 00:30:00,700,15064.370,9229.660,3677.820,2156.880,3722.550
2410883988,2026-09-10 00:30:00,100,33.260,16.900,4.950,11.400,3.330
2410883990,2026-09-10 00:30:00,60,2989.450,1714.410,638.040,636.990,887.750
2410883991,2026-09-10 00:30:00,100,2701.600,1626.220,607.000,468.380,253.720
2410883994,2026-09-10 00:30:00,320,102.880,45.790,20.490,36.600,3.450
2410932742,2026-09-10 00:30:00,240,19417.650,11302.720,3607.330,4507.590,4911.370
2411087432,2026-09-10 00:30:00,40,3553.850,2211.010,1015.700,327.130,720.040
2411087433,2026-09-10 00:30:00,500,741.110,439.850,162.270,138.990,19.510
2411290205,2026-09-10 00:30:00,240,9347.720,6292.940,2729.380,325.380,3309.940
2510014481,2026-09-10 00:30:00,80,15038.600,8767.600,2898.210,3372.780,5645.590
2510014483,2026-09-10 00:30:00,300,220.620,126.970,49.230,44.410,0.000
2510014484,2026-09-10 00:30:00,160,9188.260,5210.950,2034.650,1942.650,1438.450
2510178139,2026-09-10 00:30:00,300,764.890,446.040,163.870,154.970,158.880
2510178141,2026-09-10 00:30:00,40,623.670,466.650,146.450,10.570,172.380
2510203103,2026-09-10 00:30:00,400,1824.820,1083.440,411.720,329.650,54.150
2510203104,2026-09-10 00:30:00,120,2923.370,1755.720,685.600,482.040,431.440
2510203105,2026-09-10 00:30:00,100,2321.340,1614.690,654.920,51.720,547.420
2510203106,2026-09-10 00:30:00,100,96.540,44.630,16.250,35.650,0.400
2510203107,2026-09-10 00:30:00,600,522.260,329.830,140.730,51.690,149.980
2510203108,2026-09-10 00:30:00,80,3801.700,2139.650,840.730,821.300,603.250
2510203109,2026-09-10 00:30:00,160,1462.460,918.760,446.890,96.800,445.280
2510203111,2026-09-10 00:30:00,40,3826.180,2405.990,939.310,480.870,1047.370
2510203113,2026-09-10 00:30:00,160,4182.840,2662.000,1005.880,514.960,241.140
2510203114,2026-09-10 00:30:00,120,1822.650,1145.620,450.390,226.640,364.460
2510203118,2026-09-10 00:30:00,640,181.470,105.240,41.070,35.140,26.990
2510203119,2026-09-10 00:30:00,40,480.820,323.290,123.490,34.020,180.180
2510203120,2026-09-10 00:30:00,160,4138.220,2541.590,914.240,682.380,949.580
2510203122,2026-09-10 00:30:00,40,906.990,575.090,284.310,47.580,664.210
2510203123,2026-09-10 00:30:00,40,2578.610,1695.140,702.450,181.010,817.840
2510203124,2026-09-10 00:30:00,800,1123.070,794.650,272.450,55.950,315.660
2510203126,2026-09-10 00:30:00,100,13.260,5.770,1.860,5.620,0.260
2510203127,2026-09-10 00:30:00,40,1160.860,759.410,311.230,90.210,325.920
2510203130,2026-09-10 00:30:00,120,22.090,15.200,4.820,2.060,8.020
2510203133,2026-09-10 00:30:00,40,650.370,442.590,163.990,43.790,110.520
2510203134,2026-09-10 00:30:00,200,139.260,81.500,32.270,25.480,6.060
2510224167,2026-09-10 00:30:00,1,19678.570,8547.230,3772.090,7359.230,621.450
2510317505,2026-09-10 00:30:00,1,14382.850,6302.110,3032.840,5047.890,0.740
2510317537,2026-09-10 00:30:00,1,11270.570,6474.860,2129.530,2666.170,218.560
2510389559,2026-09-10 00:30:00,1,35.990,19.750,14.320,1.910,30.210
2510389643,2026-09-10 00:30:00,1,41836.371,14970.800,7463.040,19402.529,22.500
2510389931,2026-09-10 00:30:00,1,30101.740,11496.850,6351.280,12253.600,0.080
2510633381,2026-09-10 00:30:00,320,207.880,129.350,46.570,31.960,6.210
2510633383,2026-09-10 00:30:00,40,1627.600,1220.390,375.550,31.650,50.560
2510633385,2026-09-10 00:30:00,60,1167.780,548.760,232.000,387.010,46.080
2510633386,2026-09-10 00:30:00,500,451.020,257.380,97.450,96.180,30.900
2510633389,2026-09-10 00:30:00,500,337.610,230.060,80.950,26.590,52.910
2510633390,2026-09-10 00:30:00,80,1837.740,1109.270,415.440,313.020,476.490
2510633391,2026-09-10 00:30:00,100,231.800,178.840,52.860,0.100,3.220
2510633393,2026-09-10 00:30:00,600,5689.360,3312.910,1132.460,1243.970,1209.450
2510633396,2026-09-10 00:30:00,400,850.240,577.050,201.090,72.100,188.940
2510633397,2026-09-10 00:30:00,240,518.380,333.620,154.780,29.970,192.350
2510633399,2026-09-10 00:30:00,600,1075.450,617.480,231.000,226.960,55.490
2510633400,2026-09-10 00:30:00,800,652.740,398.270,146.470,107.990,120.530
2510633402,2026-09-10 00:30:00,300,445.100,270.210,95.160,79.710,105.400
2510633406,2026-09-10 00:30:00,60,338.820,150.490,64.550,123.770,13.640
2510633411,2026-09-10 00:30:00,800,4381.960,2498.760,920.010,963.180,1547.600
2610026950,2026-09-10 00:30:00,600,11.540,7.330,2.680,1.520,1.090
2610026952,2026-09-10 00:30:00,200,3336.040,2183.690,973.010,179.330,1666.170
2610026953,2026-09-10 00:30:00,700,560.560,332.400,127.860,100.300,152.180
2610026963,2026-09-10 00:30:00,200,347.840,180.000,84.450,83.370,23.550
2610026966,2026-09-10 00:30:00,240,893.870,640.900,222.170,30.800,188.900
2610026976,2026-09-10 00:30:00,60,1356.830,885.600,301.780,169.440,135.250
2610026977,2026-09-10 00:30:00,30,583.670,243.660,90.830,249.170,99.020
2610126270,2026-09-10 00:30:00,400,22.160,14.130,5.320,2.710,0.760
2610126451,2026-09-10 00:30:00,300,106.400,69.430,25.920,11.040,54.940
2610170786,2026-09-10 00:30:00,500,495.180,283.350,97.210,114.610,94.690
2610170836,2026-09-10 00:30:00,100,120.670,75.140,27.040,18.470,68.740
2610170837,2026-09-10 00:30:00,240,10.620,6.910,2.340,1.370,1.220
2610170838,2026-09-10 00:30:00,240,28.100,17.950,6.210,3.940,3.020
2610170840,2026-09-10 00:30:00,40,257.920,143.510,51.990,62.410,54.150
2610322967,2026-09-10 00:30:00,500,3.060,1.840,0.750,0.460,0.390
2610322969,2026-09-10 00:30:00,100,78.310,54.330,19.390,4.580,7.880
2610322982,2026-09-10 00:30:00,160,0.320,0.170,0.080,0.060,0.000
2610322995,2026-09-10 00:30:00,40,0.490,0.280,0.120,0.090,0.000
2610322997,2026-09-10 00:30:00,400,420.990,247.760,97.550,75.680,155.390
2610323001,2026-09-10 00:30:00,160,1391.070,825.100,381.720,184.240,626.100
2610323004,2026-09-10 00:30:00,3000,72.850,55.640,9.250,7.950,17.220
2610323016,2026-09-10 00:30:00,160,1266.410,703.250,275.000,288.150,575.270
2610323017,2026-09-10 00:30:00,60,0.500,0.270,0.130,0.090,0.000
2610323019,2026-09-10 00:30:00,80,39.780,25.190,8.760,5.820,2.800
2610323024,2026-09-10 00:30:00,160,806.000,554.500,214.340,37.140,276.080
2510014482,2026-09-10 00:31:00,40,1252.450,871.710,344.890,35.840,82.400
2510203121,2026-09-10 00:31:00,100,1262.410,739.890,295.780,226.730,69.990
2510203128,2026-09-10 00:31:00,500,7644.240,4012.210,1346.270,2285.750,345.020
2510633395,2026-09-10 00:31:00,40,1300.980,732.580,283.550,284.840,61.340
2410883993,2026-09-10 00:32:00,60,2973.200,1428.680,564.030,980.480,101.770
2510633387,2026-09-10 00:32:00,40,21.390,14.300,5.190,1.900,0.670
2510203117,2026-09-10 00:45:00,80,1619.710,862.420,352.620,404.660,274.040
2510203129,2026-09-10 00:45:00,80,4.240,2.230,0.800,1.200,0.000
2510224049,2026-09-10 00:45:00,1,52340.719,20375.051,10740.280,21225.391,118.550
2510814977,2026-09-10 00:45:00,400,49.900,30.840,11.810,7.240,1.500
2610159557,2026-09-10 00:45:00,600,14.050,7.880,3.000,3.170,0.230
2610323005,2026-09-10 00:45:00,120,9.010,6.010,2.390,0.600,1.550
2610323010,2026-09-10 00:45:00,60,10.320,7.080,2.360,0.880,0.880
2410121326,2026-09-10 01:00:00,200,1515.330,978.450,424.910,111.960,355.500
2410121353,2026-09-10 01:00:00,120,668.180,465.750,180.620,21.800,144.270
2410121371,2026-09-10 01:00:00,120,577.180,359.100,127.580,90.490,70.390
2410121424,2026-09-10 01:00:00,120,46.890,28.900,10.970,7.010,1.600
2410121440,2026-09-10 01:00:00,120,17.720,11.600,3.460,2.660,2.170
2410121454,2026-09-10 01:00:00,160,1995.870,1257.830,430.740,307.290,322.870
2410121457,2026-09-10 01:00:00,120,1513.330,986.180,433.570,93.570,269.250
2410121574,2026-09-10 01:00:00,120,4766.350,3439.690,1107.980,218.670,410.790
2410131378,2026-09-10 01:00:00,200,1787.310,1147.750,495.050,144.510,393.880
2410131383,2026-09-10 01:00:00,400,1038.270,687.580,221.850,128.820,46.480
2410131384,2026-09-10 01:00:00,200,9669.370,5487.060,1944.230,2238.070,2018.780
2410131387,2026-09-10 01:00:00,600,525.110,328.360,124.900,71.850,53.410
2410320615,2026-09-10 01:00:00,700,15064.850,9229.660,3677.820,2157.360,3722.640
2410883988,2026-09-10 01:00:00,100,33.270,16.900,4.950,11.410,3.330
2410883990,2026-09-10 01:00:00,60,2989.460,1714.410,638.040,637.000,887.760
2410883991,2026-09-10 01:00:00,100,2701.640,1626.220,607.000,468.410,253.720
2410883993,2026-09-10 01:00:00,60,2973.450,1428.680,564.030,980.730,101.770
2410883994,2026-09-10 01:00:00,320,102.890,45.790,20.490,36.610,3.450
2410932742,2026-09-10 01:00:00,240,19418.650,11302.720,3607.330,4508.590,4911.650
2411087432,2026-09-10 01:00:00,40,3554.020,2211.010,1015.700,327.300,720.040
2411087433,2026-09-10 01:00:00,500,741.220,439.850,162.270,139.090,19.530
2411290205,2026-09-10 01:00:00,240,9347.760,6292.940,2729.380,325.430,3309.950
2510014481,2026-09-10 01:00:00,80,15039.200,8767.600,2898.210,3373.380,5645.830
2510014483,2026-09-10 01:00:00,300,220.640,126.970,49.230,44.430,0.000
2510014484,2026-09-10 01:00:00,160,9188.800,5210.950,2034.650,1943.190,1438.650
2510178139,2026-09-10 01:00:00,300,764.990,446.040,163.870,155.070,158.920
2510178141,2026-09-10 01:00:00,40,623.670,466.650,146.450,10.570,172.380
2510203103,2026-09-10 01:00:00,400,1824.860,1083.440,411.720,329.690,54.150
2510203104,2026-09-10 01:00:00,120,2923.560,1755.720,685.600,482.220,431.470
2510203105,2026-09-10 01:00:00,100,2321.350,1614.690,654.920,51.730,547.420
2510203106,2026-09-10 01:00:00,100,96.550,44.630,16.250,35.650,0.400
2510203107,2026-09-10 01:00:00,600,522.330,329.830,140.730,51.760,149.990
2510203108,2026-09-10 01:00:00,80,3801.970,2139.650,840.730,821.580,603.260
2510203109,2026-09-10 01:00:00,160,1462.480,918.760,446.890,96.820,445.290
2510203111,2026-09-10 01:00:00,40,3826.180,2405.990,939.310,480.880,1047.370
2510203113,2026-09-10 01:00:00,160,4183.030,2662.000,1005.880,515.150,241.160
2510203114,2026-09-10 01:00:00,120,1822.800,1145.620,450.390,226.780,364.480
2510203117,2026-09-10 01:00:00,80,1619.750,862.420,352.620,404.690,274.040
2510203118,2026-09-10 01:00:00,640,181.500,105.240,41.070,35.170,26.990
2510203119,2026-09-10 01:00:00,40,480.820,323.290,123.490,34.020,180.180
2510203120,2026-09-10 01:00:00,160,4138.480,2541.590,914.240,682.650,949.670
2510203121,2026-09-10 01:00:00,100,1262.440,739.890,295.780,226.760,69.990
2510203122,2026-09-10 01:00:00,40,907.000,575.090,284.310,47.590,664.220
2510203123,2026-09-10 01:00:00,40,2578.610,1695.140,702.450,181.010,817.840
2510203124,2026-09-10 01:00:00,800,1123.070,794.650,272.450,55.960,315.660
2510203126,2026-09-10 01:00:00,100,13.270,5.770,1.860,5.630,0.260
2510203127,2026-09-10 01:00:00,40,1160.870,759.410,311.230,90.220,325.920
2510203128,2026-09-10 01:00:00,500,7644.930,4012.210,1346.270,2286.440,345.080
2510203129,2026-09-10 01:00:00,80,4.250,2.230,0.800,1.200,0.000
2510203130,2026-09-10 01:00:00,120,22.100,15.200,4.820,2.070,8.020
2510203133,2026-09-10 01:00:00,40,650.380,442.590,163.990,43.790,110.520
2510203134,2026-09-10 01:00:00,200,139.260,81.500,32.270,25.480,6.060
2510224049,2026-09-10 01:00:00,1,52342.359,20375.051,10740.280,21227.029,118.550
2510224167,2026-09-10 01:00:00,1,19679.949,8547.230,3772.090,7360.610,621.450
2510317505,2026-09-10 01:00:00,1,14384.670,6302.110,3032.840,5049.710,0.740
2510317537,2026-09-10 01:00:00,1,11271.440,6474.860,2129.530,2667.040,218.560
2510389559,2026-09-10 01:00:00,1,35.990,19.750,14.320,1.910,30.210
2510389643,2026-09-10 01:00:00,1,41840.102,14970.800,7463.040,19406.250,22.500
2510389931,2026-09-10 01:00:00,1,30104.100,11496.850,6351.280,12255.950,0.080
2510633381,2026-09-10 01:00:00,320,207.900,129.350,46.570,31.970,6.210
2510633383,2026-09-10 01:00:00,40,1627.610,1220.390,375.550,31.660,50.560
2510633385,2026-09-10 01:00:00,60,1167.890,548.760,232.000,387.120,46.080
2510633386,2026-09-10 01:00:00,500,451.090,257.380,97.450,96.250,30.900
2510633387,2026-09-10 01:00:00,40,21.390,14.300,5.190,1.900,0.670
2510633389,2026-09-10 01:00:00,500,337.660,230.060,80.950,26.640,52.910
2510633390,2026-09-10 01:00:00,80,1837.980,1109.270,415.440,313.260,476.540
2510633391,2026-09-10 01:00:00,100,231.800,178.840,52.860,0.100,3.220
2510633393,2026-09-10 01:00:00,600,5689.790,3312.910,1132.460,1244.410,1209.540
2510633395,2026-09-10 01:00:00,40,1300.980,732.580,283.550,284.840,61.340
2510633396,2026-09-10 01:00:00,400,850.250,577.050,201.090,72.110,188.940
2510633397,2026-09-10 01:00:00,240,518.400,333.620,154.780,29.980,192.350
2510633399,2026-09-10 01:00:00,600,1075.550,617.480,231.000,227.060,55.490
2510633400,2026-09-10 01:00:00,800,652.810,398.270,146.470,108.060,120.550
2510633402,2026-09-10 01:00:00,300,445.230,270.210,95.160,79.840,105.430
2510633406,2026-09-10 01:00:00,60,338.840,150.490,64.550,123.790,13.640
2510633411,2026-09-10 01:00:00,800,4382.530,2498.760,920.010,963.750,1547.850
2510814977,2026-09-10 01:00:00,400,49.910,30.840,11.810,7.240,1.500
2610026950,2026-09-10 01:00:00,600,11.540,7.330,2.680,1.520,1.090
2610026952,2026-09-10 01:00:00,200,3336.040,2183.690,973.010,179.340,1666.170
2610026953,2026-09-10 01:00:00,700,560.730,332.400,127.860,100.470,152.260
2610026963,2026-09-10 01:00:00,200,347.880,180.000,84.450,83.420,23.550
2610026966,2026-09-10 01:00:00,240,893.890,640.900,222.170,30.810,188.900
2610026976,2026-09-10 01:00:00,60,1356.940,885.600,301.780,169.550,135.250
2610026977,2026-09-10 01:00:00,30,583.820,243.660,90.830,249.320,99.030
2610126270,2026-09-10 01:00:00,400,22.170,14.130,5.320,2.710,0.760
2610126451,2026-09-10 01:00:00,300,106.410,69.430,25.920,11.050,54.940
2610159557,2026-09-10 01:00:00,600,14.050,7.880,3.000,3.170,0.230
2610170786,2026-09-10 01:00:00,500,495.380,283.350,97.210,114.810,94.740
2610170836,2026-09-10 01:00:00,100,120.670,75.140,27.040,18.470,68.740
2610170837,2026-09-10 01:00:00,240,10.620,6.910,2.340,1.370,1.220
2610170838,2026-09-10 01:00:00,240,28.110,17.950,6.210,3.950,3.020
2610170840,2026-09-10 01:00:00,40,257.980,143.510,51.990,62.470,54.150
2610322967,2026-09-10 01:00:00,500,3.060,1.840,0.750,0.470,0.390
2610322969,2026-09-10 01:00:00,100,78.320,54.330,19.390,4.590,7.880
2610322982,2026-09-10 01:00:00,160,0.320,0.170,0.080,0.070,0.000
2610322995,2026-09-10 01:00:00,40,0.500,0.280,0.120,0.090,0.000
2610322997,2026-09-10 01:00:00,400,421.310,247.760,97.550,75.990,155.530
2610323001,2026-09-10 01:00:00,160,1391.370,825.100,381.720,184.550,626.260
2610323004,2026-09-10 01:00:00,3000,72.860,55.640,9.250,7.960,17.230
2610323005,2026-09-10 01:00:00,120,9.010,6.010,2.390,0.600,1.550
2610323010,2026-09-10 01:00:00,60,10.320,7.080,2.360,0.880,0.880
2610323016,2026-09-10 01:00:00,160,1266.850,703.250,275.000,288.580,575.510
2610323017,2026-09-10 01:00:00,60,0.510,0.270,0.130,0.100,0.000
2610323019,2026-09-10 01:00:00,80,39.800,25.190,8.760,5.840,2.800
2610323024,2026-09-10 01:00:00,160,806.070,554.500,214.340,37.210,276.080
2510014482,2026-09-10 01:01:00,40,1252.450,871.710,344.890,35.840,82.400
2410121326,2026-09-10 01:30:00,200,1515.370,978.450,424.910,112.000,355.510
2410121353,2026-09-10 01:30:00,120,668.190,465.750,180.620,21.810,144.270
2410121371,2026-09-10 01:30:00,120,577.230,359.100,127.580,90.550,70.390
2410121424,2026-09-10 01:30:00,120,46.900,28.900,10.970,7.020,1.600
2410121440,2026-09-10 01:30:00,120,17.730,11.600,3.460,2.660,2.170
2410121454,2026-09-10 01:30:00,160,1995.910,1257.830,430.740,307.330,322.870
2410121457,2026-09-10 01:30:00,120,1513.380,986.180,433.570,93.620,269.250
2410121574,2026-09-10 01:30:00,120,4766.410,3439.690,1107.980,218.730,410.790
2410131378,2026-09-10 01:30:00,200,1787.320,1147.750,495.050,144.510,393.880
2410131383,2026-09-10 01:30:00,400,1038.310,687.580,221.850,128.860,46.480
2410131384,2026-09-10 01:30:00,200,9669.740,5487.060,1944.230,2238.440,2018.870
2410131387,2026-09-10 01:30:00,600,525.130,328.360,124.900,71.870,53.410
2410320615,2026-09-10 01:30:00,700,15065.330,9229.660,3677.820,2157.840,3722.740
2410883988,2026-09-10 01:30:00,100,33.280,16.900,4.950,11.420,3.330
2410883990,2026-09-10 01:30:00,60,2989.480,1714.410,638.040,637.020,887.760
2410883991,2026-09-10 01:30:00,100,2701.680,1626.220,607.000,468.450,253.720
2410883993,2026-09-10 01:30:00,60,2973.720,1428.680,564.030,981.000,101.780
2410883994,2026-09-10 01:30:00,320,102.900,45.790,20.490,36.620,3.450
2410932742,2026-09-10 01:30:00,240,19419.631,11302.720,3607.330,4509.570,4911.930
2411087432,2026-09-10 01:30:00,40,3554.180,2211.010,1015.700,327.460,720.040
