METER_NO,DATE_TIME,HSN,PG,BT,CD,TD,VC
2510633389,2026-09-14 00:00:00,500,389.860,267.090,92.500,30.260,65.340
2510633390,2026-09-14 00:00:00,80,1938.200,1168.190,433.900,336.100,502.420
2510633393,2026-09-14 00:00:00,600,5779.350,3366.680,1148.020,1264.650,1229.680
2510633395,2026-09-14 00:00:00,40,1300.980,732.580,283.550,284.840,61.340
2510633396,2026-09-14 00:00:00,400,863.470,587.360,203.630,72.470,190.510
2510633397,2026-09-14 00:00:00,240,531.250,341.560,159.130,30.540,198.610
2510633399,2026-09-14 00:00:00,600,1102.250,634.000,235.970,232.270,56.750
2510633400,2026-09-14 00:00:00,800,683.760,418.670,154.360,110.730,133.170
2510633402,2026-09-14 00:00:00,300,486.270,295.500,102.360,88.410,118.050
2510633406,2026-09-14 00:00:00,60,344.280,153.550,65.890,124.840,14.540
2510633411,2026-09-14 00:00:00,800,4504.880,2573.540,940.380,990.960,1594.470
2510814977,2026-09-14 00:00:00,400,50.710,31.400,11.940,7.370,1.650
2610026950,2026-09-14 00:00:00,600,12.610,8.050,2.900,1.650,1.180
2610026953,2026-09-14 00:00:00,700,595.280,352.630,134.610,108.030,165.700
2610026963,2026-09-14 00:00:00,200,356.910,184.520,86.750,85.630,23.610
2610026966,2026-09-14 00:00:00,240,913.820,655.430,226.900,31.480,191.700
2610026976,2026-09-14 00:00:00,60,1398.450,913.140,310.960,174.330,139.240
2610026977,2026-09-14 00:00:00,30,600.540,251.140,93.330,256.070,102.370
2610126270,2026-09-14 00:00:00,400,23.840,15.210,5.650,2.970,0.790
2610126451,2026-09-14 00:00:00,300,108.360,70.640,26.360,11.360,55.250
2610170786,2026-09-14 00:00:00,500,534.490,304.400,104.860,125.220,103.290
2610170837,2026-09-14 00:00:00,240,11.180,7.300,2.460,1.410,1.350
2610170838,2026-09-14 00:00:00,240,29.850,19.030,6.600,4.200,3.270
2610170840,2026-09-14 00:00:00,40,277.720,156.650,55.000,66.050,58.410
2610322967,2026-09-14 00:00:00,500,3.310,2.000,0.810,0.490,0.430
2610322969,2026-09-14 00:00:00,100,87.980,61.500,21.370,5.100,10.660
2610322982,2026-09-14 00:00:00,160,1.690,1.020,0.360,0.300,0.000
2610322997,2026-09-14 00:00:00,400,470.020,277.820,107.300,84.900,174.140
2610323001,2026-09-14 00:00:00,160,1528.800,911.670,414.870,202.250,690.040
2610323004,2026-09-14 00:00:00,3000,77.780,59.040,9.950,8.790,18.480
2610323005,2026-09-14 00:00:00,120,9.910,6.640,2.580,0.680,1.560
2610323010,2026-09-14 00:00:00,60,12.720,8.740,2.870,1.100,1.110
2610323016,2026-09-14 00:00:00,160,1387.040,769.300,300.280,317.450,628.750
2610323017,2026-09-14 00:00:00,60,2.450,1.480,0.510,0.440,0.000
2610323019,2026-09-14 00:00:00,80,42.630,26.970,9.290,6.350,2.810
2610323024,2026-09-14 00:00:00,160,913.930,635.910,237.120,40.890,312.130
2410131383,2026-09-14 00:01:00,400,1047.620,693.840,223.720,130.050,47.220
2510203106,2026-09-14 00:01:00,100,97.490,45.100,16.400,35.980,0.410
2510203113,2026-09-14 00:01:00,160,4258.930,2713.060,1024.950,520.910,247.860
2510633391,2026-09-14 00:01:00,100,235.890,182.040,53.740,0.100,3.270
2610170836,2026-09-14 00:01:00,100,122.110,76.100,27.490,18.520,69.670
2610322995,2026-09-14 00:01:00,40,1.970,1.200,0.410,0.350,0.000
2610026952,2026-09-14 00:02:00,200,3378.330,2211.280,987.460,179.570,1688.420
2610159557,2026-09-14 00:02:00,600,15.100,8.550,3.190,3.340,0.230
2510014482,2026-09-14 00:03:00,40,1266.620,881.970,348.510,36.130,83.270
2410121326,2026-09-14 00:30:00,200,1533.470,990.150,430.030,113.270,359.950
2410121353,2026-09-14 00:30:00,120,682.230,474.570,184.670,22.980,147.830
2410121371,2026-09-14 00:30:00,120,584.880,363.630,129.100,92.150,70.990
2410121424,2026-09-14 00:30:00,120,47.300,29.130,11.040,7.130,1.600
2410121454,2026-09-14 00:30:00,160,2011.270,1267.880,433.850,309.530,326.000
2410121457,2026-09-14 00:30:00,120,1578.730,1027.510,455.470,95.740,284.100
2410121574,2026-09-14 00:30:00,120,4808.870,3470.370,1117.930,220.570,414.790
2410131378,2026-09-14 00:30:00,200,1806.940,1161.610,500.520,144.800,397.500
2410131383,2026-09-14 00:30:00,400,1047.640,693.840,223.720,130.070,47.220
2410131384,2026-09-14 00:30:00,200,9715.200,5512.900,1953.450,2248.850,2028.070
2410131387,2026-09-14 00:30:00,600,532.080,332.790,126.590,72.690,54.480
2410320615,2026-09-14 00:30:00,700,15208.800,9320.500,3710.030,2178.260,3758.830
2410883988,2026-09-14 00:30:00,100,34.080,17.280,5.060,11.730,3.340
2410883990,2026-09-14 00:30:00,60,2992.220,1716.080,638.580,637.560,888.260
2410883991,2026-09-14 00:30:00,100,2711.680,1632.570,609.140,469.960,254.840
2410883993,2026-09-14 00:30:00,60,3022.750,1455.340,572.260,995.140,105.660
2410883994,2026-09-14 00:30:00,320,104.460,46.620,20.770,37.060,3.450
2410932742,2026-09-14 00:30:00,240,19605.350,11414.700,3637.850,4552.790,4964.770
2411087433,2026-09-14 00:30:00,500,773.970,458.750,168.780,146.430,20.650
2411290205,2026-09-14 00:30:00,240,9436.000,6351.160,2757.160,327.670,3343.210
2510014483,2026-09-14 00:30:00,300,223.770,128.880,49.840,45.040,0.000
2510178139,2026-09-14 00:30:00,300,783.380,456.740,167.320,159.310,165.040
2510178141,2026-09-14 00:30:00,40,634.140,474.580,148.790,10.760,175.990
2510203103,2026-09-14 00:30:00,400,1834.910,1090.160,413.330,331.420,58.240
2510203104,2026-09-14 00:30:00,120,2958.760,1777.890,693.270,487.590,439.150
2510203105,2026-09-14 00:30:00,100,2355.060,1640.200,662.450,52.400,555.000
2510203106,2026-09-14 00:30:00,100,97.490,45.100,16.400,35.980,0.410
2510203108,2026-09-14 00:30:00,80,3865.170,2175.490,855.850,833.820,611.060
2510203109,2026-09-14 00:30:00,160,1477.280,928.090,451.650,97.520,449.460
2510203111,2026-09-14 00:30:00,40,3857.820,2429.910,946.840,481.060,1055.010
2510203112,2026-09-14 00:30:00,600,5.240,4.750,0.220,0.260,1.600
2510203113,2026-09-14 00:30:00,160,4259.010,2713.060,1024.950,520.990,247.860
2510203114,2026-09-14 00:30:00,120,1849.620,1162.800,456.630,230.180,370.250
2510203117,2026-09-14 00:30:00,80,1632.620,869.660,354.820,408.130,276.840
2510203118,2026-09-14 00:30:00,640,186.100,107.760,41.940,36.390,26.990
2510203119,2026-09-14 00:30:00,40,480.820,323.290,123.490,34.020,180.180
2510203120,2026-09-14 00:30:00,160,4198.230,2578.990,925.950,693.280,966.560
2510203121,2026-09-14 00:30:00,100,1274.700,747.860,298.410,228.410,70.620
2510203123,2026-09-14 00:30:00,40,2600.620,1712.110,707.330,181.160,825.080
2510203124,2026-09-14 00:30:00,800,1142.730,810.300,276.210,56.210,320.300
2510203126,2026-09-14 00:30:00,100,14.060,6.140,1.970,5.940,0.270
2510203127,2026-09-14 00:30:00,40,1190.560,778.680,319.390,92.480,336.090
2510203128,2026-09-14 00:30:00,500,7754.620,4072.690,1363.710,2318.210,352.050
2510203129,2026-09-14 00:30:00,80,5.170,2.740,0.960,1.450,0.000
2510203130,2026-09-14 00:30:00,120,26.790,18.910,5.670,2.200,8.570
2510203133,2026-09-14 00:30:00,40,655.750,446.580,165.090,44.070,111.660
2510203134,2026-09-14 00:30:00,200,140.040,81.980,32.390,25.660,6.060
2510224049,2026-09-14 00:30:00,1,52724.910,20547.400,10792.070,21385.439,118.580
2510224167,2026-09-14 00:30:00,1,19982.500,8707.350,3851.220,7423.910,665.300
2510317505,2026-09-14 00:30:00,1,14654.900,6431.770,3087.180,5135.940,0.740
2510317537,2026-09-14 00:30:00,1,11441.850,6576.340,2157.930,2707.570,218.560
2510389559,2026-09-14 00:30:00,1,36.870,20.630,14.320,1.910,30.680
2510389643,2026-09-14 00:30:00,1,42291.250,15151.230,7543.460,19596.551,22.520
2510389931,2026-09-14 00:30:00,1,30467.770,11646.420,6422.580,12398.760,0.080
2510633381,2026-09-14 00:30:00,320,213.510,132.990,47.890,32.620,6.240
2510633385,2026-09-14 00:30:00,60,1184.580,557.370,235.310,391.890,46.790
2510633386,2026-09-14 00:30:00,500,462.620,263.750,99.710,99.140,30.900
2510633387,2026-09-14 00:30:00,40,22.440,15.020,5.430,1.990,0.710
2510633390,2026-09-14 00:30:00,80,1938.740,1168.190,433.900,336.640,502.580
2510633391,2026-09-14 00:30:00,100,235.890,182.040,53.740,0.100,3.270
2510633393,2026-09-14 00:30:00,600,5779.690,3366.680,1148.020,1264.990,1229.760
2510633396,2026-09-14 00:30:00,400,863.480,587.360,203.630,72.480,190.510
2510633397,2026-09-14 00:30:00,240,531.260,341.560,159.130,30.550,198.610
2510633399,2026-09-14 00:30:00,600,1102.360,634.000,235.970,232.370,56.760
2510633400,2026-09-14 00:30:00,800,683.820,418.670,154.360,110.780,133.190
2510633402,2026-09-14 00:30:00,300,486.400,295.500,102.360,88.540,118.080
2510633406,2026-09-14 00:30:00,60,344.310,153.550,65.890,124.860,14.540
2510633411,2026-09-14 00:30:00,800,4505.300,2573.540,940.380,991.380,1594.620
2510814977,2026-09-14 00:30:00,400,50.710,31.400,11.940,7.370,1.650
2610026950,2026-09-14 00:30:00,600,12.610,8.050,2.900,1.650,1.180
2610026952,2026-09-14 00:30:00,200,3378.330,2211.280,987.460,179.580,1688.420
2610026953,2026-09-14 00:30:00,700,595.340,352.630,134.610,108.090,165.730
2610026963,2026-09-14 00:30:00,200,356.950,184.520,86.750,85.670,23.610
2610026966,2026-09-14 00:30:00,240,913.830,655.430,226.900,31.490,191.700
2610026976,2026-09-14 00:30:00,60,1398.580,913.140,310.960,174.460,139.250
2610026977,2026-09-14 00:30:00,30,600.660,251.140,93.330,256.180,102.370
2610126270,2026-09-14 00:30:00,400,23.840,15.210,5.650,2.980,0.790
2610126451,2026-09-14 00:30:00,300,108.370,70.640,26.360,11.360,55.250
2610159557,2026-09-14 00:30:00,600,15.100,8.550,3.190,3.350,0.230
2610170786,2026-09-14 00:30:00,500,534.500,304.400,104.860,125.240,103.290
2610170836,2026-09-14 00:30:00,100,122.110,76.100,27.490,18.520,69.670
2610170837,2026-09-14 00:30:00,240,11.190,7.300,2.460,1.420,1.350
2610170838,2026-09-14 00:30:00,240,29.850,19.030,6.600,4.200,3.270
2610170840,2026-09-14 00:30:00,40,277.780,156.650,55.000,66.110,58.410
2610322967,2026-09-14 00:30:00,500,3.310,2.000,0.810,0.490,0.430
2610322969,2026-09-14 00:30:00,100,87.990,61.500,21.370,5.110,10.660
2610322982,2026-09-14 00:30:00,160,1.690,1.020,0.360,0.300,0.000
2610322995,2026-09-14 00:30:00,40,1.980,1.200,0.410,0.360,0.000
2610322997,2026-09-14 00:30:00,400,470.050,277.820,107.300,84.930,174.140
2610323001,2026-09-14 00:30:00,160,1528.890,911.670,414.870,202.340,690.060
2610323004,2026-09-14 00:30:00,3000,77.790,59.040,9.950,8.800,18.490
2610323005,2026-09-14 00:30:00,120,9.910,6.640,2.580,0.680,1.560
2610323010,2026-09-14 00:30:00,60,12.730,8.740,2.870,1.100,1.110
2610323016,2026-09-14 00:30:00,160,1387.060,769.300,300.280,317.470,628.750
2610323017,2026-09-14 00:30:00,60,2.450,1.480,0.510,0.450,0.000
2610323019,2026-09-14 00:30:00,80,42.640,26.970,9.290,6.370,2.810
2610323024,2026-09-14 00:30:00,160,914.000,635.910,237.120,40.960,312.140
2410121440,2026-09-14 00:31:00,120,18.950,12.380,3.780,2.780,2.350
2510014481,2026-09-14 00:31:00,80,15155.810,8838.600,2917.720,3399.480,5691.100
2510014482,2026-09-14 00:31:00,40,1266.620,881.970,348.510,36.140,83.270
2510014484,2026-09-14 00:31:00,160,9264.670,5253.270,2050.720,1960.670,1465.790
2510633389,2026-09-14 00:32:00,500,390.010,267.090,92.500,30.410,65.340
2411087432,2026-09-14 00:45:00,40,3585.540,2229.540,1025.760,330.230,724.990
2510203122,2026-09-14 00:45:00,40,915.330,580.540,286.720,48.060,669.960
2510633383,2026-09-14 00:45:00,40,1651.920,1238.820,380.960,32.130,51.290
2510633395,2026-09-14 00:45:00,40,1300.980,732.580,283.550,284.840,61.340
2410121326,2026-09-14 01:00:00,200,1533.490,990.150,430.030,113.300,359.960
2410121353,2026-09-14 01:00:00,120,682.440,474.570,184.670,23.190,147.890
2410121371,2026-09-14 01:00:00,120,584.890,363.630,129.100,92.160,70.990
2410121424,2026-09-14 01:00:00,120,47.310,29.130,11.040,7.130,1.600
2410121440,2026-09-14 01:00:00,120,18.950,12.380,3.780,2.780,2.350
2410121454,2026-09-14 01:00:00,160,2011.310,1267.880,433.850,309.570,326.010
2410121457,2026-09-14 01:00:00,120,1578.750,1027.510,455.470,95.760,284.100
2410121574,2026-09-14 01:00:00,120,4808.900,3470.370,1117.930,220.590,414.790
2410131378,2026-09-14 01:00:00,200,1806.950,1161.610,500.520,144.810,397.500
2410131383,2026-09-14 01:00:00,400,1047.650,693.840,223.720,130.080,47.220
2410131384,2026-09-14 01:00:00,200,9715.230,5512.900,1953.450,2248.880,2028.070
2410131387,2026-09-14 01:00:00,600,532.090,332.790,126.590,72.700,54.480
2410320615,2026-09-14 01:00:00,700,15208.860,9320.500,3710.030,2178.320,3758.850
2410883988,2026-09-14 01:00:00,100,34.080,17.280,5.060,11.730,3.340
2410883990,2026-09-14 01:00:00,60,2992.230,1716.080,638.580,637.560,888.260
2410883991,2026-09-14 01:00:00,100,2711.710,1632.570,609.140,470.000,254.840
2410883993,2026-09-14 01:00:00,60,3023.030,1455.340,572.260,995.420,105.660
2410883994,2026-09-14 01:00:00,320,104.470,46.620,20.770,37.070,3.450
2410932742,2026-09-14 01:00:00,240,19606.279,11414.700,3637.850,4553.720,4965.040
2411087432,2026-09-14 01:00:00,40,3585.540,2229.540,1025.760,330.230,724.990
2411087433,2026-09-14 01:00:00,500,774.090,458.750,168.780,146.540,20.650
2411290205,2026-09-14 01:00:00,240,9436.050,6351.160,2757.160,327.720,3343.220
2510014481,2026-09-14 01:00:00,80,15156.350,8838.600,2917.720,3400.020,5691.290
2510014483,2026-09-14 01:00:00,300,223.780,128.880,49.840,45.050,0.000
2510014484,2026-09-14 01:00:00,160,9264.700,5253.270,2050.720,1960.700,1465.790
2510178139,2026-09-14 01:00:00,300,783.500,456.740,167.320,159.430,165.070
2510178141,2026-09-14 01:00:00,40,634.150,474.580,148.790,10.770,175.990
2510203103,2026-09-14 01:00:00,400,1834.940,1090.160,413.330,331.440,58.240
2510203104,2026-09-14 01:00:00,120,2958.840,1777.890,693.270,487.670,439.150
2510203105,2026-09-14 01:00:00,100,2355.070,1640.200,662.450,52.410,555.010
2510203106,2026-09-14 01:00:00,100,97.500,45.100,16.400,35.990,0.410
2510203108,2026-09-14 01:00:00,80,3865.420,2175.490,855.850,834.070,611.080
2510203109,2026-09-14 01:00:00,160,1477.290,928.090,451.650,97.540,449.460
2510203111,2026-09-14 01:00:00,40,3857.820,2429.910,946.840,481.060,1055.010
2510203112,2026-09-14 01:00:00,600,5.290,4.750,0.220,0.310,1.620
2510203113,2026-09-14 01:00:00,160,4259.100,2713.060,1024.950,521.080,247.860
2510203114,2026-09-14 01:00:00,120,1849.660,1162.800,456.630,230.220,370.250
2510203117,2026-09-14 01:00:00,80,1632.690,869.660,354.820,408.200,276.840
2510203118,2026-09-14 01:00:00,640,186.100,107.760,41.940,36.390,26.990
2510203119,2026-09-14 01:00:00,40,480.820,323.290,123.490,34.020,180.180
2510203120,2026-09-14 01:00:00,160,4198.450,2578.990,925.950,693.500,966.650
2510203121,2026-09-14 01:00:00,100,1274.730,747.860,298.410,228.440,70.620
2510203123,2026-09-14 01:00:00,40,2600.630,1712.110,707.330,181.170,825.080
2510203124,2026-09-14 01:00:00,800,1142.740,810.300,276.210,56.220,320.300
2510203126,2026-09-14 01:00:00,100,14.060,6.140,1.970,5.950,0.270
2510203127,2026-09-14 01:00:00,40,1190.630,778.680,319.390,92.560,336.140
2510203128,2026-09-14 01:00:00,500,7755.260,4072.690,1363.710,2318.850,352.110
2510203129,2026-09-14 01:00:00,80,5.170,2.740,0.960,1.460,0.000
2510203130,2026-09-14 01:00:00,120,26.790,18.910,5.670,2.210,8.570
2510203133,2026-09-14 01:00:00,40,655.760,446.580,165.090,44.070,111.660
2510203134,2026-09-14 01:00:00,200,140.050,81.980,32.390,25.670,6.060
2510224049,2026-09-14 01:00:00,1,52728.289,20547.400,10792.070,21388.820,118.580
2510224167,2026-09-14 01:00:00,1,19983.820,8707.350,3851.220,7425.240,665.300
2510317505,2026-09-14 01:00:00,1,14656.790,6431.770,3087.180,5137.830,0.740
2510317537,2026-09-14 01:00:00,1,11442.690,6576.340,2157.930,2708.400,218.560
2510389559,2026-09-14 01:00:00,1,36.870,20.630,14.320,1.910,30.680
2510389643,2026-09-14 01:00:00,1,42294.910,15151.230,7543.460,19600.211,22.520
2510389931,2026-09-14 01:00:00,1,30470.141,11646.420,6422.580,12401.130,0.080
2510633381,2026-09-14 01:00:00,320,213.520,132.990,47.890,32.630,6.240
2510633383,2026-09-14 01:00:00,40,1651.930,1238.820,380.960,32.130,51.290
2510633385,2026-09-14 01:00:00,60,1184.680,557.370,235.310,391.990,46.790
2510633386,2026-09-14 01:00:00,500,462.620,263.750,99.710,99.150,30.900
2510633387,2026-09-14 01:00:00,40,22.440,15.020,5.430,1.990,0.720
2510633389,2026-09-14 01:00:00,500,390.140,267.090,92.500,30.540,65.340
2510633391,2026-09-14 01:00:00,100,235.890,182.040,53.740,0.100,3.270
2510633393,2026-09-14 01:00:00,600,5780.020,3366.680,1148.020,1265.320,1229.820
2510633395,2026-09-14 01:00:00,40,1300.980,732.580,283.550,284.840,61.340
2510633396,2026-09-14 01:00:00,400,863.490,587.360,203.630,72.490,190.510
2510633397,2026-09-14 01:00:00,240,531.270,341.560,159.130,30.570,198.610
2510633399,2026-09-14 01:00:00,600,1102.460,634.000,235.970,232.480,56.760
2510633400,2026-09-14 01:00:00,800,683.880,418.670,154.360,110.840,133.200
2510633402,2026-09-14 01:00:00,300,486.530,295.500,102.360,88.660,118.090
2510633411,2026-09-14 01:00:00,800,4505.850,2573.540,940.380,991.920,1594.840
2510814977,2026-09-14 01:00:00,400,50.720,31.400,11.940,7.370,1.650
2610026950,2026-09-14 01:00:00,600,12.610,8.050,2.900,1.650,1.180
2610026952,2026-09-14 01:00:00,200,3378.340,2211.280,987.460,179.580,1688.420
2610026953,2026-09-14 01:00:00,700,595.400,352.630,134.610,108.150,165.750
2610026963,2026-09-14 01:00:00,200,356.990,184.520,86.750,85.710,23.610
2610026966,2026-09-14 01:00:00,240,913.850,655.430,226.900,31.510,191.710
2610026976,2026-09-14 01:00:00,60,1398.690,913.140,310.960,174.580,139.260
2610026977,2026-09-14 01:00:00,30,600.800,251.140,93.330,256.320,102.380
2610126270,2026-09-14 01:00:00,400,23.850,15.210,5.650,2.980,0.790
2610126451,2026-09-14 01:00:00,300,108.380,70.640,26.360,11.370,55.250
2610159557,2026-09-14 01:00:00,600,15.100,8.550,3.190,3.350,0.230
2610170786,2026-09-14 01:00:00,500,534.520,304.400,104.860,125.250,103.290
2610170836,2026-09-14 01:00:00,100,122.110,76.100,27.490,18.520,69.670
2610170837,2026-09-14 01:00:00,240,11.190,7.300,2.460,1.420,1.350
2610170838,2026-09-14 01:00:00,240,29.860,19.030,6.600,4.210,3.270
2610170840,2026-09-14 01:00:00,40,277.840,156.650,55.000,66.170,58.410
2610322967,2026-09-14 01:00:00,500,3.310,2.000,0.810,0.490,0.430
2610322969,2026-09-14 01:00:00,100,88.000,61.500,21.370,5.110,10.660
2610322982,2026-09-14 01:00:00,160,1.700,1.020,0.360,0.310,0.000
2610322995,2026-09-14 01:00:00,40,1.990,1.200,0.410,0.360,0.000
2610322997,2026-09-14 01:00:00,400,470.080,277.820,107.300,84.960,174.140
2610323001,2026-09-14 01:00:00,160,1528.980,911.670,414.870,202.440,690.080
2610323004,2026-09-14 01:00:00,3000,77.800,59.040,9.950,8.800,18.490
2610323005,2026-09-14 01:00:00,120,9.910,6.640,2.580,0.680,1.560
2610323010,2026-09-14 01:00:00,60,12.730,8.740,2.870,1.110,1.110
2610323016,2026-09-14 01:00:00,160,1387.070,769.300,300.280,317.480,628.760
2610323017,2026-09-14 01:00:00,60,2.460,1.480,0.510,0.460,0.000
2610323019,2026-09-14 01:00:00,80,42.650,26.970,9.290,6.380,2.810
2610323024,2026-09-14 01:00:00,160,914.060,635.910,237.120,41.030,312.140
2510014482,2026-09-14 01:01:00,40,1266.630,881.970,348.510,36.140,83.270
2510203122,2026-09-14 01:01:00,40,915.340,580.540,286.720,48.070,669.970
2510633406,2026-09-14 01:01:00,60,344.330,153.550,65.890,124.880,14.540
2510633390,2026-09-14 01:02:00,80,1939.300,1168.190,433.900,337.200,502.730
2410121326,2026-09-14 01:30:00,200,1533.510,990.150,430.030,113.320,359.970
2410121353,2026-09-14 01:30:00,120,682.620,474.570,184.670,23.360,147.940
2410121371,2026-09-14 01:30:00,120,584.900,363.630,129.100,92.160,70.990
2410121424,2026-09-14 01:30:00,120,47.310,29.130,11.040,7.130,1.600
2410121440,2026-09-14 01:30:00,120,18.950,12.380,3.780,2.780,2.350
2410121454,2026-09-14 01:30:00,160,2011.350,1267.880,433.850,309.620,326.020
2410121457,2026-09-14 01:30:00,120,1578.760,1027.510,455.470,95.780,284.100
2410121574,2026-09-14 01:30:00,120,4808.920,3470.370,1117.930,220.610,414.790
2410131378,2026-09-14 01:30:00,200,1806.950,1161.610,500.520,144.810,397.500
2410131383,2026-09-14 01:30:00,400,1047.670,693.840,223.720,130.100,47.220
2410131384,2026-09-14 01:30:00,200,9715.270,5512.900,1953.450,2248.910,2028.070
2410131387,2026-09-14 01:30:00,600,532.100,332.790,126.590,72.710,54.480
2410320615,2026-09-14 01:30:00,700,15208.920,9320.500,3710.030,2178.380,3758.860
2410883988,2026-09-14 01:30:00,100,34.090,17.280,5.060,11.740,3.340
2410883990,2026-09-14 01:30:00,60,2992.230,1716.080,638.580,637.570,888.260
2410883991,2026-09-14 01:30:00,100,2711.750,1632.570,609.140,470.030,254.840
2410883993,2026-09-14 01:30:00,60,3023.310,1455.340,572.260,995.700,105.660
2410883994,2026-09-14 01:30:00,320,104.480,46.620,20.770,37.080,3.450
2411087432,2026-09-14 01:30:00,40,3585.560,2229.540,1025.760,330.250,724.990
2411087433,2026-09-14 01:30:00,500,774.190,458.750,168.780,146.650,20.650
