METER_NO,DATE_TIME,HSN,PG,BT,CD,TD,VC
2610026950,2026-08-28 01:00:00,600,8.210,5.170,1.910,1.120,0.650
2610026952,2026-08-28 01:00:00,200,3128.110,2042.710,921.540,163.860,1551.440
2610026953,2026-08-28 01:00:00,700,462.960,275.710,106.480,80.760,115.340
2610026963,2026-08-28 01:00:00,200,322.840,167.810,78.440,76.580,23.310
2610026966,2026-08-28 01:00:00,240,829.960,594.900,206.680,28.370,176.240
2610026976,2026-08-28 01:00:00,60,1241.220,808.850,275.960,156.400,129.310
2610026977,2026-08-28 01:00:00,30,533.860,223.360,82.660,227.830,91.800
2610126270,2026-08-28 01:00:00,400,16.420,10.560,4.080,1.770,0.750
2610126451,2026-08-28 01:00:00,300,99.510,65.320,24.360,9.820,54.160
2610159557,2026-08-28 01:00:00,600,10.620,5.760,2.350,2.500,0.220
2610170786,2026-08-28 01:00:00,500,358.500,202.870,73.830,81.790,65.100
2610170836,2026-08-28 01:00:00,100,119.690,74.590,26.750,18.340,68.480
2610170837,2026-08-28 01:00:00,240,8.040,5.220,1.760,1.050,0.850
2610170838,2026-08-28 01:00:00,240,22.690,14.520,5.010,3.160,2.430
2610170840,2026-08-28 01:00:00,40,191.680,106.980,38.580,46.120,39.750
2610322967,2026-08-28 01:00:00,500,1.960,1.180,0.480,0.290,0.280
2610322969,2026-08-28 01:00:00,100,47.390,32.290,12.460,2.630,2.760
2610322997,2026-08-28 01:00:00,400,307.650,179.190,71.910,56.550,113.550
2610323001,2026-08-28 01:00:00,160,1014.660,593.230,289.380,132.050,454.850
2610323004,2026-08-28 01:00:00,3000,54.850,42.700,7.080,5.060,12.420
2610323005,2026-08-28 01:00:00,120,5.920,3.970,1.560,0.380,1.230
2610323016,2026-08-28 01:00:00,160,940.300,517.040,208.140,215.110,428.470
2610323019,2026-08-28 01:00:00,80,27.250,17.330,5.950,3.970,1.600
2610323024,2026-08-28 01:00:00,160,582.420,401.160,155.560,25.700,201.340
2510014482,2026-08-28 01:01:00,40,1216.090,845.130,336.070,34.880,79.460
2510203111,2026-08-28 01:01:00,40,3682.340,2306.700,905.310,470.320,1010.680
2510203123,2026-08-28 01:01:00,40,2483.140,1627.990,678.210,176.930,784.710
2510317505,2026-08-28 01:01:00,1,13523.110,5903.560,2863.450,4756.090,0.730
2510633399,2026-08-28 01:01:00,600,995.410,570.750,214.280,210.370,51.580
2510633411,2026-08-28 01:01:00,800,4050.800,2306.650,857.300,886.840,1425.210
2410121326,2026-08-28 01:30:00,200,1454.950,939.470,408.760,106.710,340.400
2410121353,2026-08-28 01:30:00,120,627.880,436.480,170.540,20.840,132.070
2410121371,2026-08-28 01:30:00,120,561.740,349.830,124.110,87.790,68.220
2410121424,2026-08-28 01:30:00,120,45.310,27.980,10.670,6.650,1.600
2410121440,2026-08-28 01:30:00,120,13.150,8.250,2.600,2.290,1.340
2410121454,2026-08-28 01:30:00,160,1943.520,1222.360,420.410,300.740,314.020
2410121457,2026-08-28 01:30:00,120,1268.950,822.580,365.620,80.740,214.850
2410121574,2026-08-28 01:30:00,120,4615.840,3332.360,1073.770,209.700,397.890
2410131378,2026-08-28 01:30:00,200,1708.730,1093.700,474.260,140.760,377.590
2410131383,2026-08-28 01:30:00,400,1012.670,670.480,216.480,125.700,45.200
2410131384,2026-08-28 01:30:00,200,9535.750,5410.990,1916.620,2208.130,1986.480
2410131387,2026-08-28 01:30:00,600,509.310,317.980,121.420,69.900,52.660
2410320615,2026-08-28 01:30:00,700,14631.090,8954.650,3574.630,2101.800,3608.900
2410883990,2026-08-28 01:30:00,60,2977.270,1706.980,635.500,634.780,885.850
2410883991,2026-08-28 01:30:00,100,2663.420,1602.700,598.710,462.000,248.230
2410883993,2026-08-28 01:30:00,60,2798.520,1331.970,532.580,933.960,89.000
2410883994,2026-08-28 01:30:00,320,99.750,44.300,19.920,35.520,3.410
2410932742,2026-08-28 01:30:00,240,18821.080,10954.770,3500.180,4366.110,4737.070
2411087432,2026-08-28 01:30:00,40,3434.590,2138.220,982.560,313.790,705.120
2411087433,2026-08-28 01:30:00,500,671.390,398.210,148.330,124.840,15.910
2411290205,2026-08-28 01:30:00,240,9115.270,6136.310,2661.090,317.860,3225.420
