METER_NO,DATE_TIME,HSN,PG,BT,CD,TD,VC
2510203130,2026-09-21 00:00:00,120,32.110,23.170,6.530,2.400,9.090
2510203133,2026-09-21 00:00:00,40,664.690,452.980,167.140,44.550,113.270
2510203134,2026-09-21 00:00:00,200,141.340,82.730,32.620,25.990,6.060
2510224049,2026-09-21 00:00:00,1,53388.641,20827.641,10906.000,21654.990,118.590
2510224167,2026-09-21 00:00:00,1,20735.770,9139.680,4059.940,7536.130,841.260
2510317505,2026-09-21 00:00:00,1,15118.230,6644.510,3195.220,5278.480,0.740
2510317537,2026-09-21 00:00:00,1,11745.470,6749.720,2215.610,2780.130,218.560
2510389559,2026-09-21 00:00:00,1,36.870,20.630,14.320,1.910,30.680
2510389643,2026-09-21 00:00:00,1,43089.898,15453.400,7701.970,19934.520,22.610
2510389931,2026-09-21 00:00:00,1,31136.949,11915.060,6569.520,12652.370,0.150
2510633381,2026-09-21 00:00:00,320,220.740,137.340,49.580,33.820,6.270
2510633383,2026-09-21 00:00:00,40,1706.850,1279.000,393.750,34.100,52.190
2510633385,2026-09-21 00:00:00,60,1213.050,571.090,241.440,400.500,47.610
2510633386,2026-09-21 00:00:00,500,482.650,275.000,104.020,103.620,30.900
2510633387,2026-09-21 00:00:00,40,24.350,16.350,5.860,2.140,0.800
2510633389,2026-09-21 00:00:00,500,487.710,332.270,113.540,41.890,89.670
2510633390,2026-09-21 00:00:00,80,2108.930,1268.380,466.390,374.150,546.850
2510633391,2026-09-21 00:00:00,100,246.230,190.090,56.030,0.100,3.330
2510633393,2026-09-21 00:00:00,600,5937.520,3457.540,1178.680,1301.300,1264.120
2510633395,2026-09-21 00:00:00,40,1300.980,732.580,283.550,284.840,61.340
2510633396,2026-09-21 00:00:00,400,903.200,614.460,212.130,76.590,203.870
2510633397,2026-09-21 00:00:00,240,557.500,356.880,168.730,31.880,210.170
2510633400,2026-09-21 00:00:00,800,742.950,452.900,171.500,118.540,156.620
2510633402,2026-09-21 00:00:00,300,552.800,333.420,117.000,102.370,136.420
2510633406,2026-09-21 00:00:00,60,359.070,162.490,69.820,126.760,18.460
2510633411,2026-09-21 00:00:00,800,4720.780,2697.340,983.490,1039.930,1677.000
2510814977,2026-09-21 00:00:00,400,51.820,31.990,12.250,7.580,1.840
2610026950,2026-09-21 00:00:00,600,14.460,9.260,3.300,1.890,1.280
2610026953,2026-09-21 00:00:00,700,658.330,389.000,148.300,121.030,189.580
2610026966,2026-09-21 00:00:00,240,953.170,684.170,236.300,32.690,198.230
2610026976,2026-09-21 00:00:00,60,1467.360,956.780,327.310,183.260,143.540
2610026977,2026-09-21 00:00:00,30,630.130,263.540,98.490,268.090,108.110
2610126270,2026-09-21 00:00:00,400,26.810,17.000,6.320,3.480,1.020
2610126451,2026-09-21 00:00:00,300,111.290,72.410,27.030,11.850,55.710
2610159557,2026-09-21 00:00:00,600,17.290,9.960,3.690,3.630,0.230
2610170786,2026-09-21 00:00:00,500,609.850,347.330,118.840,143.670,119.530
2610170836,2026-09-21 00:00:00,100,125.280,78.340,28.340,18.580,70.290
2610170837,2026-09-21 00:00:00,240,12.210,7.910,2.660,1.630,1.490
2610170838,2026-09-21 00:00:00,240,32.710,20.820,7.210,4.660,3.680
2610170840,2026-09-21 00:00:00,40,312.990,179.470,60.450,73.060,65.860
2610322967,2026-09-21 00:00:00,500,3.760,2.280,0.930,0.540,0.500
2610322969,2026-09-21 00:00:00,100,102.120,71.880,24.240,5.990,13.510
2610322982,2026-09-21 00:00:00,160,4.000,2.460,0.800,0.730,0.000
2610322995,2026-09-21 00:00:00,40,4.530,2.780,0.900,0.840,0.000
2610322997,2026-09-21 00:00:00,400,557.480,328.270,126.540,102.660,210.200
2610323001,2026-09-21 00:00:00,160,1782.230,1061.540,475.940,244.730,809.010
2610323004,2026-09-21 00:00:00,3000,91.660,69.360,11.860,10.430,21.410
2610323005,2026-09-21 00:00:00,120,11.450,7.730,2.900,0.810,1.600
2610323010,2026-09-21 00:00:00,60,16.270,10.930,3.830,1.500,1.440
2610323016,2026-09-21 00:00:00,160,1590.990,878.940,345.960,366.080,716.980
2610323017,2026-09-21 00:00:00,60,5.830,3.570,1.170,1.080,0.000
2610323019,2026-09-21 00:00:00,80,48.020,30.400,10.330,7.280,2.980
2610323027,2026-09-21 00:00:00,60,5.980,3.720,1.190,1.070,0.000
2410320615,2026-09-21 00:01:00,700,15466.350,9481.650,3771.540,2213.150,3822.640
2410883988,2026-09-21 00:01:00,100,36.010,18.350,5.360,12.290,3.400
2610026952,2026-09-21 00:01:00,200,3542.080,2305.080,1022.960,214.030,1781.630
2510014481,2026-09-21 00:02:00,80,15372.340,8962.470,2959.770,3450.090,5776.580
2510633399,2026-09-21 00:02:00,600,1149.990,662.250,246.440,241.290,58.150
2610026963,2026-09-21 00:02:00,200,374.600,193.980,91.590,89.010,23.630
2410121326,2026-09-21 00:30:00,200,1573.450,1015.220,440.540,117.680,372.210
2410121353,2026-09-21 00:30:00,120,712.000,493.920,194.080,23.990,157.620
2410121371,2026-09-21 00:30:00,120,601.080,372.940,132.190,95.940,71.420
2410121424,2026-09-21 00:30:00,120,47.990,29.520,11.170,7.300,1.600
2410121440,2026-09-21 00:30:00,120,21.200,13.990,4.220,2.980,2.510
2410121454,2026-09-21 00:30:00,160,2045.650,1290.500,441.330,313.810,332.800
2410121457,2026-09-21 00:30:00,120,1775.860,1137.520,497.990,140.340,333.530
2410121574,2026-09-21 00:30:00,120,4878.310,3520.940,1134.520,222.830,421.600
2410131378,2026-09-21 00:30:00,200,1845.310,1187.620,512.390,145.290,405.200
2410131383,2026-09-21 00:30:00,400,1060.690,702.580,226.570,131.520,47.710
2410131384,2026-09-21 00:30:00,200,9808.390,5564.850,1973.280,2270.250,2044.620
2410131387,2026-09-21 00:30:00,600,547.080,342.390,130.300,74.380,57.340
2410320615,2026-09-21 00:30:00,700,15466.410,9481.650,3771.540,2213.210,3822.650
2410883988,2026-09-21 00:30:00,100,36.010,18.350,5.360,12.300,3.400
2410883991,2026-09-21 00:30:00,100,2728.170,1642.690,613.140,472.330,256.140
2410883993,2026-09-21 00:30:00,60,3127.450,1511.280,591.860,1024.300,123.040
2410883994,2026-09-21 00:30:00,320,106.840,47.880,21.220,37.730,3.450
2410932742,2026-09-21 00:30:00,240,19897.109,11582.780,3691.880,4622.440,5045.440
2411087432,2026-09-21 00:30:00,40,3657.620,2271.840,1046.510,339.250,738.170
2411087433,2026-09-21 00:30:00,500,829.980,491.460,179.970,158.530,21.440
2411290205,2026-09-21 00:30:00,240,9637.190,6483.840,2821.920,331.410,3415.830
2510014481,2026-09-21 00:30:00,80,15372.790,8962.470,2959.770,3450.530,5776.780
2510014482,2026-09-21 00:30:00,40,1289.270,898.160,354.430,36.670,84.520
2510014483,2026-09-21 00:30:00,300,228.960,131.940,50.910,46.100,0.000
2510014484,2026-09-21 00:30:00,160,9413.000,5336.800,2082.880,1993.310,1519.510
2510178139,2026-09-21 00:30:00,300,826.610,480.450,175.350,170.810,180.440
2510178141,2026-09-21 00:30:00,40,657.580,492.240,154.330,11.010,183.110
2510203103,2026-09-21 00:30:00,400,1858.070,1106.160,417.860,334.040,61.810
2510203104,2026-09-21 00:30:00,120,3023.200,1816.160,708.160,498.870,454.720
2510203105,2026-09-21 00:30:00,100,2430.870,1691.560,685.680,53.620,571.930
2510203106,2026-09-21 00:30:00,100,98.810,45.770,16.640,36.390,0.410
2510203107,2026-09-21 00:30:00,600,613.620,391.390,164.680,57.540,177.550
2510203108,2026-09-21 00:30:00,80,3975.570,2240.880,880.320,854.360,623.880
2510203109,2026-09-21 00:30:00,160,1521.050,954.730,467.330,98.980,458.260
2510203111,2026-09-21 00:30:00,40,3927.800,2478.430,967.950,481.410,1072.330
2510203113,2026-09-21 00:30:00,160,4446.990,2836.040,1073.670,537.270,265.580
2510203114,2026-09-21 00:30:00,120,1900.370,1193.360,469.000,237.990,381.530
2510203118,2026-09-21 00:30:00,640,194.290,112.320,43.680,38.290,26.990
2510203119,2026-09-21 00:30:00,40,480.820,323.290,123.490,34.020,180.180
2510203120,2026-09-21 00:30:00,160,4302.980,2642.410,947.700,712.850,999.070
2510203121,2026-09-21 00:30:00,100,1295.460,760.540,303.150,231.760,71.540
2510203122,2026-09-21 00:30:00,40,936.790,594.100,293.810,48.870,685.770
2510203124,2026-09-21 00:30:00,800,1183.180,839.670,284.790,58.710,332.900
2510203126,2026-09-21 00:30:00,100,15.970,7.190,2.270,6.500,0.320
2510203127,2026-09-21 00:30:00,40,1262.370,823.650,335.610,103.100,366.830
2510203128,2026-09-21 00:30:00,500,7953.560,4177.360,1399.270,2376.920,369.610
2510203129,2026-09-21 00:30:00,80,6.540,3.450,1.220,1.860,0.000
2510203130,2026-09-21 00:30:00,120,32.110,23.170,6.530,2.400,9.090
2510203133,2026-09-21 00:30:00,40,664.690,452.980,167.140,44.560,113.270
2510203134,2026-09-21 00:30:00,200,141.350,82.730,32.620,25.990,6.060
2510224049,2026-09-21 00:30:00,1,53392.051,20827.641,10906.000,21658.410,118.590
2510224167,2026-09-21 00:30:00,1,20737.131,9139.680,4059.940,7537.490,841.260
2510317537,2026-09-21 00:30:00,1,11746.380,6749.720,2215.610,2781.040,218.560
2510389559,2026-09-21 00:30:00,1,36.870,20.630,14.320,1.910,30.680
2510389643,2026-09-21 00:30:00,1,43093.539,15453.400,7701.970,19938.160,22.610
2510389931,2026-09-21 00:30:00,1,31139.330,11915.060,6569.520,12654.740,0.150
2510633381,2026-09-21 00:30:00,320,220.760,137.340,49.580,33.840,6.270
2510633383,2026-09-21 00:30:00,40,1706.860,1279.000,393.750,34.110,52.190
2510633385,2026-09-21 00:30:00,60,1213.160,571.090,241.440,400.620,47.610
2510633387,2026-09-21 00:30:00,40,24.350,16.350,5.860,2.140,0.800
2510633389,2026-09-21 00:30:00,500,487.820,332.270,113.540,42.000,89.670
2510633390,2026-09-21 00:30:00,80,2109.460,1268.380,466.390,374.680,547.030
2510633391,2026-09-21 00:30:00,100,246.230,190.090,56.030,0.100,3.330
2510633393,2026-09-21 00:30:00,600,5937.830,3457.540,1178.680,1301.610,1264.180
2510633395,2026-09-21 00:30:00,40,1300.980,732.580,283.550,284.840,61.340
2510633396,2026-09-21 00:30:00,400,903.280,614.460,212.130,76.670,203.910
2510633397,2026-09-21 00:30:00,240,557.520,356.880,168.730,31.900,210.170
2510633399,2026-09-21 00:30:00,600,1150.090,662.250,246.440,241.380,58.150
2510633402,2026-09-21 00:30:00,300,552.820,333.420,117.000,102.390,136.430
2510633406,2026-09-21 00:30:00,60,359.090,162.490,69.820,126.780,18.460
2510633411,2026-09-21 00:30:00,800,4721.180,2697.340,983.490,1040.340,1677.160
2510814977,2026-09-21 00:30:00,400,51.820,31.990,12.250,7.580,1.840
2610026950,2026-09-21 00:30:00,600,14.460,9.260,3.300,1.890,1.280
2610026952,2026-09-21 00:30:00,200,3542.080,2305.080,1022.960,214.030,1781.630
2610026953,2026-09-21 00:30:00,700,658.400,389.000,148.300,121.100,189.600
2610026963,2026-09-21 00:30:00,200,374.640,193.980,91.590,89.050,23.630
2610026966,2026-09-21 00:30:00,240,953.190,684.170,236.300,32.700,198.240
2610026976,2026-09-21 00:30:00,60,1467.480,956.780,327.310,183.380,143.560
2610026977,2026-09-21 00:30:00,30,630.250,263.540,98.490,268.200,108.110
2610126270,2026-09-21 00:30:00,400,26.820,17.000,6.320,3.480,1.020
2610159557,2026-09-21 00:30:00,600,17.290,9.960,3.690,3.630,0.230
2610170786,2026-09-21 00:30:00,500,610.140,347.330,118.840,143.960,119.600
2610170836,2026-09-21 00:30:00,100,125.280,78.340,28.340,18.580,70.290
2610170837,2026-09-21 00:30:00,240,12.210,7.910,2.660,1.630,1.490
2610170838,2026-09-21 00:30:00,240,32.710,20.820,7.210,4.670,3.680
2610170840,2026-09-21 00:30:00,40,313.120,179.470,60.450,73.190,65.890
2610322967,2026-09-21 00:30:00,500,3.760,2.280,0.930,0.540,0.500
2610322982,2026-09-21 00:30:00,160,4.010,2.460,0.800,0.730,0.000
2610322995,2026-09-21 00:30:00,40,4.530,2.780,0.900,0.840,0.000
2610322997,2026-09-21 00:30:00,400,557.490,328.270,126.540,102.680,210.210
2610323001,2026-09-21 00:30:00,160,1782.510,1061.540,475.940,245.010,809.150
2610323004,2026-09-21 00:30:00,3000,91.660,69.360,11.860,10.430,21.420
2610323005,2026-09-21 00:30:00,120,11.450,7.730,2.900,0.810,1.600
2610323010,2026-09-21 00:30:00,60,16.280,10.930,3.830,1.500,1.440
2610323016,2026-09-21 00:30:00,160,1591.060,878.940,345.960,366.150,717.010
2610323017,2026-09-21 00:30:00,60,5.840,3.570,1.170,1.090,0.000
2610323019,2026-09-21 00:30:00,80,48.030,30.400,10.330,7.290,2.980
2610323027,2026-09-21 00:30:00,60,5.990,3.720,1.190,1.070,0.000
2410883990,2026-09-21 00:31:00,60,2996.210,1718.640,639.280,638.280,888.680
2510203117,2026-09-21 00:31:00,80,1657.490,883.820,359.380,414.280,281.860
2510633386,2026-09-21 00:31:00,500,482.650,275.000,104.020,103.630,30.900
2510633400,2026-09-21 00:31:00,800,742.990,452.900,171.500,118.580,156.640
2510317505,2026-09-21 00:32:00,1,15120.220,6644.510,3195.220,5280.470,0.740
2510203123,2026-09-21 00:45:00,40,2654.130,1749.560,723.120,181.440,843.210
2610126451,2026-09-21 00:45:00,300,111.300,72.410,27.030,11.860,55.710
2610322969,2026-09-21 00:45:00,100,102.160,71.880,24.240,6.030,13.510
2410121326,2026-09-21 01:00:00,200,1573.510,1015.220,440.540,117.750,372.230
2410121353,2026-09-21 01:00:00,120,712.010,493.920,194.080,24.000,157.620
2410121371,2026-09-21 01:00:00,120,601.130,372.940,132.190,95.990,71.430
2410121424,2026-09-21 01:00:00,120,48.000,29.520,11.170,7.300,1.600
2410121440,2026-09-21 01:00:00,120,21.210,13.990,4.220,2.980,2.510
2410121454,2026-09-21 01:00:00,160,2045.700,1290.500,441.330,313.860,332.810
2410121574,2026-09-21 01:00:00,120,4878.340,3520.940,1134.520,222.860,421.600
2410131378,2026-09-21 01:00:00,200,1845.320,1187.620,512.390,145.300,405.200
2410131383,2026-09-21 01:00:00,400,1060.700,702.580,226.570,131.540,47.710
2410131384,2026-09-21 01:00:00,200,9808.420,5564.850,1973.280,2270.280,2044.620
2410131387,2026-09-21 01:00:00,600,547.080,342.390,130.300,74.390,57.340
2410320615,2026-09-21 01:00:00,700,15466.470,9481.650,3771.540,2213.270,3822.670
2410883988,2026-09-21 01:00:00,100,36.020,18.350,5.360,12.300,3.400
2410883990,2026-09-21 01:00:00,60,2996.230,1718.640,639.280,638.300,888.680
2410883991,2026-09-21 01:00:00,100,2728.220,1642.690,613.140,472.390,256.140
2410883993,2026-09-21 01:00:00,60,3127.720,1511.280,591.860,1024.570,123.050
2410883994,2026-09-21 01:00:00,320,106.850,47.880,21.220,37.740,3.450
2410932742,2026-09-21 01:00:00,240,19897.930,11582.780,3691.880,4623.270,5045.680
2411087432,2026-09-21 01:00:00,40,3657.780,2271.840,1046.510,339.410,738.170
2411087433,2026-09-21 01:00:00,500,830.070,491.460,179.970,158.630,21.460
2411290205,2026-09-21 01:00:00,240,9637.230,6483.840,2821.920,331.450,3415.830
2510014481,2026-09-21 01:00:00,80,15373.270,8962.470,2959.770,3451.020,5777.000
2510014482,2026-09-21 01:00:00,40,1289.270,898.160,354.430,36.680,84.520
2510014483,2026-09-21 01:00:00,300,228.980,131.940,50.910,46.120,0.000
2510014484,2026-09-21 01:00:00,160,9413.030,5336.800,2082.880,1993.340,1519.510
2510178141,2026-09-21 01:00:00,40,657.580,492.240,154.330,11.010,183.110
2510203103,2026-09-21 01:00:00,400,1858.100,1106.160,417.860,334.070,61.810
2510203104,2026-09-21 01:00:00,120,3023.260,1816.160,708.160,498.930,454.720
2510203105,2026-09-21 01:00:00,100,2430.890,1691.560,685.680,53.640,571.940
2510203106,2026-09-21 01:00:00,100,98.810,45.770,16.640,36.400,0.410
2510203107,2026-09-21 01:00:00,600,613.710,391.390,164.680,57.630,177.560
2510203108,2026-09-21 01:00:00,80,3975.890,2240.880,880.320,854.680,623.910
2510203109,2026-09-21 01:00:00,160,1521.060,954.730,467.330,99.000,458.260
2510203111,2026-09-21 01:00:00,40,3927.800,2478.430,967.950,481.410,1072.330
2510203113,2026-09-21 01:00:00,160,4447.160,2836.040,1073.670,537.440,265.580
2510203114,2026-09-21 01:00:00,120,1900.380,1193.360,469.000,238.010,381.530
2510203117,2026-09-21 01:00:00,80,1657.580,883.820,359.380,414.370,281.860
2510203118,2026-09-21 01:00:00,640,194.290,112.320,43.680,38.290,26.990
2510203119,2026-09-21 01:00:00,40,480.820,323.290,123.490,34.020,180.180
2510203120,2026-09-21 01:00:00,160,4303.220,2642.410,947.700,713.100,999.160
2510203121,2026-09-21 01:00:00,100,1295.490,760.540,303.150,231.790,71.540
2510203122,2026-09-21 01:00:00,40,936.790,594.100,293.810,48.880,685.780
2510203123,2026-09-21 01:00:00,40,2654.130,1749.560,723.120,181.450,843.210
2510203124,2026-09-21 01:00:00,800,1183.220,839.670,284.790,58.750,332.920
2510203126,2026-09-21 01:00:00,100,15.980,7.190,2.270,6.510,0.320
2510203127,2026-09-21 01:00:00,40,1262.510,823.650,335.610,103.240,366.930
2510203128,2026-09-21 01:00:00,500,7954.250,4177.360,1399.270,2377.610,369.670
2510203129,2026-09-21 01:00:00,80,6.540,3.450,1.220,1.870,0.000
2510203130,2026-09-21 01:00:00,120,32.120,23.170,6.530,2.410,9.090
2510203133,2026-09-21 01:00:00,40,664.700,452.980,167.140,44.560,113.270
2510203134,2026-09-21 01:00:00,200,141.350,82.730,32.620,25.990,6.060
2510224049,2026-09-21 01:00:00,1,53395.469,20827.641,10906.000,21661.830,118.590
2510224167,2026-09-21 01:00:00,1,20738.490,9139.680,4059.940,7538.850,841.260
2510317505,2026-09-21 01:00:00,1,15121.960,6644.510,3195.220,5282.210,0.740
2510317537,2026-09-21 01:00:00,1,11747.290,6749.720,2215.610,2781.950,218.560
2510389559,2026-09-21 01:00:00,1,36.870,20.630,14.320,1.910,30.680
2510389643,2026-09-21 01:00:00,1,43097.250,15453.400,7701.970,19941.869,22.610
2510389931,2026-09-21 01:00:00,1,31141.689,11915.060,6569.520,12657.100,0.150
2510633381,2026-09-21 01:00:00,320,220.780,137.340,49.580,33.860,6.270
2510633383,2026-09-21 01:00:00,40,1706.870,1279.000,393.750,34.120,52.190
2510633385,2026-09-21 01:00:00,60,1213.270,571.090,241.440,400.730,47.610
2510633386,2026-09-21 01:00:00,500,482.660,275.000,104.020,103.630,30.900
2510633387,2026-09-21 01:00:00,40,24.350,16.350,5.860,2.140,0.800
2510633389,2026-09-21 01:00:00,500,487.940,332.270,113.540,42.120,89.670
2510633391,2026-09-21 01:00:00,100,246.230,190.090,56.030,0.100,3.330
2510633393,2026-09-21 01:00:00,600,5938.170,3457.540,1178.680,1301.940,1264.260
2510633395,2026-09-21 01:00:00,40,1300.980,732.580,283.550,284.840,61.340
2510633396,2026-09-21 01:00:00,400,903.360,614.460,212.130,76.750,203.950
2510633397,2026-09-21 01:00:00,240,557.530,356.880,168.730,31.920,210.170
2510633399,2026-09-21 01:00:00,600,1150.180,662.250,246.440,241.480,58.160
2510633400,2026-09-21 01:00:00,800,743.030,452.900,171.500,118.620,156.650
2510633402,2026-09-21 01:00:00,300,552.840,333.420,117.000,102.410,136.430
2510633406,2026-09-21 01:00:00,60,359.120,162.490,69.820,126.800,18.460
2510633411,2026-09-21 01:00:00,800,4721.720,2697.340,983.490,1040.880,1677.400
2510814977,2026-09-21 01:00:00,400,51.830,31.990,12.250,7.580,1.840
2610026950,2026-09-21 01:00:00,600,14.460,9.260,3.300,1.890,1.280
2610026953,2026-09-21 01:00:00,700,658.460,389.000,148.300,121.160,189.630
2610026963,2026-09-21 01:00:00,200,374.680,193.980,91.590,89.090,23.630
2610026966,2026-09-21 01:00:00,240,953.200,684.170,236.300,32.720,198.250
2610026976,2026-09-21 01:00:00,60,1467.590,956.780,327.310,183.490,143.570
2610026977,2026-09-21 01:00:00,30,630.360,263.540,98.490,268.310,108.110
2610126270,2026-09-21 01:00:00,400,26.820,17.000,6.320,3.490,1.020
2610126451,2026-09-21 01:00:00,300,111.300,72.410,27.030,11.860,55.710
2610159557,2026-09-21 01:00:00,600,17.290,9.960,3.690,3.630,0.230
2610170786,2026-09-21 01:00:00,500,610.420,347.330,118.840,144.240,119.660
2610170836,2026-09-21 01:00:00,100,125.280,78.340,28.340,18.580,70.290
2610170837,2026-09-21 01:00:00,240,12.210,7.910,2.660,1.630,1.490
2610170838,2026-09-21 01:00:00,240,32.720,20.820,7.210,4.680,3.680
2610170840,2026-09-21 01:00:00,40,313.250,179.470,60.450,73.330,65.920
2610322967,2026-09-21 01:00:00,500,3.760,2.280,0.930,0.540,0.500
2610322969,2026-09-21 01:00:00,100,102.170,71.880,24.240,6.040,13.510
2610322982,2026-09-21 01:00:00,160,4.010,2.460,0.800,0.740,0.000
2610322995,2026-09-21 01:00:00,40,4.540,2.780,0.900,0.850,0.000
2610322997,2026-09-21 01:00:00,400,557.510,328.270,126.540,102.700,210.230
2610323001,2026-09-21 01:00:00,160,1782.760,1061.540,475.940,245.270,809.280
2610323004,2026-09-21 01:00:00,3000,91.670,69.360,11.860,10.440,21.420
2610323005,2026-09-21 01:00:00,120,11.450,7.730,2.900,0.820,1.600
2610323010,2026-09-21 01:00:00,60,16.280,10.930,3.830,1.510,1.440
2610323016,2026-09-21 01:00:00,160,1591.140,878.940,345.960,366.230,717.040
2610323017,2026-09-21 01:00:00,60,5.850,3.570,1.170,1.100,0.000
2610323019,2026-09-21 01:00:00,80,48.040,30.400,10.330,7.300,2.980
2610323027,2026-09-21 01:00:00,60,6.000,3.720,1.190,1.080,0.000
2610026952,2026-09-21 01:01:00,200,3542.090,2305.080,1022.960,214.040,1781.630
2410121457,2026-09-21 01:02:00,120,1775.910,1137.520,497.990,140.390,333.540
2510178139,2026-09-21 01:02:00,300,826.730,480.450,175.350,170.930,180.480
2510633390,2026-09-21 01:02:00,80,2109.990,1268.380,466.390,375.200,547.170
2410121326,2026-09-21 01:30:00,200,1573.570,1015.220,440.540,117.810,372.250
2410121353,2026-09-21 01:30:00,120,712.010,493.920,194.080,24.000,157.620
2410121371,2026-09-21 01:30:00,120,601.180,372.940,132.190,96.040,71.430
2410121424,2026-09-21 01:30:00,120,48.000,29.520,11.170,7.300,1.600
2410121440,2026-09-21 01:30:00,120,21.210,13.990,4.220,2.980,2.510
2410121454,2026-09-21 01:30:00,160,2045.740,1290.500,441.330,313.900,332.820
2410121457,2026-09-21 01:30:00,120,1775.950,1137.520,497.990,140.430,333.540
2410121574,2026-09-21 01:30:00,120,4878.360,3520.940,1134.520,222.880,421.600
2410131378,2026-09-21 01:30:00,200,1845.320,1187.620,512.390,145.300,405.200
2410131383,2026-09-21 01:30:00,400,1060.720,702.580,226.570,131.550,47.710
2410131384,2026-09-21 01:30:00,200,9808.450,5564.850,1973.280,2270.310,2044.620
2410131387,2026-09-21 01:30:00,600,547.100,342.390,130.300,74.400,57.340
2410320615,2026-09-21 01:30:00,700,15466.540,9481.650,3771.540,2213.340,3822.690
2410883988,2026-09-21 01:30:00,100,36.030,18.350,5.360,12.310,3.400
2410883990,2026-09-21 01:30:00,60,2996.250,1718.640,639.280,638.320,888.690
2410883991,2026-09-21 01:30:00,100,2728.270,1642.690,613.140,472.440,256.140
2410883993,2026-09-21 01:30:00,60,3127.980,1511.280,591.860,1024.830,123.050
2410883994,2026-09-21 01:30:00,320,106.860,47.880,21.220,37.750,3.450
2410932742,2026-09-21 01:30:00,240,19898.740,11582.780,3691.880,4624.080,5045.920
