METER_NO,DATE_TIME,HSN,PG,BT,CD,TD,VC,NG,NVC
2510203130,2026-09-12 00:00:00,120,23.530,16.130,5.250,2.130,8.310,0.000,0.330
2510203133,2026-09-12 00:00:00,40,654.370,445.530,164.910,43.920,111.460,0.000,46.960
2510203134,2026-09-12 00:00:00,200,139.680,81.760,32.350,25.560,6.060,0.000,32.850
2510224049,2026-09-12 00:00:00,1,52528.078,20455.600,10771.520,21300.949,118.580,0.000,8734.090
2510224167,2026-09-12 00:00:00,1,19840.859,8633.670,3816.820,7390.350,649.010,0.000,5424.150
2510317505,2026-09-12 00:00:00,1,14517.110,6358.100,3069.000,5090.010,0.740,0.000,4277.660
2510317537,2026-09-12 00:00:00,1,11356.320,6521.810,2148.460,2686.040,218.560,1427.680,2076.750
2510389559,2026-09-12 00:00:00,1,36.870,20.630,14.320,1.910,30.680,0.000,5.910
2510389643,2026-09-12 00:00:00,1,42061.070,15048.720,7516.470,19495.881,22.500,0.000,3937.190
2510389931,2026-09-12 00:00:00,1,30282.449,11559.770,6398.840,12323.840,0.080,0.000,4163.360
2510633381,2026-09-12 00:00:00,320,211.660,131.750,47.620,32.280,6.230,0.000,42.840
2510633385,2026-09-12 00:00:00,60,1178.460,554.470,234.520,389.460,46.760,0.000,90.830
2510633386,2026-09-12 00:00:00,500,458.020,261.250,98.990,97.770,30.900,0.000,2561.670
2510633387,2026-09-12 00:00:00,40,22.300,14.940,5.410,1.940,0.690,0.000,3.040
2510633389,2026-09-12 00:00:00,500,363.730,247.470,88.560,27.690,59.530,0.000,96.390
2510633390,2026-09-12 00:00:00,80,1888.370,1137.520,427.760,323.090,489.790,0.000,6.350
2510633391,2026-09-12 00:00:00,100,235.880,182.030,53.740,0.100,3.270,0.000,1.850
2510633393,2026-09-12 00:00:00,600,5742.640,3343.210,1144.200,1255.210,1221.780,0.000,0.480
2510633395,2026-09-12 00:00:00,40,1300.980,732.580,283.550,284.840,61.340,0.000,39.160
2510633396,2026-09-12 00:00:00,400,856.730,581.550,202.870,72.290,189.610,0.000,0.170
2510633397,2026-09-12 00:00:00,240,527.440,338.830,158.350,30.250,196.980,0.000,17.300
2510633399,2026-09-12 00:00:00,600,1089.010,625.050,234.300,229.650,56.170,0.000,56.870
2510633400,2026-09-12 00:00:00,800,668.370,407.540,151.410,109.410,126.580,0.000,28.000
2510633402,2026-09-12 00:00:00,300,465.950,281.880,99.980,84.080,111.910,0.000,10.400
2510633406,2026-09-12 00:00:00,60,341.780,152.170,65.310,124.290,14.210,0.000,94.070
2510633411,2026-09-12 00:00:00,800,4445.310,2534.350,933.920,977.030,1571.080,0.000,29.340
2510814977,2026-09-12 00:00:00,400,50.380,31.170,11.900,7.300,1.620,0.000,10.030
2610026950,2026-09-12 00:00:00,600,12.140,7.720,2.830,1.580,1.150,0.000,2.860
2610026952,2026-09-12 00:00:00,200,3366.150,2203.030,983.640,179.470,1682.210,0.000,9.650
2610026953,2026-09-12 00:00:00,700,580.050,343.450,132.380,104.210,159.580,0.000,0.670
2610026963,2026-09-12 00:00:00,200,353.460,182.680,86.260,84.510,23.590,2.230,86.110
2610026966,2026-09-12 00:00:00,240,906.890,650.240,225.510,31.130,190.670,0.000,0.000
2610026976,2026-09-12 00:00:00,60,1379.790,899.910,308.190,171.680,136.910,0.000,25.590
2610026977,2026-09-12 00:00:00,30,591.820,246.910,92.480,252.420,100.610,0.000,27.130
2610126270,2026-09-12 00:00:00,400,23.110,14.720,5.550,2.830,0.790,0.000,6.750
2610126451,2026-09-12 00:00:00,300,107.530,70.070,26.240,11.210,55.130,0.000,0.260
2610159557,2026-09-12 00:00:00,600,14.610,8.210,3.130,3.260,0.230,0.000,9.040
2610170786,2026-09-12 00:00:00,500,518.790,296.100,102.320,120.370,99.830,0.000,2.930
2610170836,2026-09-12 00:00:00,100,121.190,75.510,27.170,18.500,68.810,0.000,0.460
2610170837,2026-09-12 00:00:00,240,10.960,7.140,2.430,1.390,1.300,0.000,0.090
2610170838,2026-09-12 00:00:00,240,29.110,18.540,6.480,4.080,3.170,0.000,0.270
2610170840,2026-09-12 00:00:00,40,266.360,148.690,53.460,64.200,55.700,0.000,25.680
2610322967,2026-09-12 00:00:00,500,3.200,1.920,0.790,0.480,0.410,0.000,0.010
2610322969,2026-09-12 00:00:00,100,83.300,57.730,20.680,4.870,9.090,0.000,1.730
2610322982,2026-09-12 00:00:00,160,1.020,0.590,0.250,0.170,0.000,0.000,0.480
2610322995,2026-09-12 00:00:00,40,1.250,0.720,0.300,0.210,0.000,0.000,0.740
2610322997,2026-09-12 00:00:00,400,448.840,262.770,104.010,82.060,166.320,0.000,0.450
2610323001,2026-09-12 00:00:00,160,1468.820,870.210,404.480,194.120,661.570,0.000,0.000
2610323004,2026-09-12 00:00:00,3000,76.190,57.830,9.740,8.620,18.110,0.000,1.610
2610323005,2026-09-12 00:00:00,120,9.590,6.410,2.520,0.640,1.550,0.000,0.430
2610323010,2026-09-12 00:00:00,60,11.570,7.900,2.670,0.990,0.940,0.000,2.770
2610323016,2026-09-12 00:00:00,160,1338.730,743.240,290.960,304.530,607.790,0.000,0.000
2610323017,2026-09-12 00:00:00,60,1.530,0.890,0.370,0.260,0.000,0.000,0.800
2610323019,2026-09-12 00:00:00,80,41.400,26.150,9.140,6.090,2.810,0.000,10.240
2610323024,2026-09-12 00:00:00,160,865.980,594.910,232.090,38.980,296.550,0.000,0.310
2510203106,2026-09-12 00:01:00,100,97.120,44.880,16.360,35.860,0.410,0.000,36.370
2410121326,2026-09-12 00:02:00,200,1530.320,988.150,429.350,112.810,359.200,0.000,5.440
2510633383,2026-09-12 00:02:00,40,1651.120,1238.370,380.860,31.880,51.290,0.000,300.530
2410121326,2026-09-12 00:30:00,200,1530.320,988.150,429.350,112.820,359.200,0.000,5.440
2410121353,2026-09-12 00:30:00,120,674.940,470.250,182.680,22.000,145.970,0.000,15.180
2410121371,2026-09-12 00:30:00,120,582.990,362.490,128.840,91.660,70.930,0.000,29.260
2410121424,2026-09-12 00:30:00,120,47.130,29.030,11.020,7.070,1.600,0.000,17.160
2410121440,2026-09-12 00:30:00,120,18.510,12.120,3.670,2.710,2.310,0.000,5.330
2410121454,2026-09-12 00:30:00,160,2008.130,1266.290,433.420,308.410,325.290,0.000,76.290
2410121457,2026-09-12 00:30:00,120,1558.660,1015.030,448.840,94.780,279.630,0.000,42.320
2410121574,2026-09-12 00:30:00,120,4795.380,3460.800,1114.810,219.750,413.820,0.000,374.890
2410131378,2026-09-12 00:30:00,200,1800.290,1156.920,498.700,144.650,396.320,0.000,8.960
2410131383,2026-09-12 00:30:00,400,1044.440,691.640,223.180,129.610,47.160,0.000,65.140
2410131384,2026-09-12 00:30:00,200,9703.420,5505.850,1951.580,2245.990,2026.000,0.000,4.900
2410131387,2026-09-12 00:30:00,600,530.330,331.710,126.220,72.390,54.460,0.000,58.020
2410320615,2026-09-12 00:30:00,700,15155.760,9287.520,3699.580,2168.660,3746.530,0.000,51.450
2410883988,2026-09-12 00:30:00,100,33.680,17.080,5.020,11.570,3.340,0.000,1.960
2410883990,2026-09-12 00:30:00,60,2990.620,1715.020,638.370,637.220,887.940,0.000,38.500
2410883991,2026-09-12 00:30:00,100,2706.900,1629.260,608.460,469.180,254.290,0.260,73.750
2410883993,2026-09-12 00:30:00,60,2999.520,1442.060,569.540,987.900,103.820,0.000,334.300
2410883994,2026-09-12 00:30:00,320,103.680,46.180,20.670,36.830,3.450,0.000,5.700
2410932742,2026-09-12 00:30:00,240,19515.480,11356.300,3628.190,4530.980,4939.090,0.000,5.960
2411087432,2026-09-12 00:30:00,40,3584.440,2228.960,1025.600,329.880,724.990,0.000,30.460
2411087433,2026-09-12 00:30:00,500,759.310,449.960,166.730,142.610,20.050,0.000,774.900
2411290205,2026-09-12 00:30:00,240,9404.910,6327.070,2751.300,326.530,3331.790,0.000,59.270
2510014481,2026-09-12 00:30:00,80,15098.250,8800.980,2910.830,3386.440,5669.020,0.000,5.520
2510014483,2026-09-12 00:30:00,300,222.540,128.090,49.670,44.760,0.000,0.000,181.130
2510014484,2026-09-12 00:30:00,160,9240.180,5239.210,2045.660,1955.300,1457.160,0.000,21.190
2510178139,2026-09-12 00:30:00,300,776.150,452.460,166.440,157.240,162.580,0.000,14.140
2510178141,2026-09-12 00:30:00,40,633.720,474.330,148.730,10.640,175.990,0.000,46.060
2510203103,2026-09-12 00:30:00,400,1831.720,1088.220,412.910,330.590,56.800,0.130,326.600
2510203104,2026-09-12 00:30:00,120,2945.550,1769.360,690.920,485.250,436.500,0.000,69.180
2510203105,2026-09-12 00:30:00,100,2338.340,1626.130,660.120,52.070,551.480,0.000,69.590
2510203106,2026-09-12 00:30:00,100,97.120,44.880,16.360,35.870,0.410,0.000,36.370
2510203107,2026-09-12 00:30:00,600,566.270,359.580,153.540,53.140,163.520,0.000,12.310
2510203108,2026-09-12 00:30:00,80,3839.230,2161.500,850.490,827.220,607.930,0.000,36.660
2510203109,2026-09-12 00:30:00,160,1471.870,924.640,450.050,97.170,447.940,0.000,86.660
2510203111,2026-09-12 00:30:00,40,3845.590,2420.830,943.790,480.960,1052.180,0.000,12.390
2510203113,2026-09-12 00:30:00,160,4231.340,2693.200,1019.450,518.680,246.290,0.000,109.540
2510203114,2026-09-12 00:30:00,120,1840.280,1156.730,454.700,228.830,368.350,0.000,32.910
2510203117,2026-09-12 00:30:00,80,1626.620,866.270,353.990,406.360,275.910,0.000,160.490
2510203118,2026-09-12 00:30:00,640,184.230,106.760,41.640,35.820,26.990,0.010,107.380
2510203119,2026-09-12 00:30:00,40,480.820,323.290,123.490,34.020,180.180,0.000,14.790
2510203121,2026-09-12 00:30:00,100,1268.280,743.110,297.540,227.620,70.230,0.000,104.840
2510203122,2026-09-12 00:30:00,40,913.930,579.700,286.400,47.820,669.270,0.000,0.690
2510203123,2026-09-12 00:30:00,40,2593.220,1706.400,705.720,181.080,822.670,0.000,11.330
2510203124,2026-09-12 00:30:00,800,1133.540,802.380,275.080,56.070,318.000,0.000,0.330
2510203126,2026-09-12 00:30:00,100,13.670,5.940,1.940,5.780,0.270,0.000,1.100
2510203127,2026-09-12 00:30:00,40,1182.060,773.400,317.440,91.220,332.890,0.000,48.930
2510203128,2026-09-12 00:30:00,500,7700.610,4040.400,1358.010,2302.190,348.730,0.000,112.320
2510203129,2026-09-12 00:30:00,80,4.700,2.470,0.900,1.320,0.000,0.000,0.820
2510203130,2026-09-12 00:30:00,120,23.530,16.130,5.250,2.130,8.310,0.000,0.330
2510203133,2026-09-12 00:30:00,40,654.380,445.530,164.910,43.930,111.460,0.000,46.960
2510203134,2026-09-12 00:30:00,200,139.690,81.760,32.350,25.570,6.060,0.000,32.860
2510224049,2026-09-12 00:30:00,1,52531.461,20455.600,10771.520,21304.330,118.580,0.000,8735.140
2510224167,2026-09-12 00:30:00,1,19842.199,8633.670,3816.820,7391.690,649.010,0.000,5425.110
2510317505,2026-09-12 00:30:00,1,14518.900,6358.100,3069.000,5091.790,0.740,0.000,4278.570
2510317537,2026-09-12 00:30:00,1,11357.270,6521.810,2148.460,2686.990,218.560,1427.680,2076.910
2510389559,2026-09-12 00:30:00,1,36.870,20.630,14.320,1.910,30.680,0.000,5.910
2510389643,2026-09-12 00:30:00,1,42064.789,15048.720,7516.470,19499.590,22.500,0.000,3937.840
2510389931,2026-09-12 00:30:00,1,30284.820,11559.770,6398.840,12326.210,0.080,0.000,4163.950
2510633381,2026-09-12 00:30:00,320,211.670,131.750,47.620,32.290,6.230,0.000,42.840
2510633383,2026-09-12 00:30:00,40,1651.120,1238.370,380.860,31.880,51.290,0.000,300.560
2510633386,2026-09-12 00:30:00,500,458.090,261.250,98.990,97.840,30.900,0.000,2562.020
2510633387,2026-09-12 00:30:00,40,22.300,14.940,5.410,1.940,0.690,0.000,3.040
2510633389,2026-09-12 00:30:00,500,363.780,247.470,88.560,27.740,59.530,0.000,96.420
2510633390,2026-09-12 00:30:00,80,1888.880,1137.520,427.760,323.600,489.890,0.000,6.350
2510633391,2026-09-12 00:30:00,100,235.880,182.030,53.740,0.100,3.270,0.000,1.850
2510633393,2026-09-12 00:30:00,600,5743.110,3343.210,1144.200,1255.690,1221.900,0.000,0.480
2510633396,2026-09-12 00:30:00,400,856.740,581.550,202.870,72.300,189.620,0.000,0.170
2510633397,2026-09-12 00:30:00,240,527.450,338.830,158.350,30.260,196.980,0.000,17.310
2510633399,2026-09-12 00:30:00,600,1089.120,625.050,234.300,229.760,56.180,0.000,56.870
2510633400,2026-09-12 00:30:00,800,668.430,407.540,151.410,109.460,126.600,0.000,28.000
2510633402,2026-09-12 00:30:00,300,466.070,281.880,99.980,84.200,111.930,0.000,10.400
2510633406,2026-09-12 00:30:00,60,341.810,152.170,65.310,124.320,14.210,0.000,94.090
2510633411,2026-09-12 00:30:00,800,4445.730,2534.350,933.920,977.450,1571.240,0.000,29.340
2510814977,2026-09-12 00:30:00,400,50.380,31.170,11.900,7.310,1.620,0.000,10.030
2610026950,2026-09-12 00:30:00,600,12.150,7.720,2.830,1.580,1.150,0.000,2.860
2610026952,2026-09-12 00:30:00,200,3366.160,2203.030,983.640,179.480,1682.210,0.000,9.650
2610026953,2026-09-12 00:30:00,700,580.220,343.450,132.380,104.390,159.660,0.000,0.670
2610026966,2026-09-12 00:30:00,240,906.900,650.240,225.510,31.140,190.670,0.000,0.000
2610026976,2026-09-12 00:30:00,60,1379.870,899.910,308.190,171.750,136.910,0.000,25.590
2610026977,2026-09-12 00:30:00,30,591.940,246.910,92.480,252.540,100.610,0.000,27.150
2610126270,2026-09-12 00:30:00,400,23.120,14.720,5.550,2.840,0.790,0.000,6.760
2610126451,2026-09-12 00:30:00,300,107.540,70.070,26.240,11.220,55.130,0.000,0.260
2610159557,2026-09-12 00:30:00,600,14.620,8.210,3.130,3.260,0.230,0.000,9.040
2610170786,2026-09-12 00:30:00,500,519.050,296.100,102.320,120.630,99.890,0.000,2.930
2610170836,2026-09-12 00:30:00,100,121.190,75.510,27.170,18.500,68.810,0.000,0.460
2610170837,2026-09-12 00:30:00,240,10.970,7.140,2.430,1.390,1.300,0.000,0.090
2610170838,2026-09-12 00:30:00,240,29.120,18.540,6.480,4.080,3.170,0.000,0.270
2610170840,2026-09-12 00:30:00,40,266.420,148.690,53.460,64.260,55.700,0.000,25.690
2610322967,2026-09-12 00:30:00,500,3.200,1.920,0.790,0.480,0.410,0.000,0.010
2610322969,2026-09-12 00:30:00,100,83.310,57.730,20.680,4.880,9.090,0.000,1.730
2610322982,2026-09-12 00:30:00,160,1.030,0.590,0.250,0.180,0.000,0.000,0.480
2610322995,2026-09-12 00:30:00,40,1.260,0.720,0.300,0.220,0.000,0.000,0.740
2610322997,2026-09-12 00:30:00,400,449.170,262.770,104.010,82.380,166.460,0.000,0.450
2610323001,2026-09-12 00:30:00,160,1469.100,870.210,404.480,194.400,661.690,0.000,0.000
2610323004,2026-09-12 00:30:00,3000,76.200,57.830,9.740,8.630,18.120,0.000,1.610
2610323005,2026-09-12 00:30:00,120,9.590,6.410,2.520,0.640,1.550,0.000,0.430
2610323010,2026-09-12 00:30:00,60,11.580,7.900,2.670,1.000,0.940,0.000,2.770
2610323016,2026-09-12 00:30:00,160,1339.180,743.240,290.960,304.980,608.050,0.000,0.000
2610323017,2026-09-12 00:30:00,60,1.540,0.890,0.370,0.270,0.000,0.000,0.800
2610323024,2026-09-12 00:30:00,160,866.070,594.910,232.090,39.060,296.560,0.000,0.310
2510203120,2026-09-12 00:31:00,160,4172.940,2562.270,922.630,688.030,958.470,0.000,14.900
2510633385,2026-09-12 00:31:00,60,1178.550,554.470,234.520,389.550,46.760,0.000,90.850
2510633395,2026-09-12 00:31:00,40,1300.980,732.580,283.550,284.840,61.340,0.000,39.160
2610323019,2026-09-12 00:32:00,80,41.410,26.150,9.140,6.100,2.810,0.000,10.240
2610026963,2026-09-12 00:45:00,200,353.530,182.680,86.260,84.570,23.590,2.230,86.150
2410121326,2026-09-12 01:00:00,200,1530.340,988.150,429.350,112.830,359.200,0.000,5.440
2410121353,2026-09-12 01:00:00,120,674.950,470.250,182.680,22.000,145.970,0.000,15.180
2410121371,2026-09-12 01:00:00,120,583.040,362.490,128.840,91.710,70.930,0.000,29.260
2410121424,2026-09-12 01:00:00,120,47.130,29.030,11.020,7.070,1.600,0.000,17.160
2410121440,2026-09-12 01:00:00,120,18.520,12.120,3.670,2.720,2.310,0.000,5.330
2410121454,2026-09-12 01:00:00,160,2008.170,1266.290,433.420,308.450,325.300,0.000,76.290
2410121457,2026-09-12 01:00:00,120,1558.740,1015.030,448.840,94.860,279.650,0.000,42.320
2410121574,2026-09-12 01:00:00,120,4795.420,3460.800,1114.810,219.800,413.820,0.000,374.910
2410131378,2026-09-12 01:00:00,200,1800.290,1156.920,498.700,144.660,396.320,0.000,8.960
2410131383,2026-09-12 01:00:00,400,1044.460,691.640,223.180,129.630,47.160,0.000,65.140
2410131384,2026-09-12 01:00:00,200,9703.750,5505.850,1951.580,2246.310,2026.050,0.000,4.900
2410131387,2026-09-12 01:00:00,600,530.350,331.710,126.220,72.410,54.460,0.000,58.020
2410320615,2026-09-12 01:00:00,700,15156.260,9287.520,3699.580,2169.150,3746.600,0.000,51.450
2410883988,2026-09-12 01:00:00,100,33.690,17.080,5.020,11.570,3.340,0.000,1.960
2410883990,2026-09-12 01:00:00,60,2990.630,1715.020,638.370,637.230,887.950,0.000,38.500
2410883991,2026-09-12 01:00:00,100,2706.930,1629.260,608.460,469.210,254.290,0.260,73.750
2410883993,2026-09-12 01:00:00,60,2999.820,1442.060,569.540,988.210,103.820,0.000,334.340
2410932742,2026-09-12 01:00:00,240,19516.420,11356.300,3628.190,4531.920,4939.350,0.000,5.960
2411087432,2026-09-12 01:00:00,40,3584.450,2228.960,1025.600,329.890,724.990,0.000,30.460
2411290205,2026-09-12 01:00:00,240,9404.960,6327.070,2751.300,326.570,3331.800,0.000,59.270
2510014481,2026-09-12 01:00:00,80,15098.750,8800.980,2910.830,3386.940,5669.210,0.000,5.520
2510014483,2026-09-12 01:00:00,300,222.550,128.090,49.670,44.780,0.000,0.000,181.140
2510014484,2026-09-12 01:00:00,160,9240.780,5239.210,2045.660,1955.900,1457.360,0.000,21.190
2510178139,2026-09-12 01:00:00,300,776.230,452.460,166.440,157.320,162.610,0.000,14.140
2510178141,2026-09-12 01:00:00,40,633.730,474.330,148.730,10.650,175.990,0.000,46.070
2510203103,2026-09-12 01:00:00,400,1831.770,1088.220,412.910,330.630,56.800,0.130,326.610
2510203104,2026-09-12 01:00:00,120,2945.630,1769.360,690.920,485.340,436.510,0.000,69.180
2510203106,2026-09-12 01:00:00,100,97.130,44.880,16.360,35.870,0.410,0.000,36.370
2510203107,2026-09-12 01:00:00,600,566.320,359.580,153.540,53.190,163.520,0.000,12.330
2510203108,2026-09-12 01:00:00,80,3839.460,2161.500,850.490,827.460,607.950,0.000,36.660
2510203109,2026-09-12 01:00:00,160,1471.880,924.640,450.050,97.180,447.940,0.000,86.660
2510203111,2026-09-12 01:00:00,40,3845.590,2420.830,943.790,480.970,1052.180,0.000,12.390
2510203113,2026-09-12 01:00:00,160,4231.470,2693.200,1019.450,518.810,246.290,0.000,109.540
2510203114,2026-09-12 01:00:00,120,1840.320,1156.730,454.700,228.880,368.350,0.000,32.920
2510203118,2026-09-12 01:00:00,640,184.270,106.760,41.640,35.850,26.990,0.010,107.390
2510203119,2026-09-12 01:00:00,40,480.820,323.290,123.490,34.020,180.180,0.000,14.790
2510203120,2026-09-12 01:00:00,160,4173.130,2562.270,922.630,688.220,958.540,0.000,14.900
2510203121,2026-09-12 01:00:00,100,1268.310,743.110,297.540,227.650,70.230,0.000,104.850
2510203122,2026-09-12 01:00:00,40,913.940,579.700,286.400,47.830,669.270,0.000,0.690
2510203124,2026-09-12 01:00:00,800,1133.550,802.380,275.080,56.080,318.000,0.000,0.330
2510203126,2026-09-12 01:00:00,100,13.670,5.940,1.940,5.790,0.270,0.000,1.100
2510203127,2026-09-12 01:00:00,40,1182.070,773.400,317.440,91.230,332.890,0.000,48.930
2510203128,2026-09-12 01:00:00,500,7701.310,4040.400,1358.010,2302.890,348.790,0.000,112.320
2510203129,2026-09-12 01:00:00,80,4.700,2.470,0.900,1.330,0.000,0.000,0.820
2510203130,2026-09-12 01:00:00,120,23.530,16.130,5.250,2.140,8.310,0.000,0.330
2510203133,2026-09-12 01:00:00,40,654.380,445.530,164.910,43.930,111.460,0.000,46.960
2510203134,2026-09-12 01:00:00,200,139.690,81.760,32.350,25.570,6.060,0.000,32.860
2510224049,2026-09-12 01:00:00,1,52534.852,20455.600,10771.520,21307.721,118.580,0.000,8736.180
2510224167,2026-09-12 01:00:00,1,19843.539,8633.670,3816.820,7393.040,649.010,0.000,5426.070
2510317505,2026-09-12 01:00:00,1,14520.730,6358.100,3069.000,5093.620,0.740,0.000,4279.470
2510317537,2026-09-12 01:00:00,1,11358.140,6521.810,2148.460,2687.860,218.560,1427.680,2077.050
2510389559,2026-09-12 01:00:00,1,36.870,20.630,14.320,1.910,30.680,0.000,5.910
2510389643,2026-09-12 01:00:00,1,42068.461,15048.720,7516.470,19503.260,22.500,0.000,3938.480
2510389931,2026-09-12 01:00:00,1,30287.180,11559.770,6398.840,12328.570,0.080,0.000,4164.550
2510633381,2026-09-12 01:00:00,320,211.690,131.750,47.620,32.310,6.230,0.000,42.850
2510633383,2026-09-12 01:00:00,40,1651.130,1238.370,380.860,31.890,51.290,0.000,300.590
2510633385,2026-09-12 01:00:00,60,1178.640,554.470,234.520,389.640,46.760,0.000,90.860
2510633386,2026-09-12 01:00:00,500,458.160,261.250,98.990,97.920,30.900,0.000,2562.370
2510633387,2026-09-12 01:00:00,40,22.300,14.940,5.410,1.940,0.690,0.000,3.040
2510633389,2026-09-12 01:00:00,500,363.830,247.470,88.560,27.780,59.530,0.000,96.450
2510633390,2026-09-12 01:00:00,80,1889.460,1137.520,427.760,324.170,490.050,0.000,6.350
2510633391,2026-09-12 01:00:00,100,235.880,182.030,53.740,0.100,3.270,0.000,1.850
2510633393,2026-09-12 01:00:00,600,5743.550,3343.210,1144.200,1256.130,1222.010,0.000,0.480
2510633395,2026-09-12 01:00:00,40,1300.980,732.580,283.550,284.840,61.340,0.000,39.160
2510633396,2026-09-12 01:00:00,400,856.750,581.550,202.870,72.310,189.620,0.000,0.170
2510633397,2026-09-12 01:00:00,240,527.460,338.830,158.350,30.270,196.980,0.000,17.310
2510633399,2026-09-12 01:00:00,600,1089.220,625.050,234.300,229.860,56.180,0.000,56.870
2510633400,2026-09-12 01:00:00,800,668.480,407.540,151.410,109.520,126.620,0.000,28.000
2510633402,2026-09-12 01:00:00,300,466.190,281.880,99.980,84.320,111.950,0.000,10.400
2510633406,2026-09-12 01:00:00,60,341.830,152.170,65.310,124.340,14.210,0.000,94.100
2510633411,2026-09-12 01:00:00,800,4446.290,2534.350,933.920,978.020,1571.460,0.000,29.340
