METER_NO,DATE_TIME,HSN,PG,BT,CD,TD,VC,NG,NVC
2610322997,2026-08-30 00:00:00,400,331.190,192.810,77.990,60.390,122.010,,
2610323001,2026-08-30 00:00:00,160,1090.170,637.220,310.930,142.010,490.590,,
2610323004,2026-08-30 00:00:00,3000,57.700,44.860,7.520,5.300,12.980,,
2610323005,2026-08-30 00:00:00,120,6.540,4.340,1.760,0.430,1.350,,
2610323010,2026-08-30 00:00:00,60,1.840,1.380,0.370,0.090,0.280,,
2610323016,2026-08-30 00:00:00,160,1015.760,558.590,226.260,230.900,462.640,,
2610323019,2026-08-30 00:00:00,80,29.580,18.760,6.590,4.220,2.070,,
2610323024,2026-08-30 00:00:00,160,595.920,409.490,159.210,27.220,205.140,,
2410320615,2026-08-30 00:01:00,700,14720.560,9011.560,3597.200,2111.790,3632.310,,
2510178139,2026-08-30 00:01:00,300,719.470,420.710,156.510,142.240,145.910,,
2510814977,2026-08-30 00:01:00,400,48.300,29.910,11.500,6.880,1.480,,
2610026950,2026-08-30 00:01:00,600,8.780,5.530,2.080,1.170,0.790,,
2510389559,2026-08-30 00:02:00,1,35.990,19.750,14.320,1.910,30.210,,
2510389643,2026-08-30 00:02:00,1,40555.102,14477.770,7220.380,18856.949,22.350,,
2510633393,2026-08-30 00:02:00,600,5423.360,3157.690,1081.970,1183.690,1149.890,,
2510203103,2026-08-30 00:03:00,400,1795.130,1066.310,405.260,323.540,46.070,,
2410121326,2026-08-30 00:30:00,200,1465.470,946.480,411.270,107.700,343.360,,
2410121353,2026-08-30 00:30:00,120,634.730,441.020,172.710,20.990,133.960,,
2410121371,2026-08-30 00:30:00,120,566.020,352.340,125.190,88.490,68.570,,
2410121424,2026-08-30 00:30:00,120,45.540,28.110,10.720,6.700,1.600,,
2410121440,2026-08-30 00:30:00,120,13.700,8.640,2.710,2.340,1.420,,
2410121454,2026-08-30 00:30:00,160,1951.740,1227.820,421.880,302.030,315.810,,
2410121457,2026-08-30 00:30:00,120,1308.040,846.980,379.240,81.810,223.520,,
2410121574,2026-08-30 00:30:00,120,4643.670,3352.390,1080.480,210.790,400.750,,
2410131378,2026-08-30 00:30:00,200,1721.110,1102.630,477.570,140.900,379.780,,
2410131383,2026-08-30 00:30:00,400,1017.300,673.750,217.550,125.990,45.470,,
2410131384,2026-08-30 00:30:00,200,9567.220,5429.040,1922.810,2215.370,1995.400,,
2410131387,2026-08-30 00:30:00,600,512.100,319.830,122.120,70.140,52.820,,
2410320615,2026-08-30 00:30:00,700,14721.010,9011.560,3597.200,2112.250,3632.380,,
2410883990,2026-08-30 00:30:00,60,2978.920,1707.930,635.920,635.060,886.110,,
2410883991,2026-08-30 00:30:00,100,2670.280,1606.790,600.450,463.030,249.060,,
2410883993,2026-08-30 00:30:00,60,2828.130,1348.250,539.020,940.850,91.420,,
2410883994,2026-08-30 00:30:00,320,100.180,44.470,20.020,35.680,3.420,,
2410932742,2026-08-30 00:30:00,240,18917.160,11007.280,3522.520,4387.350,4763.880,,
2411087432,2026-08-30 00:30:00,40,3449.490,2148.100,985.830,315.550,706.130,,
2411087433,2026-08-30 00:30:00,500,687.900,407.560,152.140,128.190,16.010,,
2411290205,2026-08-30 00:30:00,240,9164.610,6171.380,2674.390,318.840,3243.050,,
2510014481,2026-08-30 00:30:00,80,14787.920,8617.840,2849.970,3320.110,5548.930,,
2510014482,2026-08-30 00:30:00,40,1222.600,849.970,337.610,35.010,80.090,,
2510014483,2026-08-30 00:30:00,300,212.060,121.860,47.510,42.680,0.000,,
2510014484,2026-08-30 00:30:00,160,9037.320,5125.160,2001.270,1910.880,1386.830,,
2510178139,2026-08-30 00:30:00,300,719.490,420.710,156.510,142.260,145.920,,
2510178141,2026-08-30 00:30:00,40,595.900,445.340,140.380,10.180,164.870,,
2510203104,2026-08-30 00:30:00,120,2828.140,1697.730,663.430,466.970,409.950,,
2510203105,2026-08-30 00:30:00,100,2250.850,1564.920,636.430,49.500,530.140,,
2510203106,2026-08-30 00:30:00,100,93.360,43.180,15.770,34.400,0.400,,
2510203107,2026-08-30 00:30:00,600,413.400,259.600,115.500,38.300,118.620,,
2510203108,2026-08-30 00:30:00,80,3616.280,2027.550,801.980,786.740,583.140,,
2510203109,2026-08-30 00:30:00,160,1406.850,881.030,431.410,94.400,433.460,,
2510203111,2026-08-30 00:30:00,40,3701.070,2321.000,909.650,470.410,1015.240,,
2510203113,2026-08-30 00:30:00,160,3973.980,2516.990,956.100,500.890,221.800,,
2510203114,2026-08-30 00:30:00,120,1751.680,1101.620,432.570,217.480,348.750,,
2510203117,2026-08-30 00:30:00,80,1578.770,839.510,345.910,393.350,265.460,,
2510203118,2026-08-30 00:30:00,640,173.240,100.180,39.390,33.650,26.990,,
2510203119,2026-08-30 00:30:00,40,480.820,323.290,123.490,34.020,180.180,,
2510203122,2026-08-30 00:30:00,40,880.560,558.670,275.520,46.360,645.090,,
2510203123,2026-08-30 00:30:00,40,2497.020,1638.700,681.300,177.010,789.440,,
2510203124,2026-08-30 00:30:00,800,1089.150,768.860,265.190,55.090,307.610,,
2510203126,2026-08-30 00:30:00,100,10.910,4.700,1.520,4.670,0.220,,
2510203127,2026-08-30 00:30:00,40,1093.890,714.470,295.030,84.380,302.380,,
2510203128,2026-08-30 00:30:00,500,7335.000,3846.150,1293.320,2195.530,324.550,,
2510203130,2026-08-30 00:30:00,120,17.930,12.200,3.980,1.740,6.360,,
2510203133,2026-08-30 00:30:00,40,633.380,431.780,158.610,42.990,107.120,,
2510203134,2026-08-30 00:30:00,200,137.190,80.310,31.920,24.960,6.060,,
2510224049,2026-08-30 00:30:00,1,51203.609,19862.779,10571.030,20769.789,117.940,,
2510317505,2026-08-30 00:30:00,1,13651.490,5960.060,2891.060,4800.350,0.740,,
2510317537,2026-08-30 00:30:00,1,10804.200,6206.930,2045.820,2551.450,218.560,,
2510389559,2026-08-30 00:30:00,1,35.990,19.750,14.320,1.910,30.210,,
2510389643,2026-08-30 00:30:00,1,40558.609,14477.770,7220.380,18860.461,22.350,,
2510389931,2026-08-30 00:30:00,1,29094.900,11103.120,6142.610,11849.170,0.080,,
2510633381,2026-08-30 00:30:00,320,197.450,123.150,44.290,30.000,6.200,,
2510633383,2026-08-30 00:30:00,40,1550.960,1161.740,358.860,30.350,47.670,,
2510633385,2026-08-30 00:30:00,60,1118.600,524.650,221.600,372.350,43.630,,
2510633386,2026-08-30 00:30:00,500,425.750,242.020,92.380,91.340,30.900,,
2510633387,2026-08-30 00:30:00,40,18.300,12.140,4.500,1.650,0.510,,
2510633390,2026-08-30 00:30:00,80,1712.250,1029.670,393.540,289.030,445.050,,
2510633391,2026-08-30 00:30:00,100,220.180,169.800,50.280,0.090,3.060,,
2510633393,2026-08-30 00:30:00,600,5423.680,3157.690,1081.970,1184.020,1149.960,,
2510633395,2026-08-30 00:30:00,40,1300.980,732.580,283.550,284.840,61.340,,
2510633396,2026-08-30 00:30:00,400,817.450,552.960,193.990,70.480,184.450,,
2510633397,2026-08-30 00:30:00,240,491.520,317.340,146.090,28.070,181.200,,
2510633399,2026-08-30 00:30:00,600,1008.590,577.890,217.780,212.920,52.360,,
2510633400,2026-08-30 00:30:00,800,592.700,360.810,131.700,100.190,100.310,,
2510633402,2026-08-30 00:30:00,300,358.890,216.700,79.650,62.540,77.740,,
2510633406,2026-08-30 00:30:00,60,325.360,142.900,61.630,120.820,11.660,,
2510633411,2026-08-30 00:30:00,800,4109.870,2338.900,870.750,900.210,1447.460,,
2510814977,2026-08-30 00:30:00,400,48.300,29.910,11.500,6.880,1.480,,
2610026950,2026-08-30 00:30:00,600,8.780,5.530,2.080,1.170,0.790,,
2610026952,2026-08-30 00:30:00,200,3155.250,2060.250,931.040,163.950,1567.000,,
2610026953,2026-08-30 00:30:00,700,482.280,286.730,110.930,84.610,122.870,,
2610026963,2026-08-30 00:30:00,200,327.950,170.330,80.000,77.610,23.310,,
2610026966,2026-08-30 00:30:00,240,844.950,605.740,210.440,28.750,178.920,,
2610026976,2026-08-30 00:30:00,60,1257.620,819.550,280.010,158.040,130.370,,
2610026977,2026-08-30 00:30:00,30,542.310,226.850,84.060,231.400,93.450,,
2610126270,2026-08-30 00:30:00,400,17.350,11.110,4.320,1.910,0.750,,
2610126451,2026-08-30 00:30:00,300,100.550,65.930,24.640,9.980,54.290,,
2610159557,2026-08-30 00:30:00,600,11.220,6.120,2.470,2.620,0.230,,
2610170786,2026-08-30 00:30:00,500,385.690,217.580,79.800,88.300,71.010,,
2610170836,2026-08-30 00:30:00,100,119.880,74.700,26.820,18.340,68.500,,
2610170837,2026-08-30 00:30:00,240,8.350,5.430,1.840,1.080,0.890,,
2610170838,2026-08-30 00:30:00,240,23.530,15.040,5.220,3.260,2.510,,
2610170840,2026-08-30 00:30:00,40,202.770,113.880,40.960,47.920,42.340,,
2610322967,2026-08-30 00:30:00,500,2.130,1.270,0.540,0.320,0.290,,
2610322969,2026-08-30 00:30:00,100,51.470,34.880,13.700,2.880,3.250,,
2610322997,2026-08-30 00:30:00,400,331.210,192.810,77.990,60.410,122.030,,
2610323004,2026-08-30 00:30:00,3000,57.700,44.860,7.520,5.310,12.980,,
2610323005,2026-08-30 00:30:00,120,6.540,4.340,1.760,0.430,1.350,,
2610323010,2026-08-30 00:30:00,60,1.850,1.380,0.370,0.090,0.280,,
2610323019,2026-08-30 00:30:00,80,29.590,18.760,6.590,4.230,2.070,,
2610323024,2026-08-30 00:30:00,160,595.990,409.490,159.210,27.280,205.140,,
2510203103,2026-08-30 00:31:00,400,1795.160,1066.310,405.260,323.580,46.070,,
2510203129,2026-08-30 00:31:00,80,1.700,0.860,0.350,0.470,0.000,,
2610323001,2026-08-30 00:32:00,160,1090.490,637.220,310.930,142.330,490.740,,
2610323016,2026-08-30 00:32:00,160,1016.300,558.590,226.260,231.440,462.950,,
2510203120,2026-08-30 00:45:00,160,3977.890,2443.610,882.010,652.260,904.660,,
2510633389,2026-08-30 00:45:00,500,254.570,172.860,60.760,20.940,30.330,,
2410121326,2026-08-30 01:00:00,200,1465.500,946.480,411.270,107.730,343.370,,
2410121353,2026-08-30 01:00:00,120,634.740,441.020,172.710,20.990,133.960,,
2410121371,2026-08-30 01:00:00,120,566.030,352.340,125.190,88.500,68.570,,
2410121424,2026-08-30 01:00:00,120,45.540,28.110,10.720,6.710,1.600,,
2410121440,2026-08-30 01:00:00,120,13.700,8.640,2.710,2.340,1.420,,
2410121454,2026-08-30 01:00:00,160,1951.770,1227.820,421.880,302.060,315.810,,
2410121457,2026-08-30 01:00:00,120,1308.090,846.980,379.240,81.860,223.530,,
2410121574,2026-08-30 01:00:00,120,4643.700,3352.390,1080.480,210.820,400.750,,
2410131378,2026-08-30 01:00:00,200,1721.110,1102.630,477.570,140.900,379.780,,
2410131383,2026-08-30 01:00:00,400,1017.320,673.750,217.550,126.010,45.470,,
2410131384,2026-08-30 01:00:00,200,9567.260,5429.040,1922.810,2215.400,1995.400,,
2410131387,2026-08-30 01:00:00,600,512.110,319.830,122.120,70.140,52.820,,
2410320615,2026-08-30 01:00:00,700,14721.480,9011.560,3597.200,2112.710,3632.440,,
2410883990,2026-08-30 01:00:00,60,2978.930,1707.930,635.920,635.070,886.110,,
2410883991,2026-08-30 01:00:00,100,2670.320,1606.790,600.450,463.070,249.060,,
2410883993,2026-08-30 01:00:00,60,2828.420,1348.250,539.020,941.140,91.420,,
2410883994,2026-08-30 01:00:00,320,100.180,44.470,20.020,35.690,3.420,,
2410932742,2026-08-30 01:00:00,240,18918.180,11007.280,3522.520,4388.370,4764.170,,
2411087432,2026-08-30 01:00:00,40,3449.540,2148.100,985.830,315.600,706.130,,
2411087433,2026-08-30 01:00:00,500,688.060,407.560,152.140,128.350,16.010,,
2411290205,2026-08-30 01:00:00,240,9164.660,6171.380,2674.390,318.880,3243.050,,
2510014481,2026-08-30 01:00:00,80,14787.950,8617.840,2849.970,3320.140,5548.930,,
2510014482,2026-08-30 01:00:00,40,1222.610,849.970,337.610,35.020,80.090,,
2510014483,2026-08-30 01:00:00,300,212.070,121.860,47.510,42.690,0.000,,
2510014484,2026-08-30 01:00:00,160,9037.360,5125.160,2001.270,1910.920,1386.830,,
2510178139,2026-08-30 01:00:00,300,719.510,420.710,156.510,142.280,145.920,,
2510178141,2026-08-30 01:00:00,40,595.900,445.340,140.380,10.180,164.870,,
2510203104,2026-08-30 01:00:00,120,2828.250,1697.730,663.430,467.080,409.980,,
2510203105,2026-08-30 01:00:00,100,2250.860,1564.920,636.430,49.500,530.140,,
2510203107,2026-08-30 01:00:00,600,413.470,259.600,115.500,38.360,118.630,,
2510203108,2026-08-30 01:00:00,80,3616.540,2027.550,801.980,787.000,583.160,,
2510203109,2026-08-30 01:00:00,160,1406.860,881.030,431.410,94.410,433.460,,
2510203111,2026-08-30 01:00:00,40,3701.070,2321.000,909.650,470.410,1015.240,,
2510203113,2026-08-30 01:00:00,160,3974.080,2516.990,956.100,500.990,221.800,,
2510203114,2026-08-30 01:00:00,120,1751.740,1101.620,432.570,217.550,348.760,,
2510203117,2026-08-30 01:00:00,80,1578.850,839.510,345.910,393.420,265.460,,
2510203118,2026-08-30 01:00:00,640,173.240,100.180,39.390,33.650,26.990,,
2510203119,2026-08-30 01:00:00,40,480.820,323.290,123.490,34.020,180.180,,
2510203122,2026-08-30 01:00:00,40,880.560,558.670,275.520,46.370,645.090,,
2510203123,2026-08-30 01:00:00,40,2497.020,1638.700,681.300,177.010,789.440,,
2510203124,2026-08-30 01:00:00,800,1089.150,768.860,265.190,55.090,307.610,,
2510203126,2026-08-30 01:00:00,100,10.920,4.700,1.520,4.680,0.220,,
2510203127,2026-08-30 01:00:00,40,1093.980,714.470,295.030,84.470,302.430,,
2510203129,2026-08-30 01:00:00,80,1.700,0.860,0.350,0.480,0.000,,
2510203130,2026-08-30 01:00:00,120,17.930,12.200,3.980,1.740,6.360,,
2510203133,2026-08-30 01:00:00,40,633.390,431.780,158.610,43.000,107.120,,
2510203134,2026-08-30 01:00:00,200,137.200,80.310,31.920,24.960,6.060,,
2510224049,2026-08-30 01:00:00,1,51207.059,19862.779,10571.030,20773.240,117.940,,
2510317505,2026-08-30 01:00:00,1,13653.480,5960.060,2891.060,4802.340,0.740,,
2510317537,2026-08-30 01:00:00,1,10805.050,6206.930,2045.820,2552.300,218.560,,
2510389559,2026-08-30 01:00:00,1,35.990,19.750,14.320,1.910,30.210,,
2510389643,2026-08-30 01:00:00,1,40562.359,14477.770,7220.380,18864.211,22.350,,
2510389931,2026-08-30 01:00:00,1,29097.260,11103.120,6142.610,11851.520,0.080,,
2510633381,2026-08-30 01:00:00,320,197.470,123.150,44.290,30.020,6.200,,
2510633383,2026-08-30 01:00:00,40,1550.970,1161.740,358.860,30.360,47.670,,
2510633385,2026-08-30 01:00:00,60,1118.700,524.650,221.600,372.440,43.630,,
2510633386,2026-08-30 01:00:00,500,425.750,242.020,92.380,91.340,30.900,,
2510633387,2026-08-30 01:00:00,40,18.300,12.140,4.500,1.650,0.510,,
2510633389,2026-08-30 01:00:00,500,254.590,172.860,60.760,20.950,30.330,,
2510633390,2026-08-30 01:00:00,80,1712.750,1029.670,393.540,289.520,445.200,,
2510633391,2026-08-30 01:00:00,100,220.180,169.800,50.280,0.090,3.060,,
2510633393,2026-08-30 01:00:00,600,5424.030,3157.690,1081.970,1184.370,1150.030,,
2510633395,2026-08-30 01:00:00,40,1300.980,732.580,283.550,284.840,61.340,,
2510633396,2026-08-30 01:00:00,400,817.460,552.960,193.990,70.490,184.450,,
2510633397,2026-08-30 01:00:00,240,491.530,317.340,146.090,28.090,181.200,,
2510633399,2026-08-30 01:00:00,600,1008.690,577.890,217.780,213.020,52.360,,
2510633400,2026-08-30 01:00:00,800,592.770,360.810,131.700,100.250,100.330,,
2510633402,2026-08-30 01:00:00,300,358.980,216.700,79.650,62.620,77.760,,
2510633406,2026-08-30 01:00:00,60,325.380,142.900,61.630,120.840,11.660,,
2510633411,2026-08-30 01:00:00,800,4110.450,2338.900,870.750,900.790,1447.680,,
2510814977,2026-08-30 01:00:00,400,48.300,29.910,11.500,6.880,1.480,,
2610026950,2026-08-30 01:00:00,600,8.780,5.530,2.080,1.170,0.790,,
2610026952,2026-08-30 01:00:00,200,3155.250,2060.250,931.040,163.950,1567.000,,
2610026953,2026-08-30 01:00:00,700,482.450,286.730,110.930,84.780,122.940,,
2610026963,2026-08-30 01:00:00,200,327.990,170.330,80.000,77.650,23.310,,
2610026966,2026-08-30 01:00:00,240,844.970,605.740,210.440,28.770,178.920,,
2610026976,2026-08-30 01:00:00,60,1257.700,819.550,280.010,158.130,130.370,,
2610026977,2026-08-30 01:00:00,30,542.460,226.850,84.060,231.550,93.460,,
2610126270,2026-08-30 01:00:00,400,17.350,11.110,4.320,1.910,0.750,,
2610126451,2026-08-30 01:00:00,300,100.560,65.930,24.640,9.990,54.290,,
2610159557,2026-08-30 01:00:00,600,11.230,6.120,2.470,2.620,0.230,,
2610170786,2026-08-30 01:00:00,500,385.980,217.580,79.800,88.590,71.070,,
2610170836,2026-08-30 01:00:00,100,119.880,74.700,26.820,18.340,68.500,,
2610170837,2026-08-30 01:00:00,240,8.350,5.430,1.840,1.080,0.890,,
2610170838,2026-08-30 01:00:00,240,23.530,15.040,5.220,3.260,2.510,,
2610170840,2026-08-30 01:00:00,40,202.830,113.880,40.960,47.980,42.340,,
2610322967,2026-08-30 01:00:00,500,2.130,1.270,0.540,0.320,0.290,,
2610322969,2026-08-30 01:00:00,100,51.480,34.880,13.700,2.890,3.250,,
2610322997,2026-08-30 01:00:00,400,331.240,192.810,77.990,60.440,122.040,,
2610323001,2026-08-30 01:00:00,160,1090.770,637.220,310.930,142.610,490.890,,
2610323004,2026-08-30 01:00:00,3000,57.700,44.860,7.520,5.310,12.980,,
2610323005,2026-08-30 01:00:00,120,6.540,4.340,1.760,0.430,1.350,,
2610323010,2026-08-30 01:00:00,60,1.860,1.380,0.370,0.100,0.280,,
2610323016,2026-08-30 01:00:00,160,1016.730,558.590,226.260,231.870,463.190,,
2610323019,2026-08-30 01:00:00,80,29.600,18.760,6.590,4.240,2.070,,
2610323024,2026-08-30 01:00:00,160,596.050,409.490,159.210,27.350,205.140,,
2510203103,2026-08-30 01:01:00,400,1795.190,1066.310,405.260,323.610,46.070,,
2510203120,2026-08-30 01:01:00,160,3978.000,2443.610,882.010,652.370,904.700,,
2510203128,2026-08-30 01:01:00,500,7335.710,3846.150,1293.320,2196.230,324.610,,
2510203106,2026-08-30 01:02:00,100,93.370,43.180,15.770,34.410,0.400,,
2410121326,2026-08-30 01:30:00,200,1465.530,946.480,411.270,107.770,343.380,,
2410121353,2026-08-30 01:30:00,120,634.740,441.020,172.710,21.000,133.960,,
2410121371,2026-08-30 01:30:00,120,566.040,352.340,125.190,88.510,68.570,,
2410121424,2026-08-30 01:30:00,120,45.550,28.110,10.720,6.710,1.600,,
2410121440,2026-08-30 01:30:00,120,13.710,8.640,2.710,2.340,1.420,,
2410121454,2026-08-30 01:30:00,160,1951.800,1227.820,421.880,302.100,315.810,,
2410121457,2026-08-30 01:30:00,120,1308.130,846.980,379.240,81.910,223.530,,
2410121574,2026-08-30 01:30:00,120,4643.730,3352.390,1080.480,210.860,400.750,,
2410131378,2026-08-30 01:30:00,200,1721.120,1102.630,477.570,140.910,379.780,,
2410131383,2026-08-30 01:30:00,400,1017.330,673.750,217.550,126.020,45.470,,
2410131384,2026-08-30 01:30:00,200,9567.300,5429.040,1922.810,2215.440,1995.400,,
2410131387,2026-08-30 01:30:00,600,512.120,319.830,122.120,70.160,52.820,,
2410320615,2026-08-30 01:30:00,700,14721.950,9011.560,3597.200,2113.180,3632.520,,
2410883990,2026-08-30 01:30:00,60,2978.940,1707.930,635.920,635.080,886.120,,
2410883993,2026-08-30 01:30:00,60,2828.710,1348.250,539.020,941.430,91.420,,
2410883994,2026-08-30 01:30:00,320,100.190,44.470,20.020,35.700,3.420,,
2410932742,2026-08-30 01:30:00,240,18919.211,11007.280,3522.520,4389.390,4764.470,,
2411087432,2026-08-30 01:30:00,40,3449.590,2148.100,985.830,315.650,706.130,,
2411087433,2026-08-30 01:30:00,500,688.200,407.560,152.140,128.490,16.010,,
2411290205,2026-08-30 01:30:00,240,9164.700,6171.380,2674.390,318.930,3243.050,,
2510014481,2026-08-30 01:30:00,80,14787.990,8617.840,2849.970,3320.170,5548.940,,
2510014482,2026-08-30 01:30:00,40,1222.610,849.970,337.610,35.020,80.090,,
