METER_NO,DATE_TIME,HSN,PG,BT,CD,TD,VC,NG,NVC
2510203114,2026-09-05 00:00:00,120,1781.010,1120.270,439.970,220.760,355.560,0.000,32.450
2510203117,2026-09-05 00:00:00,80,1600.840,851.440,349.670,399.730,270.130,0.000,157.460
2510203118,2026-09-05 00:00:00,640,175.310,101.410,39.940,33.950,26.990,0.010,104.100
2510203121,2026-09-05 00:00:00,100,1247.230,730.750,291.770,224.690,69.150,0.000,102.980
2510203122,2026-09-05 00:00:00,40,890.910,564.980,278.870,47.040,652.440,0.000,0.690
2510203123,2026-09-05 00:00:00,40,2526.090,1658.880,689.960,177.230,799.590,0.000,11.100
2510203124,2026-09-05 00:00:00,800,1094.200,772.360,266.400,55.420,308.750,0.000,0.270
2510203126,2026-09-05 00:00:00,100,12.200,5.290,1.710,5.190,0.230,0.000,1.030
2510203128,2026-09-05 00:00:00,500,7503.450,3936.230,1323.050,2244.160,336.380,0.000,112.150
2510203129,2026-09-05 00:00:00,80,3.100,1.620,0.610,0.870,0.000,0.000,0.540
2510203130,2026-09-05 00:00:00,120,20.090,13.760,4.410,1.910,7.190,0.000,0.270
2510203133,2026-09-05 00:00:00,40,640.400,436.030,160.930,43.430,108.690,0.000,46.580
2510203134,2026-09-05 00:00:00,200,138.310,80.950,32.110,25.240,6.060,0.000,32.500
2510224049,2026-09-05 00:00:00,1,51815.551,20133.461,10664.670,21017.410,118.380,0.000,8559.300
2510224167,2026-09-05 00:00:00,1,19350.561,8371.950,3697.640,7280.970,584.600,0.000,5254.450
2510317505,2026-09-05 00:00:00,1,14049.370,6144.010,2968.850,4936.490,0.740,0.000,4105.670
2510317537,2026-09-05 00:00:00,1,11054.010,6348.520,2091.370,2614.100,218.560,1427.680,2029.060
2510389559,2026-09-05 00:00:00,1,35.990,19.750,14.320,1.910,30.210,0.000,5.910
2510389643,2026-09-05 00:00:00,1,41256.090,14746.260,7355.600,19154.221,22.420,0.000,3828.500
2510389931,2026-09-05 00:00:00,1,29641.930,11316.080,6256.290,12069.540,0.080,0.000,4077.230
2510633381,2026-09-05 00:00:00,320,202.750,126.210,45.440,31.090,6.200,0.000,40.920
2510633383,2026-09-05 00:00:00,40,1576.490,1181.010,364.420,31.050,48.590,0.000,293.870
2510633385,2026-09-05 00:00:00,60,1143.880,536.450,227.120,380.300,44.770,0.000,88.510
2510633386,2026-09-05 00:00:00,500,434.410,247.260,94.330,92.810,30.900,0.000,2445.480
2510633387,2026-09-05 00:00:00,40,19.810,13.150,4.880,1.780,0.600,0.000,2.790
2510633389,2026-09-05 00:00:00,500,289.920,197.090,69.060,23.760,37.940,0.000,91.140
2510633390,2026-09-05 00:00:00,80,1781.520,1076.690,403.200,301.620,463.580,0.000,6.320
2510633391,2026-09-05 00:00:00,100,223.630,172.460,51.060,0.100,3.100,0.000,1.800
2510633393,2026-09-05 00:00:00,600,5560.680,3237.560,1108.410,1214.700,1180.250,0.000,0.480
2510633395,2026-09-05 00:00:00,40,1300.980,732.580,283.550,284.840,61.340,0.000,39.160
2510633396,2026-09-05 00:00:00,400,822.420,556.140,195.160,71.110,184.810,0.000,0.160
2510633397,2026-09-05 00:00:00,240,501.800,323.610,148.960,29.210,184.070,0.000,16.860
2510633399,2026-09-05 00:00:00,600,1042.110,597.710,224.460,219.930,54.290,0.000,56.630
2510633400,2026-09-05 00:00:00,800,620.750,378.460,137.850,104.420,109.230,0.000,28.000
2510633406,2026-09-05 00:00:00,60,332.860,147.110,63.300,122.440,12.830,0.000,91.070
2510633411,2026-09-05 00:00:00,800,4232.240,2412.070,892.390,927.780,1492.140,0.000,29.340
2610026950,2026-09-05 00:00:00,600,10.010,6.300,2.380,1.330,0.960,0.000,2.720
2610026953,2026-09-05 00:00:00,700,518.830,307.970,119.010,91.830,135.940,0.000,0.670
2610026963,2026-09-05 00:00:00,200,337.110,174.660,81.800,80.630,23.450,2.230,80.430
2610026966,2026-09-05 00:00:00,240,863.120,618.200,215.060,29.850,183.260,0.000,0.000
2610026976,2026-09-05 00:00:00,60,1305.340,851.460,290.300,163.570,133.210,0.000,24.920
2610026977,2026-09-05 00:00:00,30,564.080,235.570,87.570,240.940,95.950,0.000,25.460
2610126270,2026-09-05 00:00:00,400,19.680,12.520,4.830,2.330,0.750,0.000,5.790
2610126451,2026-09-05 00:00:00,300,103.320,67.600,25.210,10.500,54.600,0.000,0.240
2610159557,2026-09-05 00:00:00,600,12.550,6.930,2.710,2.890,0.230,0.000,8.050
2610170786,2026-09-05 00:00:00,500,428.830,245.080,86.320,97.420,80.490,0.000,2.930
2610170836,2026-09-05 00:00:00,100,120.080,74.830,26.870,18.370,68.560,0.000,0.450
2610170837,2026-09-05 00:00:00,240,9.480,6.100,2.110,1.260,1.080,0.000,0.070
2610170838,2026-09-05 00:00:00,240,25.660,16.380,5.690,3.580,2.660,0.000,0.240
2610170840,2026-09-05 00:00:00,40,235.190,131.640,47.100,56.430,49.740,0.000,22.500
2610322967,2026-09-05 00:00:00,500,2.580,1.540,0.650,0.390,0.350,0.000,0.010
2610322969,2026-09-05 00:00:00,100,64.930,44.590,16.530,3.800,5.120,0.000,1.600
2610322997,2026-09-05 00:00:00,400,360.500,211.070,84.570,64.860,131.990,0.000,0.430
2610323001,2026-09-05 00:00:00,160,1217.820,718.750,337.070,162.000,546.560,0.000,0.000
2610323004,2026-09-05 00:00:00,3000,63.100,48.630,8.010,6.450,14.750,0.000,1.560
2610323005,2026-09-05 00:00:00,120,7.830,5.170,2.150,0.500,1.550,0.000,0.170
2610323016,2026-09-05 00:00:00,160,1114.740,618.500,242.530,253.700,507.620,0.000,0.000
2610323019,2026-09-05 00:00:00,80,35.480,22.420,7.970,5.070,2.790,0.000,8.980
2610323024,2026-09-05 00:00:00,160,656.280,447.070,176.610,32.600,223.690,0.000,0.270
2410320615,2026-09-05 00:01:00,700,14876.040,9110.290,3634.310,2131.430,3672.570,0.000,51.450
2510203120,2026-09-05 00:01:00,160,4055.930,2491.240,897.100,667.580,926.780,0.000,14.900
2510633402,2026-09-05 00:01:00,300,394.550,239.760,85.830,68.950,89.810,0.000,10.400
2510814977,2026-09-05 00:01:00,400,49.140,30.410,11.650,7.070,1.480,0.000,9.660
2610026952,2026-09-05 00:01:00,200,3230.640,2106.470,945.880,178.280,1609.210,0.000,9.500
2510203119,2026-09-05 00:02:00,40,480.820,323.290,123.490,34.020,180.180,0.000,14.790
2610323010,2026-09-05 00:02:00,60,6.590,4.620,1.440,0.530,0.680,0.000,1.360
2246006313,2026-09-05 00:30:00,8800,872.131,490.332,180.222,201.576,113.823,8.999,180.457
2410121424,2026-09-05 00:30:00,120,46.240,28.510,10.840,6.870,1.600,0.000,16.630
2410121440,2026-09-05 00:30:00,120,15.600,10.020,3.060,2.510,1.790,0.000,4.950
2410121454,2026-09-05 00:30:00,160,1968.680,1238.820,425.300,304.550,318.160,0.000,76.290
2410121457,2026-09-05 00:30:00,120,1397.200,906.550,400.730,89.910,242.850,0.000,42.310
2410131378,2026-09-05 00:30:00,200,1744.970,1119.670,483.950,141.330,384.390,0.000,8.700
2410131383,2026-09-05 00:30:00,400,1026.220,679.490,219.390,127.340,45.880,0.000,64.810
2410131384,2026-09-05 00:30:00,200,9604.040,5448.670,1930.810,2224.550,2005.390,0.000,4.670
2410320615,2026-09-05 00:30:00,700,14876.500,9110.290,3634.310,2131.890,3672.650,0.000,51.450
2410883988,2026-09-05 00:30:00,100,32.190,16.410,4.790,10.970,3.310,0.000,1.890
2410883990,2026-09-05 00:30:00,60,2984.530,1711.250,637.090,636.180,886.960,0.000,38.500
2410883991,2026-09-05 00:30:00,100,2687.330,1617.350,604.040,465.940,251.720,0.260,73.330
2410883993,2026-09-05 00:30:00,60,2903.370,1389.550,551.480,962.330,97.140,0.000,329.380
2410883994,2026-09-05 00:30:00,320,101.460,45.090,20.240,36.130,3.430,0.000,5.390
2410932742,2026-09-05 00:30:00,240,19170.420,11157.680,3565.200,4447.520,4842.420,0.000,5.960
2411087432,2026-09-05 00:30:00,40,3492.620,2174.200,997.540,320.870,710.840,0.000,30.180
2411087433,2026-09-05 00:30:00,500,711.170,422.160,156.140,132.860,17.060,0.000,772.930
2411290205,2026-09-05 00:30:00,240,9241.980,6225.530,2694.260,322.190,3269.690,0.000,59.240
2510014481,2026-09-05 00:30:00,80,14863.010,8662.090,2868.040,3332.870,5578.220,0.000,5.520
2510014482,2026-09-05 00:30:00,40,1238.340,861.640,341.270,35.420,81.770,0.000,60.520
2510014483,2026-09-05 00:30:00,300,216.080,124.210,48.330,43.520,0.000,0.000,177.540
2510014484,2026-09-05 00:30:00,160,9091.110,5155.760,2013.450,1921.880,1403.960,0.000,21.060
2510178139,2026-09-05 00:30:00,300,736.150,430.180,159.110,146.850,150.480,0.000,14.130
2510178141,2026-09-05 00:30:00,40,605.850,452.920,142.550,10.370,168.470,0.000,45.160
2510203103,2026-09-05 00:30:00,400,1806.840,1072.690,406.910,327.240,49.580,0.040,324.400
2510203104,2026-09-05 00:30:00,120,2870.260,1723.610,673.050,473.590,419.330,0.000,69.180
2510203105,2026-09-05 00:30:00,100,2285.930,1590.010,645.090,50.830,538.400,0.000,68.570
2510203106,2026-09-05 00:30:00,100,95.080,43.960,16.030,35.070,0.400,0.000,35.670
2510203107,2026-09-05 00:30:00,600,450.620,284.950,122.320,43.330,127.760,0.000,11.500
2510203108,2026-09-05 00:30:00,80,3702.210,2077.680,820.650,803.870,592.190,0.000,36.510
2510203109,2026-09-05 00:30:00,160,1430.650,897.360,437.660,95.630,438.100,0.000,83.250
2510203111,2026-09-05 00:30:00,40,3743.530,2351.290,921.550,470.680,1025.040,0.000,12.240
2510203113,2026-09-05 00:30:00,160,4064.890,2581.920,975.830,507.130,228.910,0.000,109.230
2510203114,2026-09-05 00:30:00,120,1781.140,1120.270,439.970,220.880,355.580,0.000,32.450
2510203117,2026-09-05 00:30:00,80,1600.920,851.440,349.670,399.810,270.130,0.000,157.480
2510203118,2026-09-05 00:30:00,640,175.330,101.410,39.940,33.970,26.990,0.010,104.120
2510203119,2026-09-05 00:30:00,40,480.820,323.290,123.490,34.020,180.180,0.000,14.790
2510203120,2026-09-05 00:30:00,160,4056.140,2491.240,897.100,667.790,926.850,0.000,14.900
2510203121,2026-09-05 00:30:00,100,1247.260,730.750,291.770,224.720,69.150,0.000,102.990
2510203123,2026-09-05 00:30:00,40,2526.090,1658.880,689.960,177.240,799.590,0.000,11.100
2510203124,2026-09-05 00:30:00,800,1094.200,772.360,266.400,55.430,308.750,0.000,0.270
2510203126,2026-09-05 00:30:00,100,12.210,5.290,1.710,5.200,0.230,0.000,1.030
2510203128,2026-09-05 00:30:00,500,7504.170,3936.230,1323.050,2244.890,336.450,0.000,112.150
2510203129,2026-09-05 00:30:00,80,3.110,1.620,0.610,0.880,0.000,0.000,0.550
2510203130,2026-09-05 00:30:00,120,20.090,13.760,4.410,1.910,7.190,0.000,0.270
2510203133,2026-09-05 00:30:00,40,640.410,436.030,160.930,43.440,108.690,0.000,46.580
2510203134,2026-09-05 00:30:00,200,138.320,80.950,32.110,25.240,6.060,0.000,32.500
2510224049,2026-09-05 00:30:00,1,51818.852,20133.461,10664.670,21020.721,118.380,0.000,8560.370
2510224167,2026-09-05 00:30:00,1,19351.641,8371.950,3697.640,7282.050,584.600,0.000,5255.430
2510317505,2026-09-05 00:30:00,1,14051.190,6144.010,2968.850,4938.320,0.740,0.000,4106.620
2510317537,2026-09-05 00:30:00,1,11054.860,6348.520,2091.370,2614.960,218.560,1427.680,2029.210
2510389559,2026-09-05 00:30:00,1,35.990,19.750,14.320,1.910,30.210,0.000,5.910
2510389643,2026-09-05 00:30:00,1,41259.879,14746.260,7355.600,19158.010,22.420,0.000,3829.150
2510389931,2026-09-05 00:30:00,1,29645.100,11316.080,6256.290,12072.720,0.080,0.000,4077.860
2510633381,2026-09-05 00:30:00,320,202.770,126.210,45.440,31.110,6.200,0.000,40.930
2510633385,2026-09-05 00:30:00,60,1143.980,536.450,227.120,380.400,44.770,0.000,88.530
2510633386,2026-09-05 00:30:00,500,434.480,247.260,94.330,92.870,30.900,0.000,2445.840
2510633387,2026-09-05 00:30:00,40,19.820,13.150,4.880,1.780,0.600,0.000,2.790
2510633389,2026-09-05 00:30:00,500,289.960,197.090,69.060,23.800,37.940,0.000,91.180
2510633390,2026-09-05 00:30:00,80,1781.750,1076.690,403.200,301.850,463.640,0.000,6.320
2510633391,2026-09-05 00:30:00,100,223.630,172.460,51.060,0.100,3.100,0.000,1.800
2510633393,2026-09-05 00:30:00,600,5561.180,3237.560,1108.410,1215.200,1180.370,0.000,0.480
2510633395,2026-09-05 00:30:00,40,1300.980,732.580,283.550,284.840,61.340,0.000,39.160
2510633396,2026-09-05 00:30:00,400,822.430,556.140,195.160,71.120,184.810,0.000,0.160
2510633397,2026-09-05 00:30:00,240,501.810,323.610,148.960,29.230,184.070,0.000,16.860
2510633399,2026-09-05 00:30:00,600,1042.250,597.710,224.460,220.070,54.300,0.000,56.630
2510633400,2026-09-05 00:30:00,800,620.800,378.460,137.850,104.480,109.250,0.000,28.000
2510633402,2026-09-05 00:30:00,300,394.690,239.760,85.830,69.090,89.850,0.000,10.400
2510633406,2026-09-05 00:30:00,60,332.880,147.110,63.300,122.460,12.830,0.000,91.090
2510633411,2026-09-05 00:30:00,800,4232.660,2412.070,892.390,928.190,1492.340,0.000,29.340
2510814977,2026-09-05 00:30:00,400,49.150,30.410,11.650,7.080,1.480,0.000,9.660
2610026950,2026-09-05 00:30:00,600,10.020,6.300,2.380,1.330,0.960,0.000,2.720
2610026952,2026-09-05 00:30:00,200,3230.650,2106.470,945.880,178.290,1609.210,0.000,9.500
2610026963,2026-09-05 00:30:00,200,337.160,174.660,81.800,80.690,23.450,2.230,80.450
2610026966,2026-09-05 00:30:00,240,863.140,618.200,215.060,29.860,183.270,0.000,0.000
2610026976,2026-09-05 00:30:00,60,1305.450,851.460,290.300,163.680,133.210,0.000,24.920
2610026977,2026-09-05 00:30:00,30,564.230,235.570,87.570,241.080,95.960,0.000,25.460
2610126451,2026-09-05 00:30:00,300,103.340,67.600,25.210,10.510,54.600,0.000,0.240
2610159557,2026-09-05 00:30:00,600,12.550,6.930,2.710,2.900,0.230,0.000,8.060
2610170786,2026-09-05 00:30:00,500,429.120,245.080,86.320,97.710,80.550,0.000,2.930
2610170836,2026-09-05 00:30:00,100,120.080,74.830,26.870,18.380,68.560,0.000,0.450
2610170837,2026-09-05 00:30:00,240,9.480,6.100,2.110,1.260,1.080,0.000,0.070
2610170838,2026-09-05 00:30:00,240,25.670,16.380,5.690,3.580,2.660,0.000,0.240
2610170840,2026-09-05 00:30:00,40,235.270,131.640,47.100,56.510,49.740,0.000,22.520
2610322969,2026-09-05 00:30:00,100,64.940,44.590,16.530,3.810,5.120,0.000,1.600
2610322997,2026-09-05 00:30:00,400,360.750,211.070,84.570,65.110,132.090,0.000,0.430
2610323001,2026-09-05 00:30:00,160,1218.140,718.750,337.070,162.320,546.700,0.000,0.000
2610323004,2026-09-05 00:30:00,3000,63.110,48.630,8.010,6.470,14.760,0.000,1.560
2610323010,2026-09-05 00:30:00,60,6.590,4.620,1.440,0.530,0.680,0.000,1.360
2610323016,2026-09-05 00:30:00,160,1115.200,618.500,242.530,254.160,507.890,0.000,0.000
2610323019,2026-09-05 00:30:00,80,35.500,22.420,7.970,5.090,2.790,0.000,8.980
2610323024,2026-09-05 00:30:00,160,656.360,447.070,176.610,32.680,223.700,0.000,0.270
2410131387,2026-09-05 00:31:00,600,518.620,324.240,123.350,71.030,53.100,0.000,57.290
2610026953,2026-09-05 00:31:00,700,518.980,307.970,119.010,91.990,136.010,0.000,0.670
2610322967,2026-09-05 00:31:00,500,2.580,1.540,0.650,0.390,0.350,0.000,0.010
2610323005,2026-09-05 00:31:00,120,7.840,5.170,2.150,0.510,1.550,0.000,0.170
2510633383,2026-09-05 00:32:00,40,1576.500,1181.010,364.420,31.060,48.590,0.000,293.900
2510203122,2026-09-05 00:45:00,40,890.920,564.980,278.870,47.060,652.450,0.000,0.690
2610126270,2026-09-05 00:45:00,400,19.690,12.520,4.830,2.330,0.750,0.000,5.800
2246006313,2026-09-05 01:00:00,8800,872.200,490.332,180.222,201.644,113.834,8.999,180.457
2410121424,2026-09-05 01:00:00,120,46.240,28.510,10.840,6.870,1.600,0.000,16.630
2410121440,2026-09-05 01:00:00,120,15.600,10.020,3.060,2.510,1.790,0.000,4.950
2410121454,2026-09-05 01:00:00,160,1968.720,1238.820,425.300,304.590,318.170,0.000,76.290
2410121457,2026-09-05 01:00:00,120,1397.250,906.550,400.730,89.960,242.860,0.000,42.310
2410131378,2026-09-05 01:00:00,200,1744.970,1119.670,483.950,141.340,384.390,0.000,8.710
2410131383,2026-09-05 01:00:00,400,1026.260,679.490,219.390,127.380,45.880,0.000,64.810
2410131384,2026-09-05 01:00:00,200,9604.420,5448.670,1930.810,2224.930,2005.480,0.000,4.670
2410131387,2026-09-05 01:00:00,600,518.640,324.240,123.350,71.040,53.100,0.000,57.300
2410320615,2026-09-05 01:00:00,700,14877.000,9110.290,3634.310,2132.390,3672.730,0.000,51.450
2410883988,2026-09-05 01:00:00,100,32.200,16.410,4.790,10.980,3.310,0.000,1.890
2410883990,2026-09-05 01:00:00,60,2984.540,1711.250,637.090,636.190,886.960,0.000,38.500
2410883991,2026-09-05 01:00:00,100,2687.380,1617.350,604.040,465.980,251.720,0.260,73.330
2410883993,2026-09-05 01:00:00,60,2903.670,1389.550,551.480,962.630,97.150,0.000,329.410
2410883994,2026-09-05 01:00:00,320,101.470,45.090,20.240,36.130,3.430,0.000,5.390
2410932742,2026-09-05 01:00:00,240,19171.410,11157.680,3565.200,4448.510,4842.720,0.000,5.960
2411087432,2026-09-05 01:00:00,40,3492.780,2174.200,997.540,321.030,710.840,0.000,30.190
2411087433,2026-09-05 01:00:00,500,711.280,422.160,156.140,132.970,17.080,0.000,772.930
2411290205,2026-09-05 01:00:00,240,9242.040,6225.530,2694.260,322.240,3269.690,0.000,59.240
2510014481,2026-09-05 01:00:00,80,14863.770,8662.090,2868.040,3333.630,5578.490,0.000,5.520
2510014482,2026-09-05 01:00:00,40,1238.340,861.640,341.270,35.430,81.770,0.000,60.520
2510014483,2026-09-05 01:00:00,300,216.090,124.210,48.330,43.540,0.000,0.000,177.550
2510014484,2026-09-05 01:00:00,160,9091.600,5155.760,2013.450,1922.380,1404.160,0.000,21.060
2510178139,2026-09-05 01:00:00,300,736.300,430.180,159.110,147.010,150.530,0.000,14.130
2510178141,2026-09-05 01:00:00,40,605.850,452.920,142.550,10.370,168.470,0.000,45.170
2510203103,2026-09-05 01:00:00,400,1806.880,1072.690,406.910,327.280,49.580,0.040,324.420
2510203104,2026-09-05 01:00:00,120,2870.430,1723.610,673.050,473.760,419.360,0.000,69.180
2510203105,2026-09-05 01:00:00,100,2285.960,1590.010,645.090,50.860,538.410,0.000,68.570
2510203106,2026-09-05 01:00:00,100,95.080,43.960,16.030,35.080,0.400,0.000,35.680
2510203107,2026-09-05 01:00:00,600,450.670,284.950,122.320,43.390,127.770,0.000,11.500
2510203108,2026-09-05 01:00:00,80,3702.500,2077.680,820.650,804.150,592.200,0.000,36.510
2510203109,2026-09-05 01:00:00,160,1430.670,897.360,437.660,95.640,438.100,0.000,83.250
2510203111,2026-09-05 01:00:00,40,3743.530,2351.290,921.550,470.680,1025.040,0.000,12.240
2510203113,2026-09-05 01:00:00,160,4064.990,2581.920,975.830,507.240,228.910,0.000,109.230
2510203114,2026-09-05 01:00:00,120,1781.260,1120.270,439.970,221.010,355.590,0.000,32.450
2510203117,2026-09-05 01:00:00,80,1601.010,851.440,349.670,399.890,270.130,0.000,157.500
2510203118,2026-09-05 01:00:00,640,175.350,101.410,39.940,33.980,26.990,0.010,104.140
2510203119,2026-09-05 01:00:00,40,480.820,323.290,123.490,34.020,180.180,0.000,14.790
2510203120,2026-09-05 01:00:00,160,4056.340,2491.240,897.100,667.990,926.920,0.000,14.900
2510203121,2026-09-05 01:00:00,100,1247.290,730.750,291.770,224.750,69.150,0.000,103.000
2510203122,2026-09-05 01:00:00,40,890.930,564.980,278.870,47.060,652.450,0.000,0.690
2510203123,2026-09-05 01:00:00,40,2526.100,1658.880,689.960,177.240,799.590,0.000,11.100
2510203124,2026-09-05 01:00:00,800,1094.210,772.360,266.400,55.430,308.750,0.000,0.270
2510203126,2026-09-05 01:00:00,100,12.220,5.290,1.710,5.210,0.230,0.000,1.030
2510203128,2026-09-05 01:00:00,500,7504.870,3936.230,1323.050,2245.590,336.510,0.000,112.150
2510203129,2026-09-05 01:00:00,80,3.120,1.620,0.610,0.880,0.000,0.000,0.550
2510203130,2026-09-05 01:00:00,120,20.100,13.760,4.410,1.920,7.190,0.000,0.270
2510203133,2026-09-05 01:00:00,40,640.410,436.030,160.930,43.440,108.690,0.000,46.580
2510203134,2026-09-05 01:00:00,200,138.320,80.950,32.110,25.240,6.060,0.000,32.500
2510224049,2026-09-05 01:00:00,1,51822.219,20133.461,10664.670,21024.090,118.380,0.000,8561.470
2510224167,2026-09-05 01:00:00,1,19352.730,8371.950,3697.640,7283.140,584.600,0.000,5256.420
2510317505,2026-09-05 01:00:00,1,14053.010,6144.010,2968.850,4940.140,0.740,0.000,4107.560
2510317537,2026-09-05 01:00:00,1,11055.670,6348.520,2091.370,2615.760,218.560,1427.680,2029.340
2510389559,2026-09-05 01:00:00,1,35.990,19.750,14.320,1.910,30.210,0.000,5.910
2510389643,2026-09-05 01:00:00,1,41263.629,14746.260,7355.600,19161.760,22.420,0.000,3829.800
2510389931,2026-09-05 01:00:00,1,29647.449,11316.080,6256.290,12075.060,0.080,0.000,4078.450
2510633381,2026-09-05 01:00:00,320,202.780,126.210,45.440,31.120,6.200,0.000,40.940
2510633383,2026-09-05 01:00:00,40,1576.510,1181.010,364.420,31.070,48.590,0.000,293.930
2510633385,2026-09-05 01:00:00,60,1144.070,536.450,227.120,380.490,44.770,0.000,88.550
2510633386,2026-09-05 01:00:00,500,434.540,247.260,94.330,92.930,30.900,0.000,2446.190
2510633387,2026-09-05 01:00:00,40,19.820,13.150,4.880,1.780,0.600,0.000,2.790
2510633389,2026-09-05 01:00:00,500,290.000,197.090,69.060,23.850,37.940,0.000,91.220
2510633390,2026-09-05 01:00:00,80,1781.980,1076.690,403.200,302.070,463.700,0.000,6.320
2510633391,2026-09-05 01:00:00,100,223.630,172.460,51.060,0.100,3.100,0.000,1.800
2510633393,2026-09-05 01:00:00,600,5561.680,3237.560,1108.410,1215.700,1180.480,0.000,0.480
2510633395,2026-09-05 01:00:00,40,1300.980,732.580,283.550,284.840,61.340,0.000,39.160
2510633396,2026-09-05 01:00:00,400,822.430,556.140,195.160,71.130,184.810,0.000,0.160
2510633397,2026-09-05 01:00:00,240,501.820,323.610,148.960,29.240,184.070,0.000,16.860
2510633399,2026-09-05 01:00:00,600,1042.380,597.710,224.460,220.200,54.310,0.000,56.630
2510633400,2026-09-05 01:00:00,800,620.860,378.460,137.850,104.540,109.270,0.000,28.000
2510633402,2026-09-05 01:00:00,300,394.820,239.760,85.830,69.220,89.890,0.000,10.400
2510633406,2026-09-05 01:00:00,60,332.890,147.110,63.300,122.480,12.830,0.000,91.100
2510633411,2026-09-05 01:00:00,800,4233.220,2412.070,892.390,928.750,1492.600,0.000,29.340
2510814977,2026-09-05 01:00:00,400,49.150,30.410,11.650,7.080,1.480,0.000,9.660
2610026950,2026-09-05 01:00:00,600,10.020,6.300,2.380,1.340,0.960,0.000,2.720
2610026952,2026-09-05 01:00:00,200,3230.660,2106.470,945.880,178.300,1609.210,0.000,9.500
2610026953,2026-09-05 01:00:00,700,519.130,307.970,119.010,92.140,136.070,0.000,0.670
2610026963,2026-09-05 01:00:00,200,337.210,174.660,81.800,80.740,23.450,2.230,80.470
2610026966,2026-09-05 01:00:00,240,863.150,618.200,215.060,29.880,183.280,0.000,0.000
2610026976,2026-09-05 01:00:00,60,1305.560,851.460,290.300,163.790,133.210,0.000,24.930
2610026977,2026-09-05 01:00:00,30,564.370,235.570,87.570,241.230,95.980,0.000,25.460
2610126270,2026-09-05 01:00:00,400,19.690,12.520,4.830,2.340,0.750,0.000,5.800
2610126451,2026-09-05 01:00:00,300,103.350,67.600,25.210,10.530,54.600,0.000,0.240
2610159557,2026-09-05 01:00:00,600,12.560,6.930,2.710,2.900,0.230,0.000,8.060
