METER_NO,DATE_TIME,HSN,PG,BT,CD,TD,VC,NG,NVC
2510633406,2026-09-19 00:00:00,60,354.850,159.820,68.810,126.210,17.360,0.000,96.970
2510633411,2026-09-19 00:00:00,800,4661.660,2658.680,976.950,1026.020,1654.900,0.000,29.340
2510814977,2026-09-19 00:00:00,400,51.560,31.810,12.210,7.520,1.840,0.000,10.400
2610026950,2026-09-19 00:00:00,600,13.950,8.910,3.220,1.810,1.250,0.000,3.050
2610026953,2026-09-19 00:00:00,700,643.630,380.090,146.110,117.410,183.800,0.000,0.670
2610026963,2026-09-19 00:00:00,200,371.420,192.280,91.090,88.030,23.620,2.230,93.050
2610026966,2026-09-19 00:00:00,240,946.260,678.930,234.960,32.360,196.960,0.000,0.000
2610026976,2026-09-19 00:00:00,60,1445.270,940.340,324.170,180.760,142.130,0.000,26.490
2610026977,2026-09-19 00:00:00,30,621.830,259.660,97.640,264.510,106.550,0.000,28.000
2610126270,2026-09-19 00:00:00,400,25.920,16.400,6.200,3.310,0.800,0.000,7.600
2610126451,2026-09-19 00:00:00,300,110.350,71.750,26.900,11.690,55.560,0.000,0.270
2610159557,2026-09-19 00:00:00,600,16.650,9.490,3.590,3.560,0.230,0.000,10.020
2610170837,2026-09-19 00:00:00,240,11.800,7.610,2.610,1.580,1.390,0.000,0.140
2610170838,2026-09-19 00:00:00,240,31.660,20.080,7.080,4.500,3.600,0.000,0.310
2610170840,2026-09-19 00:00:00,40,301.470,171.360,59.100,71.000,63.060,0.000,29.160
2610322967,2026-09-19 00:00:00,500,3.610,2.160,0.910,0.520,0.470,0.000,0.020
2610322969,2026-09-19 00:00:00,100,95.640,66.630,23.390,5.610,12.180,0.000,1.950
2610322995,2026-09-19 00:00:00,40,3.650,2.160,0.790,0.700,0.000,0.000,2.320
2610322997,2026-09-19 00:00:00,400,537.690,314.130,123.570,99.980,202.880,0.000,0.560
2610323001,2026-09-19 00:00:00,160,1712.420,1015.540,465.360,231.510,775.300,0.000,0.000
2610323004,2026-09-19 00:00:00,3000,89.500,67.580,11.690,10.230,20.910,0.000,1.900
2610323005,2026-09-19 00:00:00,120,11.080,7.460,2.840,0.770,1.600,0.000,0.700
2610323010,2026-09-19 00:00:00,60,14.900,9.910,3.620,1.360,1.140,0.000,3.950
2610323016,2026-09-19 00:00:00,160,1545.310,854.130,338.560,352.610,696.900,0.000,0.000
2610323017,2026-09-19 00:00:00,60,4.700,2.770,1.020,0.900,0.000,0.000,2.640
2610323019,2026-09-19 00:00:00,80,46.530,29.400,10.110,7.010,2.980,0.000,11.480
2610323024,2026-09-19 00:00:00,160,1027.720,711.440,271.890,44.380,347.590,0.000,0.370
2610323027,2026-09-19 00:00:00,60,4.790,2.860,1.030,0.890,0.000,0.000,2.700
2510178139,2026-09-19 00:01:00,300,813.720,472.360,173.500,167.840,175.660,0.000,14.140
2510633393,2026-09-19 00:01:00,600,5900.670,3433.870,1174.720,1292.070,1256.520,0.000,0.480
2610026952,2026-09-19 00:01:00,200,3506.520,2285.380,1017.220,203.900,1762.780,0.000,9.750
2610170836,2026-09-19 00:01:00,100,124.640,77.820,28.250,18.570,70.150,0.000,0.530
2510203120,2026-09-19 00:02:00,160,4277.790,2626.020,944.830,706.930,990.830,0.000,14.900
2510389559,2026-09-19 00:02:00,1,36.870,20.630,14.320,1.910,30.680,0.000,5.910
2610170786,2026-09-19 00:02:00,500,587.360,332.290,116.860,138.190,114.340,0.000,2.940
2246006313,2026-09-19 00:30:00,8800,931.027,524.672,192.879,213.475,123.944,8.999,180.515
2410121326,2026-09-19 00:30:00,200,1565.240,1009.640,439.150,116.450,369.440,0.000,5.450
2410121353,2026-09-19 00:30:00,120,707.010,489.840,193.330,23.840,156.200,0.000,15.340
2410121371,2026-09-19 00:30:00,120,595.990,369.620,131.610,94.760,71.170,0.000,29.530
2410121424,2026-09-19 00:30:00,120,47.770,29.370,11.140,7.240,1.600,0.000,17.570
2410121440,2026-09-19 00:30:00,120,20.580,13.470,4.180,2.920,2.440,0.000,5.810
2410121454,2026-09-19 00:30:00,160,2041.580,1287.950,440.940,312.680,331.820,0.000,76.290
2410121457,2026-09-19 00:30:00,120,1729.850,1109.350,490.860,129.640,321.890,0.000,42.560
2410121574,2026-09-19 00:30:00,120,4863.410,3509.740,1131.520,222.140,420.360,0.000,378.830
2410131378,2026-09-19 00:30:00,200,1838.590,1182.620,510.810,145.150,404.110,0.000,9.340
2410131383,2026-09-19 00:30:00,400,1057.490,700.380,225.970,131.130,47.670,0.000,65.520
2410131384,2026-09-19 00:30:00,200,9797.120,5558.210,1971.600,2267.300,2042.430,0.000,4.900
2410131387,2026-09-19 00:30:00,600,543.740,340.170,129.590,73.980,56.590,0.000,58.440
2410320615,2026-09-19 00:30:00,700,15411.300,9446.210,3760.950,2204.130,3809.250,0.000,51.450
2410883988,2026-09-19 00:30:00,100,35.440,17.990,5.310,12.130,3.380,0.000,2.100
2410883990,2026-09-19 00:30:00,60,2993.990,1717.020,639.050,637.910,888.470,0.000,38.520
2410883991,2026-09-19 00:30:00,100,2722.140,1638.280,612.380,471.470,255.780,0.260,74.100
2410883993,2026-09-19 00:30:00,60,3100.130,1494.750,589.040,1016.330,120.520,0.000,337.180
2410883994,2026-09-19 00:30:00,320,105.970,47.350,21.120,37.490,3.450,0.000,6.350
2410932742,2026-09-19 00:30:00,240,19813.859,11527.490,3683.250,4603.110,5020.550,0.000,5.960
2411087432,2026-09-19 00:30:00,40,3642.960,2262.010,1043.780,337.160,735.880,0.000,30.820
2411087433,2026-09-19 00:30:00,500,814.540,481.340,177.940,155.250,20.940,0.000,777.660
2411290205,2026-09-19 00:30:00,240,9604.910,6458.970,2815.570,330.360,3404.690,0.000,59.460
2510014481,2026-09-19 00:30:00,80,15307.950,8921.790,2951.770,3434.370,5752.380,0.000,5.520
2510014482,2026-09-19 00:30:00,40,1285.620,895.450,353.640,36.510,84.460,0.000,62.750
2510014483,2026-09-19 00:30:00,300,227.600,131.050,50.730,45.810,0.000,0.000,184.860
2510014484,2026-09-19 00:30:00,160,9387.570,5321.370,2077.640,1988.560,1511.300,0.000,21.380
2510178141,2026-09-19 00:30:00,40,657.310,492.060,154.290,10.950,183.110,0.000,46.920
2510203103,2026-09-19 00:30:00,400,1854.960,1104.200,417.510,333.240,60.450,3.490,329.390
2510203104,2026-09-19 00:30:00,120,3008.960,1807.350,705.510,496.100,451.270,0.000,69.190
2510203105,2026-09-19 00:30:00,100,2415.180,1678.710,683.200,53.250,568.550,0.000,70.310
2510203106,2026-09-19 00:30:00,100,98.420,45.540,16.590,36.280,0.410,0.000,36.950
2510203108,2026-09-19 00:30:00,80,3939.240,2216.670,875.380,847.180,619.270,0.000,36.690
2510203109,2026-09-19 00:30:00,160,1511.830,948.720,464.550,98.550,456.670,0.000,87.150
2510203111,2026-09-19 00:30:00,40,3918.260,2471.190,965.760,481.300,1069.970,0.000,12.600
2510203113,2026-09-19 00:30:00,160,4393.850,2795.910,1064.900,533.030,260.060,0.000,111.220
2510203114,2026-09-19 00:30:00,120,1889.870,1186.930,466.740,236.190,379.040,0.000,33.400
2510203117,2026-09-19 00:30:00,80,1650.420,879.530,358.540,412.330,280.960,0.000,164.080
2510203118,2026-09-19 00:30:00,640,192.690,111.420,43.410,37.850,26.990,0.010,111.720
2510203119,2026-09-19 00:30:00,40,480.820,323.290,123.490,34.020,180.180,0.000,14.790
2510203121,2026-09-19 00:30:00,100,1289.270,756.310,302.420,230.530,71.310,0.000,106.660
2510203122,2026-09-19 00:30:00,40,933.100,591.430,293.030,48.630,683.100,0.000,0.700
2510203123,2026-09-19 00:30:00,40,2646.190,1743.480,721.330,181.360,840.570,0.000,11.610
2510203124,2026-09-19 00:30:00,800,1168.220,828.180,282.330,57.710,327.890,0.000,0.360
2510203126,2026-09-19 00:30:00,100,15.400,6.840,2.220,6.340,0.300,0.000,1.250
2510203127,2026-09-19 00:30:00,40,1244.300,811.550,333.040,99.710,357.610,0.000,49.020
2510203128,2026-09-19 00:30:00,500,7897.460,4143.630,1393.490,2360.340,365.800,0.000,112.440
2510203129,2026-09-19 00:30:00,80,6.140,3.210,1.170,1.740,0.000,0.000,1.270
2510203130,2026-09-19 00:30:00,120,29.110,20.360,6.390,2.350,8.760,0.000,0.460
2510203133,2026-09-19 00:30:00,40,664.150,452.640,167.080,44.420,113.270,0.000,47.380
2510203134,2026-09-19 00:30:00,200,140.970,82.490,32.580,25.900,6.060,0.000,33.190
2510224049,2026-09-19 00:30:00,1,53189.352,20726.830,10886.560,21575.949,118.590,0.000,8915.040
2510224167,2026-09-19 00:30:00,1,20516.080,9003.200,4007.780,7505.090,789.220,0.000,5589.780
2510317505,2026-09-19 00:30:00,1,14983.540,6570.240,3177.130,5236.160,0.740,0.000,4450.770
2510317537,2026-09-19 00:30:00,1,11658.720,6693.100,2205.710,2759.910,218.560,1427.680,2121.090
2510389559,2026-09-19 00:30:00,1,36.870,20.630,14.320,1.910,30.680,0.000,5.910
2510389643,2026-09-19 00:30:00,1,42863.090,15347.450,7675.230,19840.410,22.560,0.000,4045.150
2510389931,2026-09-19 00:30:00,1,30957.150,11828.860,6545.890,12582.390,0.150,0.000,4254.450
2510633381,2026-09-19 00:30:00,320,219.070,136.250,49.330,33.480,6.260,0.000,44.550
2510633383,2026-09-19 00:30:00,40,1705.910,1278.380,393.650,33.870,52.190,0.000,306.700
2510633385,2026-09-19 00:30:00,60,1205.720,567.220,240.450,398.040,47.410,0.000,93.730
2510633386,2026-09-19 00:30:00,500,478.450,272.640,103.310,102.490,30.900,0.000,2680.450
2510633387,2026-09-19 00:30:00,40,24.180,16.240,5.840,2.090,0.770,0.000,3.250
2510633389,2026-09-19 00:30:00,500,461.490,312.020,110.340,39.120,82.870,0.000,99.970
2510633390,2026-09-19 00:30:00,80,2064.370,1238.350,460.800,365.210,534.300,0.000,6.350
2510633391,2026-09-19 00:30:00,100,246.230,190.090,56.030,0.100,3.330,0.000,1.920
2510633393,2026-09-19 00:30:00,600,5901.180,3433.870,1174.720,1292.580,1256.650,0.000,0.480
2510633395,2026-09-19 00:30:00,40,1300.980,732.580,283.550,284.840,61.340,0.000,39.160
2510633396,2026-09-19 00:30:00,400,887.350,602.870,209.770,74.700,197.690,0.000,0.170
2510633397,2026-09-19 00:30:00,240,552.060,353.440,167.030,31.580,208.380,0.000,17.760
2510633399,2026-09-19 00:30:00,600,1136.200,652.640,244.650,238.900,57.770,0.000,56.980
2510633400,2026-09-19 00:30:00,800,731.330,445.850,169.240,116.230,152.230,0.000,28.000
2510633402,2026-09-19 00:30:00,300,538.640,324.700,114.660,99.270,132.070,0.000,10.400
2510633406,2026-09-19 00:30:00,60,354.870,159.820,68.810,126.230,17.360,0.000,96.990
2510633411,2026-09-19 00:30:00,800,4662.070,2658.680,976.950,1026.440,1655.070,0.000,29.340
2510814977,2026-09-19 00:30:00,400,51.560,31.810,12.210,7.520,1.840,0.000,10.400
2610026950,2026-09-19 00:30:00,600,13.960,8.910,3.220,1.820,1.250,0.000,3.050
2610026952,2026-09-19 00:30:00,200,3506.930,2285.380,1017.220,204.320,1763.010,0.000,9.750
2610026953,2026-09-19 00:30:00,700,643.800,380.090,146.110,117.580,183.880,0.000,0.670
2610026963,2026-09-19 00:30:00,200,371.460,192.280,91.090,88.070,23.620,2.230,93.070
2610026966,2026-09-19 00:30:00,240,946.270,678.930,234.960,32.380,196.960,0.000,0.000
2610026976,2026-09-19 00:30:00,60,1445.400,940.340,324.170,180.880,142.130,0.000,26.500
2610026977,2026-09-19 00:30:00,30,621.970,259.660,97.640,264.660,106.560,0.000,28.010
2610126270,2026-09-19 00:30:00,400,25.930,16.400,6.200,3.320,0.800,0.000,7.610
2610126451,2026-09-19 00:30:00,300,110.350,71.750,26.900,11.700,55.560,0.000,0.270
2610159557,2026-09-19 00:30:00,600,16.660,9.490,3.590,3.560,0.230,0.000,10.030
2610170786,2026-09-19 00:30:00,500,587.520,332.290,116.860,138.350,114.370,0.000,2.940
2610170836,2026-09-19 00:30:00,100,124.640,77.820,28.250,18.570,70.150,0.000,0.530
2610170838,2026-09-19 00:30:00,240,31.670,20.080,7.080,4.510,3.600,0.000,0.310
2610170840,2026-09-19 00:30:00,40,301.530,171.360,59.100,71.060,63.060,0.000,29.180
2610322967,2026-09-19 00:30:00,500,3.610,2.160,0.910,0.520,0.470,0.000,0.020
2610322969,2026-09-19 00:30:00,100,95.660,66.630,23.390,5.630,12.180,0.000,1.950
2610322995,2026-09-19 00:30:00,40,3.660,2.160,0.790,0.700,0.000,0.000,2.320
2610322997,2026-09-19 00:30:00,400,538.010,314.130,123.570,100.290,203.020,0.000,0.560
2610323001,2026-09-19 00:30:00,160,1712.880,1015.540,465.360,231.970,775.550,0.000,0.000
2610323004,2026-09-19 00:30:00,3000,89.510,67.580,11.690,10.240,20.910,0.000,1.900
2610323005,2026-09-19 00:30:00,120,11.080,7.460,2.840,0.770,1.600,0.000,0.700
2610323010,2026-09-19 00:30:00,60,14.910,9.910,3.620,1.370,1.140,0.000,3.950
2610323016,2026-09-19 00:30:00,160,1545.770,854.130,338.560,353.070,697.160,0.000,0.000
2610323017,2026-09-19 00:30:00,60,4.710,2.770,1.020,0.910,0.000,0.000,2.650
2610323019,2026-09-19 00:30:00,80,46.540,29.400,10.110,7.020,2.980,0.000,11.490
2610323024,2026-09-19 00:30:00,160,1027.800,711.440,271.890,44.460,347.600,0.000,0.370
2610323027,2026-09-19 00:30:00,60,4.800,2.860,1.030,0.900,0.000,0.000,2.700
2510203120,2026-09-19 00:31:00,160,4278.000,2626.020,944.830,707.150,990.910,0.000,14.900
2610170837,2026-09-19 00:32:00,240,11.810,7.610,2.610,1.580,1.390,0.000,0.140
2510203107,2026-09-19 00:37:00,600,583.120,371.130,157.720,54.270,168.330,0.000,12.420
2510178139,2026-09-19 00:45:00,300,813.950,472.360,173.500,168.070,175.740,0.000,14.140
2246006313,2026-09-19 01:00:00,8800,931.100,524.672,192.879,213.549,123.954,8.999,180.515
2410121326,2026-09-19 01:00:00,200,1565.310,1009.640,439.150,116.510,369.460,0.000,5.450
2410121353,2026-09-19 01:00:00,120,707.010,489.840,193.330,23.840,156.200,0.000,15.340
2410121371,2026-09-19 01:00:00,120,596.040,369.620,131.610,94.810,71.170,0.000,29.530
2410121424,2026-09-19 01:00:00,120,47.770,29.370,11.140,7.250,1.600,0.000,17.570
2410121454,2026-09-19 01:00:00,160,2041.630,1287.950,440.940,312.730,331.830,0.000,76.290
2410121457,2026-09-19 01:00:00,120,1730.390,1109.350,490.860,130.170,322.050,0.000,42.560
2410121574,2026-09-19 01:00:00,120,4863.440,3509.740,1131.520,222.170,420.360,0.000,378.850
2410131378,2026-09-19 01:00:00,200,1838.590,1182.620,510.810,145.150,404.110,0.000,9.350
2410131383,2026-09-19 01:00:00,400,1057.510,700.380,225.970,131.150,47.670,0.000,65.520
2410131384,2026-09-19 01:00:00,200,9797.450,5558.210,1971.600,2267.640,2042.490,0.000,4.900
2410131387,2026-09-19 01:00:00,600,543.770,340.170,129.590,74.010,56.590,0.000,58.440
2410320615,2026-09-19 01:00:00,700,15411.780,9446.210,3760.950,2204.610,3809.310,0.000,51.450
2410883988,2026-09-19 01:00:00,100,35.450,17.990,5.310,12.130,3.380,0.000,2.100
2410883990,2026-09-19 01:00:00,60,2994.000,1717.020,639.050,637.920,888.480,0.000,38.520
2410883991,2026-09-19 01:00:00,100,2722.160,1638.280,612.380,471.490,255.780,0.260,74.100
2410883993,2026-09-19 01:00:00,60,3100.500,1494.750,589.040,1016.700,120.530,0.000,337.210
2410883994,2026-09-19 01:00:00,320,105.980,47.350,21.120,37.500,3.450,0.000,6.360
2410932742,2026-09-19 01:00:00,240,19814.721,11527.490,3683.250,4603.970,5020.800,0.000,5.960
2411087432,2026-09-19 01:00:00,40,3643.120,2262.010,1043.780,337.320,735.880,0.000,30.820
2411087433,2026-09-19 01:00:00,500,814.640,481.340,177.940,155.350,20.960,0.000,777.660
2411290205,2026-09-19 01:00:00,240,9604.960,6458.970,2815.570,330.400,3404.690,0.000,59.460
2510014481,2026-09-19 01:00:00,80,15308.660,8921.790,2951.770,3435.080,5752.630,0.000,5.520
2510014482,2026-09-19 01:00:00,40,1285.620,895.450,353.640,36.520,84.460,0.000,62.760
2510014483,2026-09-19 01:00:00,300,227.620,131.050,50.730,45.820,0.000,0.000,184.870
2510014484,2026-09-19 01:00:00,160,9388.090,5321.370,2077.640,1989.080,1511.490,0.000,21.380
2510178139,2026-09-19 01:00:00,300,814.020,472.360,173.500,168.150,175.770,0.000,14.140
2510178141,2026-09-19 01:00:00,40,657.320,492.060,154.290,10.950,183.110,0.000,46.930
2510203103,2026-09-19 01:00:00,400,1855.000,1104.200,417.510,333.270,60.450,3.490,329.400
2510203104,2026-09-19 01:00:00,120,3009.130,1807.350,705.510,496.270,451.300,0.000,69.190
2510203105,2026-09-19 01:00:00,100,2415.200,1678.710,683.200,53.270,568.560,0.000,70.310
2510203106,2026-09-19 01:00:00,100,98.430,45.540,16.590,36.280,0.410,0.000,36.950
2510203107,2026-09-19 01:00:00,600,583.270,371.130,157.720,54.420,168.390,0.000,12.420
2510203108,2026-09-19 01:00:00,80,3939.490,2216.670,875.380,847.430,619.290,0.000,36.690
2510203109,2026-09-19 01:00:00,160,1511.850,948.720,464.550,98.570,456.680,0.000,87.150
2510203111,2026-09-19 01:00:00,40,3918.270,2471.190,965.760,481.310,1069.970,0.000,12.600
2510203113,2026-09-19 01:00:00,160,4394.040,2795.910,1064.900,533.220,260.070,0.000,111.220
2510203114,2026-09-19 01:00:00,120,1890.000,1186.930,466.740,236.320,379.050,0.000,33.400
2510203117,2026-09-19 01:00:00,80,1650.490,879.530,358.540,412.400,280.960,0.000,164.100
2510203118,2026-09-19 01:00:00,640,192.710,111.420,43.410,37.870,26.990,0.010,111.740
2510203119,2026-09-19 01:00:00,40,480.820,323.290,123.490,34.020,180.180,0.000,14.790
2510203120,2026-09-19 01:00:00,160,4278.210,2626.020,944.830,707.360,990.980,0.000,14.900
2510203121,2026-09-19 01:00:00,100,1289.360,756.310,302.420,230.630,71.310,0.000,106.660
2510203122,2026-09-19 01:00:00,40,933.110,591.430,293.030,48.640,683.100,0.000,0.700
2510203123,2026-09-19 01:00:00,40,2646.190,1743.480,721.330,181.370,840.570,0.000,11.610
2510203124,2026-09-19 01:00:00,800,1168.260,828.180,282.330,57.750,327.910,0.000,0.360
2510203126,2026-09-19 01:00:00,100,15.410,6.840,2.220,6.340,0.300,0.000,1.250
2510203127,2026-09-19 01:00:00,40,1244.440,811.550,333.040,99.850,357.700,0.000,49.020
2510203128,2026-09-19 01:00:00,500,7898.180,4143.630,1393.490,2361.060,365.890,0.000,112.440
2510203129,2026-09-19 01:00:00,80,6.140,3.210,1.170,1.750,0.000,0.000,1.270
2510203130,2026-09-19 01:00:00,120,29.110,20.360,6.390,2.350,8.760,0.000,0.460
2510203133,2026-09-19 01:00:00,40,664.150,452.640,167.080,44.430,113.270,0.000,47.380
2510203134,2026-09-19 01:00:00,200,140.980,82.490,32.580,25.900,6.060,0.000,33.190
2510224049,2026-09-19 01:00:00,1,53192.762,20726.830,10886.560,21579.359,118.590,0.000,8916.070
2510224167,2026-09-19 01:00:00,1,20517.439,9003.200,4007.780,7506.450,789.220,0.000,5590.740
2510317505,2026-09-19 01:00:00,1,14985.380,6570.240,3177.130,5238.010,0.740,0.000,4451.650
2510317537,2026-09-19 01:00:00,1,11659.660,6693.100,2205.710,2760.850,218.560,1427.680,2121.250
2510389559,2026-09-19 01:00:00,1,36.870,20.630,14.320,1.910,30.680,0.000,5.910
2510389643,2026-09-19 01:00:00,1,42866.820,15347.450,7675.230,19844.141,22.560,0.000,4045.770
2510389931,2026-09-19 01:00:00,1,30959.510,11828.860,6545.890,12584.750,0.150,0.000,4255.040
2510633381,2026-09-19 01:00:00,320,219.090,136.250,49.330,33.500,6.260,0.000,44.550
2510633383,2026-09-19 01:00:00,40,1705.920,1278.380,393.650,33.880,52.190,0.000,306.730
2510633386,2026-09-19 01:00:00,500,478.520,272.640,103.310,102.550,30.900,0.000,2680.790
2510633387,2026-09-19 01:00:00,40,24.190,16.240,5.840,2.100,0.770,0.000,3.250
2510633389,2026-09-19 01:00:00,500,461.630,312.020,110.340,39.260,82.870,0.000,99.990
2510633390,2026-09-19 01:00:00,80,2064.460,1238.350,460.800,365.300,534.320,0.000,6.350
2510633391,2026-09-19 01:00:00,100,246.230,190.090,56.030,0.100,3.330,0.000,1.920
2510633393,2026-09-19 01:00:00,600,5901.670,3433.870,1174.720,1293.060,1256.760,0.000,0.480
