METER_NO,DATE_TIME,HSN,PG,BT,CD,TD,VC
2510389559,2026-08-29 00:00:00,1,35.990,19.750,14.320,1.910,30.210
2510389643,2026-08-29 00:00:00,1,40437.160,14437.080,7193.070,18807.010,22.350
2510389931,2026-08-29 00:00:00,1,29000.590,11071.590,6118.730,11810.260,0.080
2510633381,2026-08-29 00:00:00,320,196.010,122.200,43.980,29.830,6.180
2510633383,2026-08-29 00:00:00,40,1550.460,1161.470,358.760,30.220,47.670
2510633385,2026-08-29 00:00:00,60,1114.830,522.980,220.780,371.050,43.500
2510633386,2026-08-29 00:00:00,500,423.340,240.560,92.000,90.760,30.890
2510633387,2026-08-29 00:00:00,40,18.070,11.950,4.480,1.630,0.500
2510633389,2026-08-29 00:00:00,500,247.940,168.370,59.080,20.490,28.300
2510633390,2026-08-29 00:00:00,80,1683.980,1014.190,387.070,282.720,437.460
2510633391,2026-08-29 00:00:00,100,220.180,169.800,50.280,0.090,3.060
2510633393,2026-08-29 00:00:00,600,5404.840,3147.810,1078.350,1178.660,1146.130
2510633395,2026-08-29 00:00:00,40,1300.980,732.580,283.550,284.840,61.340
2510633396,2026-08-29 00:00:00,400,813.930,550.590,192.980,70.350,183.680
2510633397,2026-08-29 00:00:00,240,489.740,316.160,145.660,27.910,180.840
2510633399,2026-08-29 00:00:00,600,1001.890,574.380,216.030,211.480,51.930
2510633400,2026-08-29 00:00:00,800,585.930,356.560,130.050,99.310,98.050
2510633402,2026-08-29 00:00:00,300,350.470,211.890,77.460,61.110,75.200
2510633406,2026-08-29 00:00:00,60,324.330,142.360,61.430,120.530,11.580
2510633411,2026-08-29 00:00:00,800,4079.020,2322.520,863.900,892.590,1435.580
2510814977,2026-08-29 00:00:00,400,48.170,29.840,11.470,6.850,1.480
2610026950,2026-08-29 00:00:00,600,8.520,5.370,2.000,1.140,0.740
2610026952,2026-08-29 00:00:00,200,3142.460,2052.380,926.170,163.910,1559.490
2610026953,2026-08-29 00:00:00,700,472.370,281.200,108.770,82.400,118.980
2610026966,2026-08-29 00:00:00,240,837.760,600.470,208.740,28.550,177.700
2610026976,2026-08-29 00:00:00,60,1249.780,814.610,278.090,157.070,129.830
2610026977,2026-08-29 00:00:00,30,537.630,225.030,83.250,229.330,92.560
2610126270,2026-08-29 00:00:00,400,16.930,10.870,4.210,1.840,0.750
2610126451,2026-08-29 00:00:00,300,100.000,65.620,24.490,9.890,54.240
2610159557,2026-08-29 00:00:00,600,10.880,5.930,2.400,2.540,0.220
2610170786,2026-08-29 00:00:00,500,372.060,210.580,76.870,84.600,68.030
2610170836,2026-08-29 00:00:00,100,119.850,74.690,26.820,18.340,68.500
2610170837,2026-08-29 00:00:00,240,8.190,5.320,1.790,1.070,0.860
2610170838,2026-08-29 00:00:00,240,23.150,14.810,5.130,3.200,2.470
2610170840,2026-08-29 00:00:00,40,197.550,110.770,39.840,46.920,41.170
2610322967,2026-08-29 00:00:00,500,2.040,1.220,0.500,0.310,0.280
2610322969,2026-08-29 00:00:00,100,49.440,33.600,13.110,2.730,3.010
2610322997,2026-08-29 00:00:00,400,319.660,185.980,74.990,58.680,117.840
2610323001,2026-08-29 00:00:00,160,1051.610,614.550,300.320,136.730,472.020
2610323004,2026-08-29 00:00:00,3000,56.680,44.130,7.350,5.190,12.810
2610323005,2026-08-29 00:00:00,120,6.270,4.170,1.680,0.410,1.300
2610323010,2026-08-29 00:00:00,60,0.610,0.460,0.120,0.020,0.110
2610323016,2026-08-29 00:00:00,160,978.170,538.290,217.440,222.420,445.470
2610323019,2026-08-29 00:00:00,80,28.570,18.140,6.340,4.080,1.910
2610323024,2026-08-29 00:00:00,160,592.600,407.760,158.430,26.400,204.820
2410883994,2026-08-29 00:01:00,320,99.950,44.380,19.970,35.590,3.410
2610026963,2026-08-29 00:01:00,200,325.380,168.830,79.490,77.050,23.310
2510224049,2026-08-29 00:02:00,1,51108.301,19828.480,10554.980,20724.830,117.940
2410121326,2026-08-29 00:30:00,200,1461.840,944.090,410.510,107.230,342.060
2410121353,2026-08-29 00:30:00,120,630.740,438.110,171.710,20.910,132.860
2410121371,2026-08-29 00:30:00,120,563.830,350.990,124.740,88.090,68.380
2410121424,2026-08-29 00:30:00,120,45.420,28.040,10.690,6.680,1.600
2410121440,2026-08-29 00:30:00,120,13.310,8.350,2.650,2.310,1.340
2410121454,2026-08-29 00:30:00,160,1950.060,1226.900,421.590,301.560,315.460
2410121457,2026-08-29 00:30:00,120,1288.980,835.380,372.480,81.110,219.210
2410121574,2026-08-29 00:30:00,120,4630.000,3342.510,1077.220,210.260,399.300
2410131378,2026-08-29 00:30:00,200,1714.770,1098.140,475.800,140.830,378.700
2410131383,2026-08-29 00:30:00,400,1014.710,671.940,216.920,125.830,45.270
2410131384,2026-08-29 00:30:00,200,9555.210,5422.110,1920.760,2212.330,1991.590
2410131387,2026-08-29 00:30:00,600,510.880,319.050,121.820,70.010,52.760
2410320615,2026-08-29 00:30:00,700,14675.400,8982.910,3585.940,2106.540,3620.300
2410883990,2026-08-29 00:30:00,60,2978.190,1707.540,635.750,634.890,886.000
2410883991,2026-08-29 00:30:00,100,2667.010,1604.860,599.630,462.510,248.660
2410883993,2026-08-29 00:30:00,60,2813.380,1340.310,535.960,937.110,90.170
2410883994,2026-08-29 00:30:00,320,99.960,44.380,19.970,35.600,3.410
2410932742,2026-08-29 00:30:00,240,18868.770,10982.100,3511.270,4375.380,4749.960
2411087432,2026-08-29 00:30:00,40,3446.940,2146.660,985.290,314.980,706.120
2411087433,2026-08-29 00:30:00,500,679.470,402.880,150.220,126.360,15.960
2411290205,2026-08-29 00:30:00,240,9140.020,6154.240,2667.480,318.300,3233.990
2510014481,2026-08-29 00:30:00,80,14758.590,8599.050,2845.110,3314.430,5538.180
2510014482,2026-08-29 00:30:00,40,1222.310,849.820,337.540,34.940,80.090
2510014483,2026-08-29 00:30:00,300,211.400,121.510,47.380,42.510,0.000
2510014484,2026-08-29 00:30:00,160,9016.690,5113.160,1996.830,1906.680,1378.660
2510178141,2026-08-29 00:30:00,40,595.750,445.250,140.340,10.150,164.870
2510203103,2026-08-29 00:30:00,400,1791.420,1063.480,404.790,323.140,44.950
2510203104,2026-08-29 00:30:00,120,2817.730,1691.220,661.020,465.490,407.240
2510203105,2026-08-29 00:30:00,100,2244.510,1560.500,634.590,49.410,528.700
2510203106,2026-08-29 00:30:00,100,93.070,43.060,15.720,34.290,0.400
2510203107,2026-08-29 00:30:00,600,400.880,251.130,112.140,37.600,114.970
2510203108,2026-08-29 00:30:00,80,3601.170,2019.470,798.040,783.650,581.550
2510203109,2026-08-29 00:30:00,160,1398.950,876.300,428.440,94.190,431.980
2510203111,2026-08-29 00:30:00,40,3691.900,2314.000,907.530,470.360,1012.950
2510203113,2026-08-29 00:30:00,160,3950.420,2501.460,949.680,499.270,219.930
2510203114,2026-08-29 00:30:00,120,1743.560,1096.360,430.620,216.570,346.650
2510203117,2026-08-29 00:30:00,80,1574.360,836.830,345.110,392.410,264.450
2510203118,2026-08-29 00:30:00,640,172.580,99.770,39.250,33.550,26.980
2510203119,2026-08-29 00:30:00,40,480.820,323.290,123.490,34.020,180.180
2510203120,2026-08-29 00:30:00,160,3960.460,2432.720,877.980,649.750,900.310
2510203122,2026-08-29 00:30:00,40,877.700,556.580,274.840,46.260,642.870
2510203123,2026-08-29 00:30:00,40,2490.210,1633.440,679.790,176.970,787.060
2510203124,2026-08-29 00:30:00,800,1085.000,765.950,264.020,55.020,306.560
2510203126,2026-08-29 00:30:00,100,10.670,4.600,1.480,4.590,0.220
2510203127,2026-08-29 00:30:00,40,1083.790,707.850,293.020,82.910,298.250
2510203128,2026-08-29 00:30:00,500,7307.650,3832.430,1287.880,2187.330,322.940
2510203130,2026-08-29 00:30:00,120,17.550,11.940,3.880,1.710,6.170
2510203133,2026-08-29 00:30:00,40,631.440,430.380,158.130,42.920,106.860
2510203134,2026-08-29 00:30:00,200,137.010,80.210,31.880,24.910,6.060
2510224049,2026-08-29 00:30:00,1,51111.520,19828.480,10554.980,20728.051,117.940
2510317505,2026-08-29 00:30:00,1,13585.970,5931.750,2877.060,4777.150,0.740
2510317537,2026-08-29 00:30:00,1,10760.530,6183.310,2036.170,2541.030,218.560
2510389559,2026-08-29 00:30:00,1,35.990,19.750,14.320,1.910,30.210
2510389931,2026-08-29 00:30:00,1,29002.949,11071.590,6118.730,11812.620,0.080
2510633383,2026-08-29 00:30:00,40,1550.470,1161.470,358.760,30.230,47.670
2510633385,2026-08-29 00:30:00,60,1114.920,522.980,220.780,371.150,43.500
2510633386,2026-08-29 00:30:00,500,423.410,240.560,92.000,90.830,30.890
2510633387,2026-08-29 00:30:00,40,18.070,11.950,4.480,1.630,0.500
2510633389,2026-08-29 00:30:00,500,247.980,168.370,59.080,20.520,28.300
2510633390,2026-08-29 00:30:00,80,1684.500,1014.190,387.070,283.230,437.600
2510633391,2026-08-29 00:30:00,100,220.180,169.800,50.280,0.090,3.060
2510633393,2026-08-29 00:30:00,600,5405.300,3147.810,1078.350,1179.130,1146.220
2510633395,2026-08-29 00:30:00,40,1300.980,732.580,283.550,284.840,61.340
2510633396,2026-08-29 00:30:00,400,813.940,550.590,192.980,70.370,183.680
2510633397,2026-08-29 00:30:00,240,489.750,316.160,145.660,27.920,180.840
2510633399,2026-08-29 00:30:00,600,1001.990,574.380,216.030,211.580,51.930
2510633400,2026-08-29 00:30:00,800,586.000,356.560,130.050,99.380,98.070
2510633402,2026-08-29 00:30:00,300,350.560,211.890,77.460,61.200,75.230
2510633406,2026-08-29 00:30:00,60,324.350,142.360,61.430,120.550,11.580
2510633411,2026-08-29 00:30:00,800,4079.440,2322.520,863.900,893.010,1435.770
2510814977,2026-08-29 00:30:00,400,48.170,29.840,11.470,6.850,1.480
2610026950,2026-08-29 00:30:00,600,8.530,5.370,2.000,1.140,0.740
2610026953,2026-08-29 00:30:00,700,472.540,281.200,108.770,82.570,119.070
2610026963,2026-08-29 00:30:00,200,325.420,168.830,79.490,77.090,23.310
2610026966,2026-08-29 00:30:00,240,837.780,600.470,208.740,28.570,177.710
2610026976,2026-08-29 00:30:00,60,1249.850,814.610,278.090,157.140,129.830
2610026977,2026-08-29 00:30:00,30,537.770,225.030,83.250,229.480,92.570
2610126270,2026-08-29 00:30:00,400,16.940,10.870,4.210,1.840,0.750
2610126451,2026-08-29 00:30:00,300,100.010,65.620,24.490,9.890,54.240
2610159557,2026-08-29 00:30:00,600,10.890,5.930,2.400,2.550,0.220
2610170786,2026-08-29 00:30:00,500,372.340,210.580,76.870,84.880,68.080
2610170836,2026-08-29 00:30:00,100,119.850,74.690,26.820,18.340,68.500
2610170838,2026-08-29 00:30:00,240,23.150,14.810,5.130,3.200,2.470
2610170840,2026-08-29 00:30:00,40,197.610,110.770,39.840,46.980,41.170
2610322967,2026-08-29 00:30:00,500,2.040,1.220,0.500,0.310,0.280
2610322969,2026-08-29 00:30:00,100,49.460,33.600,13.110,2.740,3.010
2610322997,2026-08-29 00:30:00,400,319.900,185.980,74.990,58.920,117.940
2610323001,2026-08-29 00:30:00,160,1051.920,614.550,300.320,137.040,472.180
2610323004,2026-08-29 00:30:00,3000,56.690,44.130,7.350,5.210,12.810
2610323005,2026-08-29 00:30:00,120,6.270,4.170,1.680,0.410,1.300
2610323016,2026-08-29 00:30:00,160,978.730,538.290,217.440,222.980,445.760
2610323019,2026-08-29 00:30:00,80,28.580,18.140,6.340,4.090,1.910
2610323024,2026-08-29 00:30:00,160,592.670,407.760,158.430,26.480,204.830
2510203129,2026-08-29 00:31:00,80,1.460,0.750,0.290,0.410,0.000
2510633381,2026-08-29 00:31:00,320,196.020,122.200,43.980,29.840,6.180
2610026952,2026-08-29 00:31:00,200,3142.470,2052.380,926.170,163.910,1559.490
2610170837,2026-08-29 00:31:00,240,8.190,5.320,1.790,1.070,0.860
2510178139,2026-08-29 00:32:00,300,715.350,418.050,155.700,141.600,144.910
2510389643,2026-08-29 00:32:00,1,40441.230,14437.080,7193.070,18811.080,22.350
2610323010,2026-08-29 00:45:00,60,0.610,0.460,0.120,0.030,0.110
2410121326,2026-08-29 01:00:00,200,1461.880,944.090,410.510,107.270,342.080
2410121353,2026-08-29 01:00:00,120,630.750,438.110,171.710,20.920,132.860
2410121371,2026-08-29 01:00:00,120,563.880,350.990,124.740,88.140,68.380
2410121424,2026-08-29 01:00:00,120,45.430,28.040,10.690,6.680,1.600
2410121440,2026-08-29 01:00:00,120,13.320,8.350,2.650,2.310,1.340
2410121454,2026-08-29 01:00:00,160,1950.100,1226.900,421.590,301.610,315.470
2410121457,2026-08-29 01:00:00,120,1289.020,835.380,372.480,81.150,219.220
2410121574,2026-08-29 01:00:00,120,4630.050,3342.510,1077.220,210.310,399.300
2410131378,2026-08-29 01:00:00,200,1714.780,1098.140,475.800,140.830,378.700
2410131383,2026-08-29 01:00:00,400,1014.720,671.940,216.920,125.840,45.270
2410131384,2026-08-29 01:00:00,200,9555.620,5422.110,1920.760,2212.750,1991.700
2410131387,2026-08-29 01:00:00,600,510.890,319.050,121.820,70.020,52.760
2410320615,2026-08-29 01:00:00,700,14675.870,8982.910,3585.940,2107.010,3620.370
2410883990,2026-08-29 01:00:00,60,2978.210,1707.540,635.750,634.910,886.000
2410883991,2026-08-29 01:00:00,100,2667.050,1604.860,599.630,462.560,248.660
2410883993,2026-08-29 01:00:00,60,2813.690,1340.310,535.960,937.410,90.180
2410932742,2026-08-29 01:00:00,240,18869.770,10982.100,3511.270,4376.380,4750.230
2411087432,2026-08-29 01:00:00,40,3446.980,2146.660,985.290,315.020,706.120
2411087433,2026-08-29 01:00:00,500,679.630,402.880,150.220,126.510,15.960
2411290205,2026-08-29 01:00:00,240,9140.070,6154.240,2667.480,318.340,3233.990
2510014481,2026-08-29 01:00:00,80,14759.390,8599.050,2845.110,3315.220,5538.490
2510014483,2026-08-29 01:00:00,300,211.420,121.510,47.380,42.530,0.000
2510014484,2026-08-29 01:00:00,160,9017.190,5113.160,1996.830,1907.180,1378.850
2510178139,2026-08-29 01:00:00,300,715.420,418.050,155.700,141.660,144.930
2510178141,2026-08-29 01:00:00,40,595.750,445.250,140.340,10.150,164.870
2510203103,2026-08-29 01:00:00,400,1791.450,1063.480,404.790,323.180,44.950
2510203104,2026-08-29 01:00:00,120,2817.860,1691.220,661.020,465.610,407.270
2510203105,2026-08-29 01:00:00,100,2244.520,1560.500,634.590,49.420,528.700
2510203106,2026-08-29 01:00:00,100,93.080,43.060,15.720,34.290,0.400
2510203107,2026-08-29 01:00:00,600,400.930,251.130,112.140,37.650,114.970
2510203108,2026-08-29 01:00:00,80,3601.420,2019.470,798.040,783.900,581.570
2510203109,2026-08-29 01:00:00,160,1398.970,876.300,428.440,94.210,431.980
2510203111,2026-08-29 01:00:00,40,3691.900,2314.000,907.530,470.370,1012.950
2510203113,2026-08-29 01:00:00,160,3950.580,2501.460,949.680,499.430,219.930
2510203114,2026-08-29 01:00:00,120,1743.640,1096.360,430.620,216.650,346.660
2510203117,2026-08-29 01:00:00,80,1574.440,836.830,345.110,392.490,264.450
2510203118,2026-08-29 01:00:00,640,172.590,99.770,39.250,33.560,26.980
2510203119,2026-08-29 01:00:00,40,480.820,323.290,123.490,34.020,180.180
2510203120,2026-08-29 01:00:00,160,3960.660,2432.720,877.980,649.950,900.370
2510203122,2026-08-29 01:00:00,40,877.710,556.580,274.840,46.270,642.870
2510203123,2026-08-29 01:00:00,40,2490.210,1633.440,679.790,176.970,787.060
2510203124,2026-08-29 01:00:00,800,1085.010,765.950,264.020,55.030,306.560
2510203126,2026-08-29 01:00:00,100,10.680,4.600,1.480,4.590,0.220
2510203127,2026-08-29 01:00:00,40,1083.940,707.850,293.020,83.050,298.350
2510203128,2026-08-29 01:00:00,500,7308.360,3832.430,1287.880,2188.040,323.010
2510203129,2026-08-29 01:00:00,80,1.470,0.750,0.290,0.420,0.000
2510203130,2026-08-29 01:00:00,120,17.550,11.940,3.880,1.710,6.170
2510203133,2026-08-29 01:00:00,40,631.450,430.380,158.130,42.930,106.860
2510203134,2026-08-29 01:00:00,200,137.010,80.210,31.880,24.910,6.060
2510224049,2026-08-29 01:00:00,1,51115.000,19828.480,10554.980,20731.539,117.940
2510317505,2026-08-29 01:00:00,1,13587.910,5931.750,2877.060,4779.100,0.740
2510317537,2026-08-29 01:00:00,1,10761.390,6183.310,2036.170,2541.900,218.560
2510389559,2026-08-29 01:00:00,1,35.990,19.750,14.320,1.910,30.210
2510389643,2026-08-29 01:00:00,1,40444.738,14437.080,7193.070,18814.590,22.350
2510389931,2026-08-29 01:00:00,1,29005.301,11071.590,6118.730,11814.970,0.080
2510633381,2026-08-29 01:00:00,320,196.040,122.200,43.980,29.850,6.180
2510633383,2026-08-29 01:00:00,40,1550.480,1161.470,358.760,30.240,47.670
2510633385,2026-08-29 01:00:00,60,1115.010,522.980,220.780,371.240,43.500
2510633386,2026-08-29 01:00:00,500,423.470,240.560,92.000,90.900,30.890
2510633389,2026-08-29 01:00:00,500,248.010,168.370,59.080,20.550,28.300
2510633390,2026-08-29 01:00:00,80,1684.990,1014.190,387.070,283.730,437.720
2510633393,2026-08-29 01:00:00,600,5405.770,3147.810,1078.350,1179.600,1146.310
2510633395,2026-08-29 01:00:00,40,1300.980,732.580,283.550,284.840,61.340
2510633396,2026-08-29 01:00:00,400,813.950,550.590,192.980,70.380,183.680
2510633397,2026-08-29 01:00:00,240,489.760,316.160,145.660,27.940,180.840
2510633399,2026-08-29 01:00:00,600,1002.100,574.380,216.030,211.690,51.940
2510633400,2026-08-29 01:00:00,800,586.070,356.560,130.050,99.450,98.090
2510633402,2026-08-29 01:00:00,300,350.650,211.890,77.460,61.290,75.250
2510633406,2026-08-29 01:00:00,60,324.370,142.360,61.430,120.570,11.580
2510814977,2026-08-29 01:00:00,400,48.170,29.840,11.470,6.850,1.480
2610026950,2026-08-29 01:00:00,600,8.530,5.370,2.000,1.150,0.740
2610026952,2026-08-29 01:00:00,200,3142.470,2052.380,926.170,163.910,1559.490
2610026953,2026-08-29 01:00:00,700,472.710,281.200,108.770,82.740,119.150
2610026963,2026-08-29 01:00:00,200,325.470,168.830,79.490,77.130,23.310
2610026966,2026-08-29 01:00:00,240,837.790,600.470,208.740,28.580,177.720
2610026976,2026-08-29 01:00:00,60,1249.920,814.610,278.090,157.210,129.830
2610026977,2026-08-29 01:00:00,30,537.930,225.030,83.250,229.630,92.580
2610126270,2026-08-29 01:00:00,400,16.940,10.870,4.210,1.850,0.750
2610126451,2026-08-29 01:00:00,300,100.010,65.620,24.490,9.900,54.240
2610159557,2026-08-29 01:00:00,600,10.890,5.930,2.400,2.560,0.220
2610170786,2026-08-29 01:00:00,500,372.640,210.580,76.870,85.180,68.140
2610170836,2026-08-29 01:00:00,100,119.850,74.690,26.820,18.340,68.500
2610170837,2026-08-29 01:00:00,240,8.190,5.320,1.790,1.070,0.860
2610170838,2026-08-29 01:00:00,240,23.160,14.810,5.130,3.210,2.470
2610170840,2026-08-29 01:00:00,40,197.670,110.770,39.840,47.040,41.170
2610322967,2026-08-29 01:00:00,500,2.040,1.220,0.500,0.310,0.280
2610322969,2026-08-29 01:00:00,100,49.470,33.600,13.110,2.750,3.010
2610322997,2026-08-29 01:00:00,400,320.100,185.980,74.990,59.120,118.020
2610323001,2026-08-29 01:00:00,160,1052.220,614.550,300.320,137.340,472.340
2610323004,2026-08-29 01:00:00,3000,56.700,44.130,7.350,5.220,12.810
2610323005,2026-08-29 01:00:00,120,6.280,4.170,1.680,0.420,1.300
2610323010,2026-08-29 01:00:00,60,0.620,0.460,0.120,0.030,0.110
2610323016,2026-08-29 01:00:00,160,979.210,538.290,217.440,223.460,446.040
2610323019,2026-08-29 01:00:00,80,28.590,18.140,6.340,4.100,1.910
2610323024,2026-08-29 01:00:00,160,592.730,407.760,158.430,26.540,204.840
2510014482,2026-08-29 01:01:00,40,1222.320,849.820,337.540,34.950,80.090
2510633387,2026-08-29 01:01:00,40,18.070,11.950,4.480,1.630,0.500
2510633391,2026-08-29 01:01:00,100,220.180,169.800,50.280,0.090,3.060
2510633411,2026-08-29 01:01:00,800,4080.040,2322.520,863.900,893.600,1436.030
2410883994,2026-08-29 01:02:00,320,99.960,44.380,19.970,35.610,3.410
2410121326,2026-08-29 01:30:00,200,1461.920,944.090,410.510,107.320,342.100
2410121353,2026-08-29 01:30:00,120,630.760,438.110,171.710,20.920,132.860
2410121371,2026-08-29 01:30:00,120,563.930,350.990,124.740,88.190,68.380
2410121424,2026-08-29 01:30:00,120,45.430,28.040,10.690,6.680,1.600
2410121440,2026-08-29 01:30:00,120,13.320,8.350,2.650,2.320,1.340
2410121454,2026-08-29 01:30:00,160,1950.140,1226.900,421.590,301.650,315.480
2410121457,2026-08-29 01:30:00,120,1289.060,835.380,372.480,81.190,219.220
2410121574,2026-08-29 01:30:00,120,4630.100,3342.510,1077.220,210.360,399.300
2410131378,2026-08-29 01:30:00,200,1714.780,1098.140,475.800,140.840,378.700
2410131383,2026-08-29 01:30:00,400,1014.730,671.940,216.920,125.860,45.270
2410131384,2026-08-29 01:30:00,200,9556.030,5422.110,1920.760,2213.160,1991.800
2410131387,2026-08-29 01:30:00,600,510.900,319.050,121.820,70.030,52.760
2410320615,2026-08-29 01:30:00,700,14676.330,8982.910,3585.940,2107.480,3620.440
2410883991,2026-08-29 01:30:00,100,2667.100,1604.860,599.630,462.600,248.660
2410883993,2026-08-29 01:30:00,60,2813.990,1340.310,535.960,937.710,90.180
2410883994,2026-08-29 01:30:00,320,99.970,44.380,19.970,35.610,3.410
2410932742,2026-08-29 01:30:00,240,18870.760,10982.100,3511.270,4377.380,4750.490
2411087432,2026-08-29 01:30:00,40,3447.030,2146.660,985.290,315.070,706.120
2411087433,2026-08-29 01:30:00,500,679.780,402.880,150.220,126.670,15.960
2411290205,2026-08-29 01:30:00,240,9140.110,6154.240,2667.480,318.380,3234.000
2510014481,2026-08-29 01:30:00,80,14760.190,8599.050,2845.110,3316.020,5538.810
2510014482,2026-08-29 01:30:00,40,1222.320,849.820,337.540,34.960,80.090
2510014484,2026-08-29 01:30:00,160,9017.690,5113.160,1996.830,1907.690,1379.040
2510178139,2026-08-29 01:30:00,300,715.490,418.050,155.700,141.730,144.950
2510178141,2026-08-29 01:30:00,40,595.760,445.250,140.340,10.150,164.870
2510203103,2026-08-29 01:30:00,400,1791.490,1063.480,404.790,323.220,44.950
2510203104,2026-08-29 01:30:00,120,2818.000,1691.220,661.020,465.750,407.290
2510203105,2026-08-29 01:30:00,100,2244.520,1560.500,634.590,49.430,528.700
2510203106,2026-08-29 01:30:00,100,93.090,43.060,15.720,34.300,0.400
2510203107,2026-08-29 01:30:00,600,401.000,251.130,112.140,37.710,114.990
2510203108,2026-08-29 01:30:00,80,3601.650,2019.470,798.040,784.140,581.590
2510203109,2026-08-29 01:30:00,160,1398.980,876.300,428.440,94.220,431.980
2510203111,2026-08-29 01:30:00,40,3691.900,2314.000,907.530,470.370,1012.950
2510203113,2026-08-29 01:30:00,160,3950.750,2501.460,949.680,499.600,219.930
2510203114,2026-08-29 01:30:00,120,1743.730,1096.360,430.620,216.740,346.670
2510203117,2026-08-29 01:30:00,80,1574.520,836.830,345.110,392.570,264.450
2510203118,2026-08-29 01:30:00,640,172.610,99.770,39.250,33.580,26.980
2510203119,2026-08-29 01:30:00,40,480.820,323.290,123.490,34.020,180.180
