METER_NO,DATE_TIME,HSN,PG,BT,CD,TD,VC,NG,NVC
2510633390,2026-09-26 00:00:00,80,2245.170,1343.930,496.100,405.130,585.020,0.000,6.350
2510633391,2026-09-26 00:00:00,100,258.460,199.600,58.750,0.100,3.460,0.000,1.960
2510633393,2026-09-26 00:00:00,600,6065.970,3529.880,1207.820,1328.260,1295.140,0.000,0.480
2510633395,2026-09-26 00:00:00,40,1300.980,732.580,283.550,284.840,61.340,0.000,39.160
2510633396,2026-09-26 00:00:00,400,939.840,637.060,221.440,81.330,217.780,0.000,0.170
2510633397,2026-09-26 00:00:00,240,577.870,369.680,175.500,32.680,220.690,0.000,18.250
2510633399,2026-09-26 00:00:00,600,1185.250,681.520,255.670,248.050,59.050,0.000,57.200
2510633400,2026-09-26 00:00:00,800,792.560,480.650,184.410,127.490,178.880,0.000,28.000
2510633406,2026-09-26 00:00:00,60,368.730,168.370,72.260,128.080,20.930,0.000,99.870
2510633411,2026-09-26 00:00:00,800,4884.750,2786.290,1022.500,1075.950,1738.670,0.000,29.340
2510814977,2026-09-26 00:00:00,400,52.540,32.360,12.420,7.740,1.840,0.000,10.810
2610026950,2026-09-26 00:00:00,600,16.380,10.500,3.800,2.070,1.510,0.000,3.210
2610026952,2026-09-26 00:00:00,200,3701.710,2398.910,1061.610,241.180,1873.000,0.000,9.810
2610026953,2026-09-26 00:00:00,700,705.610,415.920,159.310,130.370,208.670,0.000,0.670
2610026963,2026-09-26 00:00:00,200,388.470,200.620,96.220,91.620,23.740,2.230,98.510
2610026966,2026-09-26 00:00:00,240,984.770,706.720,244.510,33.530,202.660,0.000,0.000
2610026976,2026-09-26 00:00:00,60,1538.130,1000.400,346.690,191.030,151.450,0.000,27.230
2610026977,2026-09-26 00:00:00,30,651.020,271.570,102.950,276.480,112.520,0.000,29.730
2610126451,2026-09-26 00:00:00,300,114.230,74.060,27.880,12.270,55.960,0.000,0.280
2610170786,2026-09-26 00:00:00,500,682.560,385.760,134.760,162.020,136.520,0.000,2.940
2610170837,2026-09-26 00:00:00,240,13.030,8.450,2.880,1.690,1.660,0.000,0.180
2610170838,2026-09-26 00:00:00,240,35.690,22.580,8.040,5.060,3.960,0.000,0.370
2610170839,2026-09-26 00:00:00,400,6.720,4.170,1.820,0.710,1.640,0.000,0.350
2610170840,2026-09-26 00:00:00,40,336.400,192.900,65.340,78.150,70.500,0.000,32.680
2610322967,2026-09-26 00:00:00,500,4.230,2.570,1.070,0.580,0.570,0.000,0.020
2610322992,2026-09-26 00:00:00,320,145.560,100.530,40.360,4.660,41.930,0.000,0.020
2610322997,2026-09-26 00:00:00,400,625.090,364.570,142.320,118.190,239.300,0.000,0.590
2610323001,2026-09-26 00:00:00,160,1983.320,1177.930,527.150,278.230,904.470,0.000,0.000
2610323004,2026-09-26 00:00:00,3000,102.710,78.090,13.330,11.280,23.750,0.000,2.260
2610323005,2026-09-26 00:00:00,120,13.400,9.090,3.390,0.900,1.790,0.000,0.970
2610323010,2026-09-26 00:00:00,60,20.050,13.270,4.900,1.870,1.560,0.000,5.260
2610323016,2026-09-26 00:00:00,160,1719.300,953.400,378.060,387.830,776.170,0.000,0.000
2610323017,2026-09-26 00:00:00,60,8.650,5.230,1.870,1.550,0.000,0.000,4.400
2610323019,2026-09-26 00:00:00,80,53.300,33.490,11.760,8.040,3.090,0.000,12.800
2610323027,2026-09-26 00:00:00,60,8.920,5.440,1.920,1.540,0.000,0.000,4.510
2510014483,2026-09-26 00:01:00,300,234.190,135.010,52.290,46.880,0.000,0.000,188.560
2510203126,2026-09-26 00:01:00,100,17.950,8.370,2.620,6.950,0.480,0.000,1.370
2510633402,2026-09-26 00:01:00,300,607.100,364.370,129.370,113.350,152.990,0.000,10.400
2610126270,2026-09-26 00:01:00,400,29.540,18.700,7.000,3.840,1.240,0.000,8.330
2610159557,2026-09-26 00:01:00,600,19.290,11.270,4.230,3.780,0.230,0.000,11.020
2610170785,2026-09-26 00:01:00,640,10.160,6.800,2.920,0.430,10.900,0.000,0.000
2610170836,2026-09-26 00:01:00,100,125.930,78.750,28.550,18.620,70.390,0.000,0.610
2610322969,2026-09-26 00:01:00,100,118.500,82.760,28.330,7.410,15.880,0.000,2.160
2610322982,2026-09-26 00:01:00,160,6.010,3.650,1.300,1.060,0.000,0.000,2.840
2610322995,2026-09-26 00:01:00,40,6.700,4.050,1.430,1.210,0.000,0.000,3.890
2510224167,2026-09-26 00:04:00,1,21241.789,9429.030,4197.930,7614.820,957.050,0.000,5753.800
2246006313,2026-09-26 00:30:00,8800,962.197,542.590,199.571,220.035,129.788,8.999,180.553
2410121326,2026-09-26 00:30:00,200,1612.460,1040.130,452.550,119.760,380.660,0.000,5.480
2410121353,2026-09-26 00:30:00,120,734.210,509.720,200.020,24.460,163.940,0.000,15.540
2410121424,2026-09-26 00:30:00,120,48.590,29.840,11.290,7.440,1.600,0.000,18.100
2410121440,2026-09-26 00:30:00,120,23.000,15.360,4.500,3.120,2.830,0.000,6.200
2410121454,2026-09-26 00:30:00,160,2074.990,1311.030,447.630,316.320,337.910,0.000,76.690
2410121457,2026-09-26 00:30:00,120,1937.830,1229.280,535.980,172.560,370.570,0.000,42.560
2410121574,2026-09-26 00:30:00,120,4955.630,3576.390,1153.440,225.800,429.340,0.000,382.820
2410131378,2026-09-26 00:30:00,200,1880.910,1211.240,523.990,145.670,412.830,0.000,9.810
2410131383,2026-09-26 00:30:00,400,1074.450,711.830,229.570,133.040,48.570,0.000,65.840
2410131384,2026-09-26 00:30:00,200,9887.960,5609.350,1991.090,2287.510,2064.950,0.000,4.900
2410131387,2026-09-26 00:30:00,600,557.900,349.180,133.220,75.490,58.930,0.000,59.220
2410883988,2026-09-26 00:30:00,100,38.020,19.540,5.720,12.750,3.570,0.000,2.210
2410883991,2026-09-26 00:30:00,100,2752.710,1656.560,620.200,475.940,257.880,0.260,74.320
2410883993,2026-09-26 00:30:00,60,3192.070,1545.050,605.190,1041.830,127.360,0.000,342.380
2410883994,2026-09-26 00:30:00,320,108.850,48.880,21.710,38.240,3.450,0.000,6.970
2410932742,2026-09-26 00:30:00,240,20123.490,11707.510,3740.550,4675.420,5112.400,0.000,5.960
2411087432,2026-09-26 00:30:00,40,3750.100,2327.250,1076.560,346.280,752.370,0.000,31.200
2411087433,2026-09-26 00:30:00,500,878.870,518.740,191.340,168.790,22.910,0.000,780.010
2411290205,2026-09-26 00:30:00,240,9751.320,6559.450,2857.540,334.330,3457.100,0.000,59.560
2510014481,2026-09-26 00:30:00,80,15539.200,9053.660,2995.840,3489.680,5842.020,0.000,5.520
2510014482,2026-09-26 00:30:00,40,1309.600,912.610,359.920,37.070,85.410,0.000,64.010
2510014483,2026-09-26 00:30:00,300,234.200,135.010,52.290,46.890,0.000,0.000,188.570
2510014484,2026-09-26 00:30:00,160,9553.890,5415.100,2113.740,2025.040,1563.080,0.000,21.600
2510178139,2026-09-26 00:30:00,300,842.460,489.980,178.990,173.490,184.010,0.000,14.140
2510178141,2026-09-26 00:30:00,40,680.910,510.350,159.390,11.160,190.300,0.000,47.980
2510203104,2026-09-26 00:30:00,120,3078.900,1850.230,722.040,506.620,469.290,0.000,69.190
2510203105,2026-09-26 00:30:00,100,2478.280,1723.230,700.620,54.430,581.790,0.000,70.910
2510203106,2026-09-26 00:30:00,100,100.580,46.670,16.950,36.940,0.440,0.000,37.600
2510203107,2026-09-26 00:30:00,600,706.280,447.530,190.660,68.070,207.210,0.000,12.640
2510203108,2026-09-26 00:30:00,80,4075.490,2297.200,906.330,871.950,635.600,0.000,36.690
2510203109,2026-09-26 00:30:00,160,1553.270,974.330,478.960,99.970,465.120,0.000,87.210
2510203111,2026-09-26 00:30:00,40,3987.850,2518.440,987.760,481.640,1087.790,0.000,12.840
2510203114,2026-09-26 00:30:00,120,1944.650,1221.200,480.400,243.040,392.960,0.000,33.730
2510203118,2026-09-26 00:30:00,640,200.530,116.020,45.220,39.290,26.990,0.010,117.030
2510203119,2026-09-26 00:30:00,40,480.850,323.310,123.500,34.030,180.180,0.000,14.800
2510203120,2026-09-26 00:30:00,160,4395.300,2698.410,968.750,728.130,1023.490,0.000,14.900
2510203121,2026-09-26 00:30:00,100,1309.160,768.410,306.980,233.760,72.060,0.000,108.480
2510203122,2026-09-26 00:30:00,40,955.710,606.280,299.770,49.660,698.490,0.000,0.710
2510203123,2026-09-26 00:30:00,40,2702.170,1782.140,738.380,181.640,859.670,0.000,11.910
2510203124,2026-09-26 00:30:00,800,1211.250,858.090,291.930,61.230,343.060,0.000,0.360
2510203126,2026-09-26 00:30:00,100,17.960,8.370,2.620,6.950,0.480,0.000,1.370
2510203127,2026-09-26 00:30:00,40,1310.420,856.500,349.340,104.560,380.090,0.000,49.440
2510203128,2026-09-26 00:30:00,500,8095.130,4248.330,1428.110,2418.680,378.430,0.000,112.640
2510203129,2026-09-26 00:30:00,80,7.520,3.940,1.430,2.150,0.000,0.000,1.840
2510203130,2026-09-26 00:30:00,120,34.470,24.810,7.100,2.540,10.110,0.000,0.530
2510203133,2026-09-26 00:30:00,40,677.030,460.670,171.440,44.900,115.600,0.000,47.810
2510203134,2026-09-26 00:30:00,200,142.280,83.230,32.810,26.230,6.060,0.000,33.520
2510224049,2026-09-26 00:30:00,1,53944.031,21062.840,11018.650,21862.529,118.600,0.000,9094.000
2510224167,2026-09-26 00:30:00,1,21242.939,9429.030,4197.930,7615.970,957.050,0.000,5754.630
2510317505,2026-09-26 00:30:00,1,15463.150,6784.960,3286.460,5391.730,0.740,0.000,4623.420
2510317537,2026-09-26 00:30:00,1,11973.070,6871.980,2266.130,2834.950,218.560,1427.680,2171.000
2510389559,2026-09-26 00:30:00,1,36.870,20.630,14.320,1.910,30.680,0.000,5.910
2510389643,2026-09-26 00:30:00,1,43666.871,15650.620,7834.140,20182.090,22.640,0.000,4151.090
2510389931,2026-09-26 00:30:00,1,31601.350,12077.810,6687.600,12835.930,0.150,0.000,4339.180
2510633383,2026-09-26 00:30:00,40,1769.060,1326.790,407.560,34.700,54.730,0.000,314.050
2510633385,2026-09-26 00:30:00,60,1238.140,583.720,247.460,406.950,48.970,0.000,96.170
2510633386,2026-09-26 00:30:00,500,500.020,284.640,107.960,107.400,30.920,0.000,2793.620
2510633387,2026-09-26 00:30:00,40,26.850,18.120,6.470,2.250,0.860,0.000,3.490
2510633389,2026-09-26 00:30:00,500,565.280,383.070,131.960,50.240,108.890,0.000,103.770
2510633390,2026-09-26 00:30:00,80,2245.610,1343.930,496.100,405.570,585.120,0.000,6.350
2510633393,2026-09-26 00:30:00,600,6066.430,3529.880,1207.820,1328.720,1295.260,0.000,0.480
2510633395,2026-09-26 00:30:00,40,1300.980,732.580,283.550,284.840,61.340,0.000,39.160
2510633396,2026-09-26 00:30:00,400,939.850,637.060,221.440,81.340,217.780,0.000,0.170
2510633397,2026-09-26 00:30:00,240,577.890,369.680,175.500,32.690,220.690,0.000,18.250
2510633399,2026-09-26 00:30:00,600,1185.360,681.520,255.670,248.160,59.050,0.000,57.200
2510633400,2026-09-26 00:30:00,800,792.720,480.650,184.410,127.650,178.950,0.000,28.000
2510633406,2026-09-26 00:30:00,60,368.750,168.370,72.260,128.110,20.930,0.000,99.890
2510633411,2026-09-26 00:30:00,800,4885.230,2786.290,1022.500,1076.430,1738.870,0.000,29.340
2510814977,2026-09-26 00:30:00,400,52.540,32.360,12.420,7.750,1.840,0.000,10.810
2610026950,2026-09-26 00:30:00,600,16.380,10.500,3.800,2.070,1.510,0.000,3.210
2610026952,2026-09-26 00:30:00,200,3702.240,2398.910,1061.610,241.710,1873.360,0.000,9.810
2610026953,2026-09-26 00:30:00,700,705.770,415.920,159.310,130.530,208.740,0.000,0.670
2610026963,2026-09-26 00:30:00,200,388.510,200.620,96.220,91.670,23.740,2.230,98.530
2610026966,2026-09-26 00:30:00,240,984.780,706.720,244.510,33.540,202.670,0.000,0.000
2610026976,2026-09-26 00:30:00,60,1538.240,1000.400,346.690,191.150,151.460,0.000,27.230
2610026977,2026-09-26 00:30:00,30,651.170,271.570,102.950,276.630,112.540,0.000,29.730
2610126270,2026-09-26 00:30:00,400,29.550,18.700,7.000,3.840,1.240,0.000,8.330
2610126451,2026-09-26 00:30:00,300,114.230,74.060,27.880,12.280,55.960,0.000,0.280
2610159557,2026-09-26 00:30:00,600,19.290,11.270,4.230,3.780,0.230,0.000,11.020
2610170785,2026-09-26 00:30:00,640,10.160,6.800,2.920,0.430,10.900,0.000,0.000
2610170786,2026-09-26 00:30:00,500,682.940,385.760,134.760,162.410,136.610,0.000,2.940
2610170836,2026-09-26 00:30:00,100,125.930,78.750,28.550,18.620,70.390,0.000,0.610
2610170837,2026-09-26 00:30:00,240,13.030,8.450,2.880,1.690,1.660,0.000,0.180
2610170838,2026-09-26 00:30:00,240,35.690,22.580,8.040,5.070,3.960,0.000,0.370
2610170839,2026-09-26 00:30:00,400,6.720,4.170,1.820,0.720,1.640,0.000,0.350
2610170840,2026-09-26 00:30:00,40,336.460,192.900,65.340,78.210,70.500,0.000,32.690
2610322967,2026-09-26 00:30:00,500,4.230,2.570,1.070,0.580,0.570,0.000,0.020
2610322969,2026-09-26 00:30:00,100,118.520,82.760,28.330,7.430,15.880,0.000,2.160
2610322982,2026-09-26 00:30:00,160,6.020,3.650,1.300,1.060,0.000,0.000,2.840
2610322992,2026-09-26 00:30:00,320,145.630,100.530,40.360,4.730,41.940,0.000,0.020
2610322995,2026-09-26 00:30:00,40,6.700,4.050,1.430,1.220,0.000,0.000,3.890
2610322997,2026-09-26 00:30:00,400,625.400,364.570,142.320,118.500,239.430,0.000,0.590
2610323001,2026-09-26 00:30:00,160,1983.680,1177.930,527.150,278.590,904.650,0.000,0.000
2610323004,2026-09-26 00:30:00,3000,102.730,78.090,13.330,11.290,23.750,0.000,2.260
2610323005,2026-09-26 00:30:00,120,13.400,9.090,3.390,0.900,1.790,0.000,0.970
2610323010,2026-09-26 00:30:00,60,20.060,13.270,4.900,1.870,1.560,0.000,5.260
2610323016,2026-09-26 00:30:00,160,1719.400,953.400,378.060,387.930,776.220,0.000,0.000
2610323017,2026-09-26 00:30:00,60,8.660,5.230,1.870,1.560,0.000,0.000,4.410
2610323019,2026-09-26 00:30:00,80,53.320,33.490,11.760,8.050,3.090,0.000,12.800
2610323027,2026-09-26 00:30:00,60,8.930,5.440,1.920,1.550,0.000,0.000,4.510
2410883990,2026-09-26 00:31:00,60,3002.310,1722.130,640.650,639.510,889.360,0.000,38.540
2510203113,2026-09-26 00:31:00,160,4605.450,2940.470,1116.650,548.310,284.350,0.000,111.270
2510203117,2026-09-26 00:31:00,80,1677.410,894.390,363.790,419.220,286.650,0.000,167.630
2510633381,2026-09-26 00:31:00,320,227.630,141.690,51.210,34.730,6.310,0.000,46.730
2510633391,2026-09-26 00:31:00,100,258.460,199.600,58.750,0.100,3.460,0.000,1.960
2510633402,2026-09-26 00:31:00,300,607.250,364.370,129.370,113.500,153.010,0.000,10.400
2410121371,2026-09-26 00:32:00,120,613.450,380.850,134.830,97.760,72.510,0.000,29.700
2410320615,2026-09-26 00:32:00,700,15686.600,9619.960,3827.070,2239.560,3878.740,0.000,51.460
2510203103,2026-09-26 00:32:00,400,1871.270,1114.320,420.430,336.500,67.570,3.630,331.020
2246006313,2026-09-26 01:00:00,8800,962.279,542.590,199.571,220.117,129.803,8.999,180.553
2410121326,2026-09-26 01:00:00,200,1612.470,1040.130,452.550,119.770,380.660,0.000,5.480
2410121353,2026-09-26 01:00:00,120,734.210,509.720,200.020,24.470,163.940,0.000,15.540
2410121371,2026-09-26 01:00:00,120,613.460,380.850,134.830,97.770,72.510,0.000,29.700
2410121424,2026-09-26 01:00:00,120,48.590,29.840,11.290,7.440,1.600,0.000,18.100
2410121440,2026-09-26 01:00:00,120,23.000,15.360,4.500,3.130,2.830,0.000,6.200
2410121454,2026-09-26 01:00:00,160,2075.030,1311.030,447.630,316.360,337.920,0.000,76.690
2410121457,2026-09-26 01:00:00,120,1938.410,1229.280,535.980,173.140,370.750,0.000,42.560
2410121574,2026-09-26 01:00:00,120,4955.670,3576.390,1153.440,225.830,429.340,0.000,382.850
2410131378,2026-09-26 01:00:00,200,1880.910,1211.240,523.990,145.680,412.830,0.000,9.810
2410131383,2026-09-26 01:00:00,400,1074.480,711.830,229.570,133.070,48.570,0.000,65.840
2410131384,2026-09-26 01:00:00,200,9888.320,5609.350,1991.090,2287.870,2065.040,0.000,4.900
2410320615,2026-09-26 01:00:00,700,15687.060,9619.960,3827.070,2240.020,3878.820,0.000,51.460
2410883988,2026-09-26 01:00:00,100,38.030,19.540,5.720,12.760,3.570,0.000,2.210
2410883990,2026-09-26 01:00:00,60,3002.330,1722.130,640.650,639.530,889.360,0.000,38.540
2410883991,2026-09-26 01:00:00,100,2752.760,1656.560,620.200,475.990,257.880,0.260,74.320
2410883993,2026-09-26 01:00:00,60,3192.360,1545.050,605.190,1042.120,127.360,0.000,342.420
2410883994,2026-09-26 01:00:00,320,108.860,48.880,21.710,38.260,3.450,0.000,6.970
2410932742,2026-09-26 01:00:00,240,20124.430,11707.510,3740.550,4676.370,5112.680,0.000,5.960
2411087432,2026-09-26 01:00:00,40,3750.110,2327.250,1076.560,346.300,752.370,0.000,31.210
2411087433,2026-09-26 01:00:00,500,879.050,518.740,191.340,168.960,22.920,0.000,780.010
2411290205,2026-09-26 01:00:00,240,9751.370,6559.450,2857.540,334.370,3457.100,0.000,59.560
2510014481,2026-09-26 01:00:00,80,15539.870,9053.660,2995.840,3490.360,5842.270,0.000,5.520
2510014482,2026-09-26 01:00:00,40,1309.600,912.610,359.920,37.070,85.410,0.000,64.020
2510014484,2026-09-26 01:00:00,160,9554.480,5415.100,2113.740,2025.630,1563.270,0.000,21.600
2510178139,2026-09-26 01:00:00,300,842.480,489.980,178.990,173.510,184.010,0.000,14.140
2510178141,2026-09-26 01:00:00,40,680.920,510.350,159.390,11.170,190.300,0.000,47.980
2510203103,2026-09-26 01:00:00,400,1871.310,1114.320,420.430,336.540,67.570,3.630,331.030
2510203104,2026-09-26 01:00:00,120,3079.040,1850.230,722.040,506.760,469.310,0.000,69.190
2510203105,2026-09-26 01:00:00,100,2478.290,1723.230,700.620,54.440,581.790,0.000,70.910
2510203106,2026-09-26 01:00:00,100,100.580,46.670,16.950,36.950,0.440,0.000,37.600
2510203107,2026-09-26 01:00:00,600,706.400,447.530,190.660,68.190,207.240,0.000,12.640
2510203108,2026-09-26 01:00:00,80,4075.750,2297.200,906.330,872.210,635.630,0.000,36.690
2510203109,2026-09-26 01:00:00,160,1553.290,974.330,478.960,99.990,465.120,0.000,87.210
2510203111,2026-09-26 01:00:00,40,3987.860,2518.440,987.760,481.640,1087.790,0.000,12.840
2510203113,2026-09-26 01:00:00,160,4605.620,2940.470,1116.650,548.480,284.360,0.000,111.270
2510203114,2026-09-26 01:00:00,120,1944.740,1221.200,480.400,243.140,392.980,0.000,33.730
2510203117,2026-09-26 01:00:00,80,1677.500,894.390,363.790,419.310,286.650,0.000,167.640
2510203118,2026-09-26 01:00:00,640,200.550,116.020,45.220,39.300,26.990,0.010,117.060
2510203119,2026-09-26 01:00:00,40,480.850,323.310,123.500,34.030,180.180,0.000,14.800
2510203120,2026-09-26 01:00:00,160,4395.540,2698.410,968.750,728.380,1023.590,0.000,14.900
2510203121,2026-09-26 01:00:00,100,1309.190,768.410,306.980,233.790,72.060,0.000,108.500
2510203122,2026-09-26 01:00:00,40,955.720,606.280,299.770,49.660,698.490,0.000,0.710
2510203123,2026-09-26 01:00:00,40,2702.170,1782.140,738.380,181.640,859.670,0.000,11.910
2510203124,2026-09-26 01:00:00,800,1211.260,858.090,291.930,61.230,343.060,0.000,0.360
2510203126,2026-09-26 01:00:00,100,17.970,8.370,2.620,6.960,0.480,0.000,1.370
2510203127,2026-09-26 01:00:00,40,1310.420,856.500,349.340,104.570,380.090,0.000,49.440
2510203128,2026-09-26 01:00:00,500,8095.840,4248.330,1428.110,2419.400,378.500,0.000,112.640
2510203129,2026-09-26 01:00:00,80,7.530,3.940,1.430,2.150,0.000,0.000,1.840
2510203130,2026-09-26 01:00:00,120,34.470,24.810,7.100,2.540,10.110,0.000,0.540
2510203133,2026-09-26 01:00:00,40,677.040,460.670,171.440,44.910,115.600,0.000,47.820
2510203134,2026-09-26 01:00:00,200,142.280,83.230,32.810,26.230,6.060,0.000,33.520
2510224049,2026-09-26 01:00:00,1,53947.371,21062.840,11018.650,21865.881,118.600,0.000,9095.020
2510224167,2026-09-26 01:00:00,1,21244.311,9429.030,4197.930,7617.330,957.050,0.000,5755.600
2510317505,2026-09-26 01:00:00,1,15465.030,6784.960,3286.460,5393.610,0.740,0.000,4624.320
2510317537,2026-09-26 01:00:00,1,11973.970,6871.980,2266.130,2835.850,218.560,1427.680,2171.150
2510389559,2026-09-26 01:00:00,1,36.870,20.630,14.320,1.910,30.680,0.000,5.910
2510389643,2026-09-26 01:00:00,1,43670.539,15650.620,7834.140,20185.760,22.640,0.000,4151.720
2510389931,2026-09-26 01:00:00,1,31603.711,12077.810,6687.600,12838.290,0.150,0.000,4339.740
2510633381,2026-09-26 01:00:00,320,227.640,141.690,51.210,34.740,6.310,0.000,46.730
2510633385,2026-09-26 01:00:00,60,1238.240,583.720,247.460,407.050,48.970,0.000,96.180
