METER_NO,DATE_TIME,HSN,PG,BT,CD,TD,VC,NG,NVC
2411290205,2026-09-02 00:00:00,240,9182.650,6187.340,2675.020,320.290,3248.240,0.000,59.220
2510014481,2026-09-02 00:00:00,80,14792.380,8620.570,2850.600,3321.200,5549.530,0.000,5.520
2510014482,2026-09-02 00:00:00,40,1223.420,850.460,337.750,35.200,80.090,0.000,60.350
2510014483,2026-09-02 00:00:00,300,213.560,122.780,47.720,43.040,0.000,0.000,176.080
2510014484,2026-09-02 00:00:00,160,9041.290,5127.480,2001.840,1911.960,1386.840,0.000,20.810
2510178139,2026-09-02 00:00:00,300,725.170,424.320,156.850,143.990,147.500,0.000,14.130
2510178141,2026-09-02 00:00:00,40,596.320,445.600,140.440,10.260,164.870,0.000,44.730
2510203103,2026-09-02 00:00:00,400,1800.770,1069.140,405.680,325.950,46.380,0.010,323.410
2510203104,2026-09-02 00:00:00,120,2843.840,1707.600,666.100,470.140,413.130,0.000,69.180
2510203105,2026-09-02 00:00:00,100,2265.110,1575.890,639.440,49.770,532.770,0.000,68.370
2510203106,2026-09-02 00:00:00,100,94.200,43.590,15.880,34.720,0.400,0.000,35.380
2510203107,2026-09-02 00:00:00,600,423.200,265.770,117.120,40.290,119.870,0.000,11.020
2510203108,2026-09-02 00:00:00,80,3658.660,2054.240,808.990,795.420,587.540,0.000,36.310
2510203109,2026-09-02 00:00:00,160,1414.900,887.960,431.970,94.960,435.000,0.000,83.250
2510203111,2026-09-02 00:00:00,40,3716.370,2334.020,911.800,470.540,1018.250,0.000,12.130
2510203113,2026-09-02 00:00:00,160,4040.060,2567.460,968.550,504.040,227.430,0.000,106.610
2510203117,2026-09-02 00:00:00,80,1589.640,845.520,347.560,396.550,267.180,0.000,156.200
2510203118,2026-09-02 00:00:00,640,173.260,100.190,39.400,33.660,26.990,0.010,100.570
2510203119,2026-09-02 00:00:00,40,480.820,323.290,123.490,34.020,180.180,0.000,14.790
2510203121,2026-09-02 00:00:00,100,1238.810,725.960,289.480,223.350,68.810,0.000,102.170
2510203122,2026-09-02 00:00:00,40,881.920,559.480,275.740,46.680,645.980,0.000,0.680
2510203123,2026-09-02 00:00:00,40,2506.350,1646.270,682.950,177.120,792.760,0.000,10.950
2510203124,2026-09-02 00:00:00,800,1089.870,769.310,265.290,55.250,307.640,0.000,0.270
2510203127,2026-09-02 00:00:00,40,1102.360,719.560,295.600,87.190,306.950,0.000,48.220
2510203128,2026-09-02 00:00:00,500,7417.400,3893.300,1305.050,2219.040,329.630,0.000,112.080
2510203130,2026-09-02 00:00:00,120,19.060,13.070,4.140,1.840,6.760,0.000,0.250
2510203133,2026-09-02 00:00:00,40,634.180,432.260,158.720,43.190,107.120,0.000,46.450
2510203134,2026-09-02 00:00:00,200,137.750,80.650,31.990,25.090,6.060,0.000,32.360
2510224049,2026-09-02 00:00:00,1,51506.461,19999.330,10613.150,20893.971,117.970,0.000,8482.430
2510224167,2026-09-02 00:00:00,1,19144.609,8272.880,3638.960,7232.770,557.000,0.000,5182.870
2510317505,2026-09-02 00:00:00,1,13847.910,6058.840,2921.370,4867.700,0.740,0.000,4032.480
2510317537,2026-09-02 00:00:00,1,10927.920,6280.630,2063.560,2583.720,218.560,1427.680,2009.310
2510389643,2026-09-02 00:00:00,1,40906.000,14625.630,7274.530,19005.830,22.350,0.000,3781.970
2510389931,2026-09-02 00:00:00,1,29369.029,11221.550,6190.020,11957.440,0.080,0.000,4040.840
2510633381,2026-09-02 00:00:00,320,199.820,124.590,44.680,30.540,6.200,0.000,40.080
2510633383,2026-09-02 00:00:00,40,1552.410,1162.640,359.070,30.690,47.670,0.000,290.580
2510633385,2026-09-02 00:00:00,60,1128.620,529.530,223.120,375.960,43.860,0.000,87.380
2510633386,2026-09-02 00:00:00,500,427.350,243.110,92.630,91.600,30.900,0.000,2393.540
2510633387,2026-09-02 00:00:00,40,18.800,12.450,4.630,1.710,0.560,0.000,2.690
2510633389,2026-09-02 00:00:00,500,271.430,184.970,64.300,22.160,34.300,0.000,88.190
2510633390,2026-09-02 00:00:00,80,1758.790,1063.720,396.720,298.340,458.450,0.000,6.170
2510633391,2026-09-02 00:00:00,100,220.180,169.800,50.280,0.090,3.060,0.000,1.780
2510633393,2026-09-02 00:00:00,600,5486.400,3196.040,1092.070,1198.280,1163.720,0.000,0.480
2510633395,2026-09-02 00:00:00,40,1300.980,732.580,283.550,284.840,61.340,0.000,39.160
2510633396,2026-09-02 00:00:00,400,818.800,553.820,194.180,70.800,184.510,0.000,0.160
2510633397,2026-09-02 00:00:00,240,494.280,318.830,146.680,28.760,181.200,0.000,16.620
2510633400,2026-09-02 00:00:00,800,608.620,371.320,134.910,102.380,105.580,0.000,28.000
2510633406,2026-09-02 00:00:00,60,329.110,145.160,62.310,121.630,12.240,0.000,89.810
2510814977,2026-09-02 00:00:00,400,48.710,30.170,11.560,6.970,1.480,0.000,9.470
2610026950,2026-09-02 00:00:00,600,9.280,5.850,2.180,1.240,0.870,0.000,2.640
2610026952,2026-09-02 00:00:00,200,3180.950,2081.320,934.760,164.860,1581.990,0.000,9.380
2610026953,2026-09-02 00:00:00,700,497.300,295.790,113.760,87.740,127.960,0.000,0.670
2610026966,2026-09-02 00:00:00,240,847.220,607.180,210.740,29.290,180.060,0.000,0.000
2610026976,2026-09-02 00:00:00,60,1278.110,834.380,283.160,160.560,131.310,0.000,24.530
2610026977,2026-09-02 00:00:00,30,552.970,231.340,85.460,236.160,94.800,0.000,24.590
2610126270,2026-09-02 00:00:00,400,18.250,11.680,4.470,2.090,0.750,0.000,5.410
2610126451,2026-09-02 00:00:00,300,102.000,66.890,24.840,10.260,54.470,0.000,0.230
2610170786,2026-09-02 00:00:00,500,408.550,233.720,81.310,93.510,76.370,0.000,2.930
2610170837,2026-09-02 00:00:00,240,8.870,5.750,1.940,1.170,0.980,0.000,0.060
2610170838,2026-09-02 00:00:00,240,24.630,15.790,5.410,3.420,2.580,0.000,0.230
2610170840,2026-09-02 00:00:00,40,220.590,124.150,44.010,52.420,46.670,0.000,21.140
2610322967,2026-09-02 00:00:00,500,2.370,1.430,0.580,0.350,0.330,0.000,0.010
2610322969,2026-09-02 00:00:00,100,58.990,40.540,14.950,3.490,4.230,0.000,1.530
2610322997,2026-09-02 00:00:00,400,337.030,197.760,78.390,60.880,123.690,0.000,0.420
2610323001,2026-09-02 00:00:00,160,1139.420,673.860,312.920,152.630,512.250,0.000,0.000
2610323004,2026-09-02 00:00:00,3000,58.020,45.060,7.570,5.380,13.310,0.000,1.510
2610323005,2026-09-02 00:00:00,120,7.040,4.680,1.890,0.460,1.500,0.000,0.120
2610323016,2026-09-02 00:00:00,160,1053.420,585.250,226.550,241.610,480.090,0.000,0.000
2610323019,2026-09-02 00:00:00,80,32.230,20.470,7.120,4.630,2.450,0.000,8.500
2610323024,2026-09-02 00:00:00,160,606.140,415.680,160.770,29.670,205.990,0.000,0.260
2410121574,2026-09-02 00:01:00,120,4668.370,3370.690,1084.820,212.850,402.060,0.000,369.200
2510203114,2026-09-02 00:01:00,120,1761.560,1108.000,434.470,219.080,350.860,0.000,31.950
2510203120,2026-09-02 00:01:00,160,4010.500,2463.880,886.900,659.710,914.850,0.000,14.900
2510203129,2026-09-02 00:01:00,80,2.410,1.270,0.460,0.670,0.000,0.000,0.440
2510389559,2026-09-02 00:01:00,1,35.990,19.750,14.320,1.910,30.210,0.000,5.910
2510633399,2026-09-02 00:01:00,600,1027.450,589.790,220.940,216.700,53.310,0.000,56.620
2610026963,2026-09-02 00:01:00,200,332.020,172.460,80.500,79.050,23.310,2.230,78.360
2610170836,2026-09-02 00:01:00,100,119.960,74.750,26.840,18.360,68.510,0.000,0.450
2610323010,2026-09-02 00:01:00,60,4.460,3.320,0.830,0.310,0.490,0.000,0.750
2510203126,2026-09-02 00:02:00,100,11.560,5.030,1.590,4.930,0.220,0.000,0.970
2510633402,2026-09-02 00:02:00,300,373.170,227.180,80.610,65.380,82.720,0.000,10.400
2510633411,2026-09-02 00:02:00,800,4191.050,2388.530,883.250,919.260,1477.240,0.000,29.340
2610159557,2026-09-02 00:02:00,600,11.900,6.560,2.570,2.760,0.230,0.000,7.670
2246006313,2026-09-02 00:30:00,8800,865.640,486.641,178.730,200.268,113.258,8.999,179.540
2410121326,2026-09-02 00:30:00,200,1469.640,949.030,411.770,108.830,344.370,0.000,5.410
2410121353,2026-09-02 00:30:00,120,641.420,446.600,173.600,21.200,135.990,0.000,14.840
2410121371,2026-09-02 00:30:00,120,567.740,353.460,125.460,88.810,68.800,0.000,28.890
2410121424,2026-09-02 00:30:00,120,45.890,28.320,10.770,6.790,1.600,0.000,16.390
2410121440,2026-09-02 00:30:00,120,14.610,9.310,2.870,2.420,1.620,0.000,4.800
2410121454,2026-09-02 00:30:00,160,1955.880,1230.230,422.430,303.210,315.920,0.000,76.170
2410121457,2026-09-02 00:30:00,120,1348.340,877.620,385.720,84.990,231.610,0.000,41.990
2410121574,2026-09-02 00:30:00,120,4668.440,3370.690,1084.820,212.920,402.060,0.000,369.220
2410131378,2026-09-02 00:30:00,200,1729.160,1109.590,478.450,141.120,381.140,0.000,8.490
2410131383,2026-09-02 00:30:00,400,1019.410,675.060,217.830,126.510,45.470,0.000,64.660
2410131384,2026-09-02 00:30:00,200,9571.500,5431.390,1923.370,2216.720,1996.170,0.000,4.670
2410131387,2026-09-02 00:30:00,600,514.720,321.850,122.330,70.540,52.920,0.000,57.000
2410320615,2026-09-02 00:30:00,700,14775.950,9047.860,3608.410,2119.670,3645.810,0.000,51.450
2410883988,2026-09-02 00:30:00,100,31.530,16.140,4.670,10.700,3.300,0.000,1.840
2410883990,2026-09-02 00:30:00,60,2981.410,1709.470,636.360,635.570,886.500,0.000,38.500
2410883991,2026-09-02 00:30:00,100,2678.580,1612.260,601.830,464.480,250.430,0.260,73.280
2410883993,2026-09-02 00:30:00,60,2866.240,1369.940,544.220,952.070,94.870,0.000,327.260
2410883994,2026-09-02 00:30:00,320,100.880,44.840,20.100,35.930,3.420,0.000,5.350
2410932742,2026-09-02 00:30:00,240,19037.721,11083.680,3534.270,4419.750,4802.220,0.000,5.960
2411087433,2026-09-02 00:30:00,500,699.430,415.590,153.150,130.680,16.330,0.000,771.870
2411290205,2026-09-02 00:30:00,240,9182.700,6187.340,2675.020,320.340,3248.250,0.000,59.220
2510014481,2026-09-02 00:30:00,80,14792.410,8620.570,2850.600,3321.230,5549.530,0.000,5.520
2510014482,2026-09-02 00:30:00,40,1223.420,850.460,337.750,35.200,80.090,0.000,60.350
2510014483,2026-09-02 00:30:00,300,213.570,122.780,47.720,43.050,0.000,0.000,176.090
2510014484,2026-09-02 00:30:00,160,9041.320,5127.480,2001.840,1911.990,1386.840,0.000,20.820
2510178139,2026-09-02 00:30:00,300,725.190,424.320,156.850,144.010,147.500,0.000,14.130
2510203104,2026-09-02 00:30:00,120,2843.900,1707.600,666.100,470.190,413.130,0.000,69.180
2510203105,2026-09-02 00:30:00,100,2265.120,1575.890,639.440,49.790,532.770,0.000,68.370
2510203106,2026-09-02 00:30:00,100,94.210,43.590,15.880,34.730,0.400,0.000,35.380
2510203107,2026-09-02 00:30:00,600,423.260,265.770,117.120,40.360,119.870,0.000,11.020
2510203108,2026-09-02 00:30:00,80,3658.880,2054.240,808.990,795.640,587.540,0.000,36.320
2510203109,2026-09-02 00:30:00,160,1414.910,887.960,431.970,94.980,435.000,0.000,83.250
2510203111,2026-09-02 00:30:00,40,3716.370,2334.020,911.800,470.550,1018.250,0.000,12.130
2510203113,2026-09-02 00:30:00,160,4040.140,2567.460,968.550,504.120,227.430,0.000,106.630
2510203114,2026-09-02 00:30:00,120,1761.570,1108.000,434.470,219.090,350.860,0.000,31.960
2510203117,2026-09-02 00:30:00,80,1589.740,845.520,347.560,396.640,267.180,0.000,156.210
2510203118,2026-09-02 00:30:00,640,173.260,100.190,39.400,33.660,26.990,0.010,100.610
2510203119,2026-09-02 00:30:00,40,480.820,323.290,123.490,34.020,180.180,0.000,14.790
2510203120,2026-09-02 00:30:00,160,4010.700,2463.880,886.900,659.910,914.930,0.000,14.900
2510203122,2026-09-02 00:30:00,40,881.930,559.480,275.740,46.690,645.990,0.000,0.680
2510203123,2026-09-02 00:30:00,40,2506.350,1646.270,682.950,177.120,792.760,0.000,10.950
2510203124,2026-09-02 00:30:00,800,1089.870,769.310,265.290,55.260,307.640,0.000,0.270
2510203126,2026-09-02 00:30:00,100,11.570,5.030,1.590,4.940,0.220,0.000,0.970
2510203127,2026-09-02 00:30:00,40,1102.370,719.560,295.600,87.200,306.950,0.000,48.220
2510203128,2026-09-02 00:30:00,500,7418.110,3893.300,1305.050,2219.750,329.690,0.000,112.080
2510203129,2026-09-02 00:30:00,80,2.410,1.270,0.460,0.680,0.000,0.000,0.440
2510203130,2026-09-02 00:30:00,120,19.060,13.070,4.140,1.840,6.760,0.000,0.250
2510203133,2026-09-02 00:30:00,40,634.190,432.260,158.720,43.200,107.120,0.000,46.450
2510203134,2026-09-02 00:30:00,200,137.750,80.650,31.990,25.100,6.060,0.000,32.360
2510224049,2026-09-02 00:30:00,1,51509.891,19999.330,10613.150,20897.400,117.970,0.000,8483.520
2510224167,2026-09-02 00:30:00,1,19145.980,8272.880,3638.960,7234.140,557.000,0.000,5183.860
2510317505,2026-09-02 00:30:00,1,13849.830,6058.840,2921.370,4869.610,0.740,0.000,4033.400
2510317537,2026-09-02 00:30:00,1,10928.760,6280.630,2063.560,2584.560,218.560,1427.680,2009.450
2510389559,2026-09-02 00:30:00,1,35.990,19.750,14.320,1.910,30.210,0.000,5.910
2510389643,2026-09-02 00:30:00,1,40909.770,14625.630,7274.530,19009.600,22.350,0.000,3782.610
2510389931,2026-09-02 00:30:00,1,29371.430,11221.550,6190.020,11959.840,0.080,0.000,4041.430
2510633381,2026-09-02 00:30:00,320,199.840,124.590,44.680,30.560,6.200,0.000,40.090
2510633383,2026-09-02 00:30:00,40,1552.420,1162.640,359.070,30.700,47.670,0.000,290.610
2510633385,2026-09-02 00:30:00,60,1128.740,529.530,223.120,376.080,43.860,0.000,87.390
2510633386,2026-09-02 00:30:00,500,427.350,243.110,92.630,91.610,30.900,0.000,2393.940
2510633387,2026-09-02 00:30:00,40,18.810,12.450,4.630,1.710,0.560,0.000,2.690
2510633389,2026-09-02 00:30:00,500,271.470,184.970,64.300,22.200,34.300,0.000,88.240
2510633390,2026-09-02 00:30:00,80,1758.800,1063.720,396.720,298.350,458.450,0.000,6.170
2510633391,2026-09-02 00:30:00,100,220.180,169.800,50.280,0.090,3.060,0.000,1.780
2510633393,2026-09-02 00:30:00,600,5486.780,3196.040,1092.070,1198.650,1163.810,0.000,0.480
2510633395,2026-09-02 00:30:00,40,1300.980,732.580,283.550,284.840,61.340,0.000,39.160
2510633397,2026-09-02 00:30:00,240,494.290,318.830,146.680,28.770,181.200,0.000,16.620
2510633399,2026-09-02 00:30:00,600,1027.540,589.790,220.940,216.800,53.310,0.000,56.620
2510633400,2026-09-02 00:30:00,800,608.680,371.320,134.910,102.440,105.600,0.000,28.000
2510633402,2026-09-02 00:30:00,300,373.210,227.180,80.610,65.410,82.740,0.000,10.400
2510633406,2026-09-02 00:30:00,60,329.130,145.160,62.310,121.650,12.240,0.000,89.820
2510633411,2026-09-02 00:30:00,800,4191.440,2388.530,883.250,919.650,1477.400,0.000,29.340
2510814977,2026-09-02 00:30:00,400,48.710,30.170,11.560,6.980,1.480,0.000,9.470
2610026950,2026-09-02 00:30:00,600,9.290,5.850,2.180,1.240,0.870,0.000,2.640
2610026952,2026-09-02 00:30:00,200,3180.950,2081.320,934.760,164.860,1581.990,0.000,9.380
2610026953,2026-09-02 00:30:00,700,497.380,295.790,113.760,87.830,128.000,0.000,0.670
2610026963,2026-09-02 00:30:00,200,332.060,172.460,80.500,79.090,23.310,2.230,78.380
2610026966,2026-09-02 00:30:00,240,847.230,607.180,210.740,29.310,180.060,0.000,0.000
2610026976,2026-09-02 00:30:00,60,1278.180,834.380,283.160,160.620,131.310,0.000,24.530
2610026977,2026-09-02 00:30:00,30,553.090,231.340,85.460,236.280,94.800,0.000,24.610
2610126270,2026-09-02 00:30:00,400,18.260,11.680,4.470,2.100,0.750,0.000,5.410
2610126451,2026-09-02 00:30:00,300,102.000,66.890,24.840,10.260,54.470,0.000,0.230
2610159557,2026-09-02 00:30:00,600,11.900,6.560,2.570,2.760,0.230,0.000,7.670
2610170786,2026-09-02 00:30:00,500,408.560,233.720,81.310,93.520,76.370,0.000,2.930
2610170836,2026-09-02 00:30:00,100,119.960,74.750,26.840,18.360,68.510,0.000,0.450
2610170837,2026-09-02 00:30:00,240,8.880,5.750,1.940,1.170,0.980,0.000,0.060
2610170838,2026-09-02 00:30:00,240,24.640,15.790,5.410,3.430,2.580,0.000,0.230
2610170840,2026-09-02 00:30:00,40,220.650,124.150,44.010,52.480,46.670,0.000,21.160
2610322967,2026-09-02 00:30:00,500,2.370,1.430,0.580,0.350,0.330,0.000,0.010
2610322969,2026-09-02 00:30:00,100,59.000,40.540,14.950,3.500,4.230,0.000,1.530
2610322997,2026-09-02 00:30:00,400,337.040,197.760,78.390,60.890,123.690,0.000,0.420
2610323001,2026-09-02 00:30:00,160,1139.510,673.860,312.920,152.710,512.270,0.000,0.000
2610323004,2026-09-02 00:30:00,3000,58.020,45.060,7.570,5.390,13.310,0.000,1.510
2610323005,2026-09-02 00:30:00,120,7.050,4.680,1.890,0.460,1.500,0.000,0.120
2610323010,2026-09-02 00:30:00,60,4.470,3.320,0.830,0.320,0.490,0.000,0.750
2610323016,2026-09-02 00:30:00,160,1053.430,585.250,226.550,241.630,480.100,0.000,0.000
2610323019,2026-09-02 00:30:00,80,32.240,20.470,7.120,4.640,2.450,0.000,8.500
2610323024,2026-09-02 00:30:00,160,606.210,415.680,160.770,29.750,206.000,0.000,0.260
2510178141,2026-09-02 00:31:00,40,596.320,445.600,140.440,10.260,164.870,0.000,44.740
2510203121,2026-09-02 00:31:00,100,1238.850,725.960,289.480,223.390,68.810,0.000,102.180
2510203103,2026-09-02 00:32:00,400,1800.800,1069.140,405.680,325.980,46.380,0.010,323.430
2510633396,2026-09-02 00:32:00,400,818.810,553.820,194.180,70.810,184.510,0.000,0.160
2411087432,2026-09-02 00:45:00,40,3457.880,2153.340,987.080,317.450,706.140,0.000,30.040
2246006313,2026-09-02 01:00:00,8800,865.701,486.641,178.730,200.329,113.263,8.999,179.540
2410121326,2026-09-02 01:00:00,200,1469.660,949.030,411.770,108.850,344.370,0.000,5.410
2410121353,2026-09-02 01:00:00,120,641.420,446.600,173.600,21.210,135.990,0.000,14.840
2410121371,2026-09-02 01:00:00,120,567.750,353.460,125.460,88.820,68.800,0.000,28.890
2410121424,2026-09-02 01:00:00,120,45.890,28.320,10.770,6.790,1.600,0.000,16.390
2410121440,2026-09-02 01:00:00,120,14.610,9.310,2.870,2.430,1.620,0.000,4.800
2410121454,2026-09-02 01:00:00,160,1955.910,1230.230,422.430,303.240,315.920,0.000,76.180
2410121457,2026-09-02 01:00:00,120,1348.370,877.620,385.720,85.010,231.610,0.000,42.000
2410121574,2026-09-02 01:00:00,120,4668.520,3370.690,1084.820,213.000,402.060,0.000,369.230
2410131378,2026-09-02 01:00:00,200,1729.160,1109.590,478.450,141.120,381.140,0.000,8.500
2410131383,2026-09-02 01:00:00,400,1019.420,675.060,217.830,126.520,45.470,0.000,64.660
2410320615,2026-09-02 01:00:00,700,14776.130,9047.860,3608.410,2119.850,3645.850,0.000,51.450
2410883988,2026-09-02 01:00:00,100,31.540,16.140,4.670,10.710,3.300,0.000,1.840
2410883990,2026-09-02 01:00:00,60,2981.430,1709.470,636.360,635.590,886.500,0.000,38.500
2410883991,2026-09-02 01:00:00,100,2678.610,1612.260,601.830,464.520,250.430,0.260,73.280
2410883993,2026-09-02 01:00:00,60,2866.500,1369.940,544.220,952.330,94.870,0.000,327.300
2410883994,2026-09-02 01:00:00,320,100.890,44.840,20.100,35.930,3.420,0.000,5.350
2410932742,2026-09-02 01:00:00,240,19038.141,11083.680,3534.270,4420.170,4802.420,0.000,5.960
2411087432,2026-09-02 01:00:00,40,3457.900,2153.340,987.080,317.480,706.140,0.000,30.040
2411087433,2026-09-02 01:00:00,500,699.450,415.590,153.150,130.700,16.330,0.000,771.880
2411290205,2026-09-02 01:00:00,240,9182.750,6187.340,2675.020,320.390,3248.250,0.000,59.220
2510014481,2026-09-02 01:00:00,80,14792.440,8620.570,2850.600,3321.260,5549.540,0.000,5.520
2510014482,2026-09-02 01:00:00,40,1223.430,850.460,337.750,35.210,80.090,0.000,60.350
2510014483,2026-09-02 01:00:00,300,213.580,122.780,47.720,43.060,0.000,0.000,176.100
2510014484,2026-09-02 01:00:00,160,9041.350,5127.480,2001.840,1912.020,1386.840,0.000,20.820
2510178139,2026-09-02 01:00:00,300,725.210,424.320,156.850,144.020,147.500,0.000,14.130
2510178141,2026-09-02 01:00:00,40,596.320,445.600,140.440,10.270,164.870,0.000,44.740
2510203103,2026-09-02 01:00:00,400,1800.820,1069.140,405.680,326.000,46.380,0.010,323.440
2510203104,2026-09-02 01:00:00,120,2843.950,1707.600,666.100,470.240,413.140,0.000,69.180
2510203105,2026-09-02 01:00:00,100,2265.140,1575.890,639.440,49.810,532.780,0.000,68.370
2510203106,2026-09-02 01:00:00,100,94.220,43.590,15.880,34.740,0.400,0.000,35.380
2510203107,2026-09-02 01:00:00,600,423.310,265.770,117.120,40.400,119.880,0.000,11.040
2510203108,2026-09-02 01:00:00,80,3659.090,2054.240,808.990,795.850,587.540,0.000,36.320
2510203109,2026-09-02 01:00:00,160,1414.930,887.960,431.970,95.000,435.000,0.000,83.250
2510203111,2026-09-02 01:00:00,40,3716.370,2334.020,911.800,470.550,1018.250,0.000,12.130
2510203113,2026-09-02 01:00:00,160,4040.210,2567.460,968.550,504.200,227.430,0.000,106.660
2510203114,2026-09-02 01:00:00,120,1761.570,1108.000,434.470,219.100,350.860,0.000,31.970
2510203117,2026-09-02 01:00:00,80,1589.830,845.520,347.560,396.740,267.180,0.000,156.230
2510203118,2026-09-02 01:00:00,640,173.260,100.190,39.400,33.660,26.990,0.010,100.660
2510203120,2026-09-02 01:00:00,160,4010.920,2463.880,886.900,660.140,915.010,0.000,14.900
2510203121,2026-09-02 01:00:00,100,1238.880,725.960,289.480,223.430,68.810,0.000,102.190
2510203122,2026-09-02 01:00:00,40,881.940,559.480,275.740,46.700,645.990,0.000,0.680
2510203123,2026-09-02 01:00:00,40,2506.360,1646.270,682.950,177.130,792.760,0.000,10.960
2510203124,2026-09-02 01:00:00,800,1089.880,769.310,265.290,55.260,307.640,0.000,0.270
2510203126,2026-09-02 01:00:00,100,11.570,5.030,1.590,4.940,0.220,0.000,0.980
2510203127,2026-09-02 01:00:00,40,1102.380,719.560,295.600,87.210,306.950,0.000,48.230
2510203128,2026-09-02 01:00:00,500,7418.830,3893.300,1305.050,2220.470,329.760,0.000,112.080
2510203129,2026-09-02 01:00:00,80,2.420,1.270,0.460,0.680,0.000,0.000,0.440
2510203130,2026-09-02 01:00:00,120,19.060,13.070,4.140,1.840,6.760,0.000,0.250
2510203133,2026-09-02 01:00:00,40,634.190,432.260,158.720,43.200,107.120,0.000,46.450
2510203134,2026-09-02 01:00:00,200,137.760,80.650,31.990,25.100,6.060,0.000,32.360
2510224049,2026-09-02 01:00:00,1,51513.328,19999.330,10613.150,20900.840,117.970,0.000,8484.610
2510317505,2026-09-02 01:00:00,1,13851.760,6058.840,2921.370,4871.550,0.740,0.000,4034.320
2510317537,2026-09-02 01:00:00,1,10929.570,6280.630,2063.560,2585.370,218.560,1427.680,2009.590
2510389559,2026-09-02 01:00:00,1,35.990,19.750,14.320,1.910,30.210,0.000,5.910
2510389643,2026-09-02 01:00:00,1,40913.500,14625.630,7274.530,19013.330,22.350,0.000,3783.260
2510389931,2026-09-02 01:00:00,1,29373.779,11221.550,6190.020,11962.190,0.080,0.000,4042.020
2510633381,2026-09-02 01:00:00,320,199.850,124.590,44.680,30.580,6.200,0.000,40.090
2510633383,2026-09-02 01:00:00,40,1552.430,1162.640,359.070,30.710,47.670,0.000,290.640
2510633385,2026-09-02 01:00:00,60,1128.870,529.530,223.120,376.200,43.860,0.000,87.390
2510633386,2026-09-02 01:00:00,500,427.360,243.110,92.630,91.610,30.900,0.000,2394.340
2510633387,2026-09-02 01:00:00,40,18.810,12.450,4.630,1.720,0.560,0.000,2.690
2510633389,2026-09-02 01:00:00,500,271.510,184.970,64.300,22.240,34.300,0.000,88.280
2510633390,2026-09-02 01:00:00,80,1758.800,1063.720,396.720,298.350,458.450,0.000,6.170
2510633391,2026-09-02 01:00:00,100,220.180,169.800,50.280,0.090,3.060,0.000,1.780
2510633393,2026-09-02 01:00:00,600,5487.160,3196.040,1092.070,1199.030,1163.900,0.000,0.480
2510633395,2026-09-02 01:00:00,40,1300.980,732.580,283.550,284.840,61.340,0.000,39.160
2510633396,2026-09-02 01:00:00,400,818.820,553.820,194.180,70.820,184.510,0.000,0.160
2510633397,2026-09-02 01:00:00,240,494.300,318.830,146.680,28.780,181.200,0.000,16.630
2510633399,2026-09-02 01:00:00,600,1027.650,589.790,220.940,216.900,53.320,0.000,56.620
2510633400,2026-09-02 01:00:00,800,608.740,371.320,134.910,102.500,105.610,0.000,28.000
2510633402,2026-09-02 01:00:00,300,373.240,227.180,80.610,65.450,82.760,0.000,10.400
2510633406,2026-09-02 01:00:00,60,329.150,145.160,62.310,121.680,12.240,0.000,89.840
2510633411,2026-09-02 01:00:00,800,4191.940,2388.530,883.250,920.150,1477.610,0.000,29.340
