METER_NO,DATE_TIME,HSN,PG,BT,CD,TD,VC,NG,NVC
2610026976,2026-08-31 00:00:00,60,1265.030,826.170,280.010,158.840,130.620,,
2610026977,2026-08-31 00:00:00,30,545.700,228.720,84.060,232.910,93.970,,
2610126270,2026-08-31 00:00:00,400,17.590,11.300,4.320,1.960,0.750,,
2610126451,2026-08-31 00:00:00,300,101.120,66.400,24.640,10.070,54.370,,
2610159557,2026-08-31 00:00:00,600,11.470,6.320,2.470,2.660,0.230,,
2610170786,2026-08-31 00:00:00,500,398.370,227.430,79.800,91.120,73.970,,
2610170836,2026-08-31 00:00:00,100,119.890,74.710,26.820,18.350,68.500,,
2610170838,2026-08-31 00:00:00,240,23.920,15.370,5.220,3.310,2.530,,
2610170840,2026-08-31 00:00:00,40,208.250,118.170,40.960,49.120,43.570,,
2610322967,2026-08-31 00:00:00,500,2.230,1.350,0.540,0.330,0.310,,
2610322969,2026-08-31 00:00:00,100,54.140,37.360,13.700,3.070,3.880,,
2610323001,2026-08-31 00:00:00,160,1126.900,667.950,310.930,148.010,508.950,,
2610323004,2026-08-31 00:00:00,3000,57.800,44.940,7.520,5.330,13.030,,
2610323010,2026-08-31 00:00:00,60,2.910,2.380,0.370,0.160,0.470,,
2610323016,2026-08-31 00:00:00,160,1047.610,582.830,226.260,238.520,477.980,,
2610323019,2026-08-31 00:00:00,80,30.130,19.170,6.590,4.360,2.070,,
2610323024,2026-08-31 00:00:00,160,599.350,412.100,159.210,28.030,205.410,,
2410121424,2026-08-31 00:01:00,120,45.650,28.190,10.720,6.730,1.600,,
2510389931,2026-08-31 00:01:00,1,29185.230,11158.550,6142.610,11884.060,0.080,,
2510633393,2026-08-31 00:01:00,600,5440.130,3170.450,1081.970,1187.710,1153.330,,
2510633406,2026-08-31 00:01:00,60,326.330,143.620,61.630,121.070,11.720,,
2610026950,2026-08-31 00:01:00,600,8.880,5.600,2.080,1.190,0.790,,
2610026952,2026-08-31 00:01:00,200,3170.710,2074.890,931.040,164.760,1576.190,,
2610170837,2026-08-31 00:01:00,240,8.500,5.550,1.840,1.100,0.910,,
2610322997,2026-08-31 00:01:00,400,335.320,196.710,77.990,60.620,123.130,,
2610323005,2026-08-31 00:01:00,120,6.590,4.380,1.760,0.440,1.360,,
2510203121,2026-08-31 00:02:00,100,1232.620,722.410,287.720,222.480,68.460,,
2246006313,2026-08-31 00:03:00,8800,858.076,482.456,176.972,198.648,112.201,8.999,179.511
2410883988,2026-08-31 00:03:00,100,31.090,15.960,4.600,10.520,3.300,,
2410121326,2026-08-31 00:30:00,200,1467.080,947.700,411.270,108.090,343.820,,
2410121353,2026-08-31 00:30:00,120,637.420,443.630,172.710,21.060,134.950,,
2410121371,2026-08-31 00:30:00,120,566.530,352.740,125.190,88.590,68.620,,
2410121424,2026-08-31 00:30:00,120,45.650,28.190,10.720,6.730,1.600,,
2410121440,2026-08-31 00:30:00,120,14.000,8.910,2.710,2.370,1.490,,
2410121454,2026-08-31 00:30:00,160,1953.220,1228.890,421.880,302.430,315.840,,
2410121457,2026-08-31 00:30:00,120,1330.010,866.560,379.240,84.200,228.110,,
2410121574,2026-08-31 00:30:00,120,4650.070,3358.270,1080.480,211.310,400.750,,
2410131378,2026-08-31 00:30:00,200,1725.360,1106.810,477.570,140.970,380.210,,
2410131383,2026-08-31 00:30:00,400,1018.090,674.370,217.550,126.160,45.470,,
2410131384,2026-08-31 00:30:00,200,9568.680,5430.050,1922.810,2215.820,1995.660,,
2410131387,2026-08-31 00:30:00,600,513.790,321.390,122.120,70.270,52.920,,
2410320615,2026-08-31 00:30:00,700,14731.610,9018.520,3597.200,2115.880,3633.850,,
2410883988,2026-08-31 00:30:00,100,31.090,15.960,4.600,10.530,3.300,,
2410883990,2026-08-31 00:30:00,60,2979.660,1708.490,635.920,635.240,886.220,,
2410883991,2026-08-31 00:30:00,100,2673.280,1609.290,600.450,463.520,249.500,,
2410883993,2026-08-31 00:30:00,60,2840.970,1356.920,539.020,945.020,92.650,,
2410883994,2026-08-31 00:30:00,320,100.480,44.680,20.020,35.770,3.420,,
2410932742,2026-08-31 00:30:00,240,18967.869,11045.630,3522.520,4399.710,4778.340,,
2411087432,2026-08-31 00:30:00,40,3452.250,2150.260,985.830,316.150,706.130,,
2411087433,2026-08-31 00:30:00,500,694.040,412.160,152.140,129.730,16.170,,
2411290205,2026-08-31 00:30:00,240,9179.580,6185.820,2674.390,319.370,3247.980,,
2510014481,2026-08-31 00:30:00,80,14789.420,8618.960,2849.970,3320.480,5549.130,,
2510014482,2026-08-31 00:30:00,40,1222.880,850.180,337.610,35.080,80.090,,
2510014483,2026-08-31 00:30:00,300,212.580,122.250,47.510,42.810,0.000,,
2510014484,2026-08-31 00:30:00,160,9038.690,5126.150,2001.270,1911.260,1386.830,,
2510178139,2026-08-31 00:30:00,300,722.650,423.200,156.510,142.930,146.820,,
2510178141,2026-08-31 00:30:00,40,596.020,445.430,140.380,10.200,164.870,,
2510203103,2026-08-31 00:30:00,400,1797.570,1067.820,405.260,324.470,46.260,,
2510203104,2026-08-31 00:30:00,120,2831.380,1699.920,663.430,468.020,410.370,,
2510203105,2026-08-31 00:30:00,100,2254.910,1568.910,636.430,49.570,531.090,,
2510203106,2026-08-31 00:30:00,100,93.640,43.350,15.770,34.510,0.400,,
2510203107,2026-08-31 00:30:00,600,416.500,261.970,115.500,39.010,118.900,,
2510203108,2026-08-31 00:30:00,80,3631.520,2039.560,801.980,789.960,584.940,,
2510203109,2026-08-31 00:30:00,160,1412.570,886.560,431.410,94.590,434.720,,
2510203111,2026-08-31 00:30:00,40,3707.010,2326.900,909.650,470.460,1015.900,,
2510203113,2026-08-31 00:30:00,160,3997.290,2539.160,956.100,502.020,223.630,,
2510203114,2026-08-31 00:30:00,120,1752.870,1102.310,432.570,217.980,348.880,,
2510203117,2026-08-31 00:30:00,80,1582.000,841.780,345.910,394.300,265.460,,
2510203118,2026-08-31 00:30:00,640,173.240,100.180,39.390,33.650,26.990,,
2510203120,2026-08-31 00:30:00,160,3987.740,2451.190,882.010,654.540,907.830,,
2510203122,2026-08-31 00:30:00,40,880.950,558.970,275.520,46.450,645.350,,
2510203123,2026-08-31 00:30:00,40,2499.320,1640.970,681.300,177.050,790.430,,
2510203124,2026-08-31 00:30:00,800,1089.390,769.040,265.190,55.140,307.620,,
2510203126,2026-08-31 00:30:00,100,11.140,4.850,1.520,4.760,0.220,,
2510203127,2026-08-31 00:30:00,40,1098.030,717.550,295.030,85.440,304.580,,
2510203128,2026-08-31 00:30:00,500,7362.320,3865.470,1293.320,2203.520,326.160,,
2510203129,2026-08-31 00:30:00,80,1.930,1.030,0.350,0.540,0.000,,
2510203130,2026-08-31 00:30:00,120,18.340,12.580,3.980,1.770,6.470,,
2510203133,2026-08-31 00:30:00,40,633.650,431.970,158.610,43.060,107.120,,
2510203134,2026-08-31 00:30:00,200,137.380,80.450,31.920,25.000,6.060,,
2510224049,2026-08-31 00:30:00,1,51298.430,19916.051,10571.030,20811.330,117.940,,
2510224167,2026-08-31 00:30:00,1,18987.910,8181.700,3604.990,7201.210,528.320,,
2510317505,2026-08-31 00:30:00,1,13717.650,6003.060,2891.060,4823.510,0.740,,
2510317537,2026-08-31 00:30:00,1,10846.580,6236.620,2045.820,2564.130,218.560,,
2510389559,2026-08-31 00:30:00,1,35.990,19.750,14.320,1.910,30.210,,
2510389643,2026-08-31 00:30:00,1,40676.719,14546.190,7220.380,18910.150,22.350,,
2510389931,2026-08-31 00:30:00,1,29187.660,11158.550,6142.610,11886.480,0.080,,
2510633381,2026-08-31 00:30:00,320,198.140,123.650,44.290,30.190,6.200,,
2510633383,2026-08-31 00:30:00,40,1551.420,1162.080,358.860,30.470,47.670,,
2510633385,2026-08-31 00:30:00,60,1122.160,527.000,221.600,373.550,43.770,,
2510633386,2026-08-31 00:30:00,500,426.200,242.390,92.380,91.420,30.900,,
2510633387,2026-08-31 00:30:00,40,18.380,12.200,4.500,1.670,0.530,,
2510633389,2026-08-31 00:30:00,500,257.750,175.680,60.760,21.310,30.340,,
2510633390,2026-08-31 00:30:00,80,1738.460,1050.040,393.540,294.860,452.790,,
2510633391,2026-08-31 00:30:00,100,220.180,169.800,50.280,0.090,3.060,,
2510633393,2026-08-31 00:30:00,600,5440.440,3170.450,1081.970,1188.020,1153.400,,
2510633396,2026-08-31 00:30:00,400,817.910,553.320,193.990,70.590,184.470,,
2510633397,2026-08-31 00:30:00,240,492.040,317.700,146.090,28.240,181.200,,
2510633399,2026-08-31 00:30:00,600,1015.150,583.170,217.780,214.190,52.640,,
2510633400,2026-08-31 00:30:00,800,596.270,363.600,131.700,100.970,101.400,,
2510633402,2026-08-31 00:30:00,300,367.880,224.300,79.650,63.920,80.550,,
2510633406,2026-08-31 00:30:00,60,326.350,143.620,61.630,121.100,11.720,,
2510633411,2026-08-31 00:30:00,800,4135.610,2358.050,870.750,906.800,1456.540,,
2510814977,2026-08-31 00:30:00,400,48.440,30.020,11.500,6.910,1.480,,
2610026950,2026-08-31 00:30:00,600,8.880,5.600,2.080,1.190,0.790,,
2610026952,2026-08-31 00:30:00,200,3170.710,2074.890,931.040,164.770,1576.190,,
2610026953,2026-08-31 00:30:00,700,485.950,289.000,110.930,86.000,124.070,,
2610026963,2026-08-31 00:30:00,200,329.470,171.370,80.000,78.090,23.310,,
2610026966,2026-08-31 00:30:00,240,845.830,606.430,210.440,28.940,179.300,,
2610026976,2026-08-31 00:30:00,60,1265.090,826.170,280.010,158.900,130.620,,
2610026977,2026-08-31 00:30:00,30,545.820,228.720,84.060,233.030,93.970,,
2610126270,2026-08-31 00:30:00,400,17.600,11.300,4.320,1.970,0.750,,
2610126451,2026-08-31 00:30:00,300,101.120,66.400,24.640,10.080,54.370,,
2610159557,2026-08-31 00:30:00,600,11.470,6.320,2.470,2.670,0.230,,
2610170786,2026-08-31 00:30:00,500,398.680,227.430,79.800,91.440,74.050,,
2610170836,2026-08-31 00:30:00,100,119.890,74.710,26.820,18.350,68.500,,
2610170837,2026-08-31 00:30:00,240,8.500,5.550,1.840,1.100,0.910,,
2610170838,2026-08-31 00:30:00,240,23.920,15.370,5.220,3.310,2.530,,
2610170840,2026-08-31 00:30:00,40,208.400,118.170,40.960,49.270,43.600,,
2610322967,2026-08-31 00:30:00,500,2.230,1.350,0.540,0.330,0.310,,
2610322969,2026-08-31 00:30:00,100,54.160,37.360,13.700,3.090,3.880,,
2610322997,2026-08-31 00:30:00,400,335.330,196.710,77.990,60.630,123.140,,
2610323001,2026-08-31 00:30:00,160,1127.290,667.950,310.930,148.400,509.140,,
2610323004,2026-08-31 00:30:00,3000,57.800,44.940,7.520,5.330,13.030,,
2610323005,2026-08-31 00:30:00,120,6.590,4.380,1.760,0.440,1.360,,
2610323016,2026-08-31 00:30:00,160,1047.920,582.830,226.260,238.830,478.130,,
2610323019,2026-08-31 00:30:00,80,30.140,19.170,6.590,4.370,2.070,,
2610323024,2026-08-31 00:30:00,160,599.420,412.100,159.210,28.100,205.410,,
2246006313,2026-08-31 00:31:00,8800,858.125,482.456,176.972,198.697,112.202,8.999,179.512
2510203121,2026-08-31 00:31:00,100,1232.660,722.410,287.720,222.520,68.460,,
2510633395,2026-08-31 00:31:00,40,1300.980,732.580,283.550,284.840,61.340,,
2510203119,2026-08-31 00:32:00,40,480.820,323.290,123.490,34.020,180.180,,
2610323010,2026-08-31 00:45:00,60,2.920,2.380,0.370,0.170,0.470,,
2410121326,2026-08-31 01:00:00,200,1467.110,947.700,411.270,108.130,343.830,,
2410121353,2026-08-31 01:00:00,120,637.420,443.630,172.710,21.070,134.950,,
2410121371,2026-08-31 01:00:00,120,566.540,352.740,125.190,88.600,68.620,,
2410121424,2026-08-31 01:00:00,120,45.650,28.190,10.720,6.730,1.600,,
2410121440,2026-08-31 01:00:00,120,14.000,8.910,2.710,2.370,1.490,,
2410121454,2026-08-31 01:00:00,160,1953.250,1228.890,421.880,302.470,315.840,,
2410121457,2026-08-31 01:00:00,120,1330.050,866.560,379.240,84.240,228.120,,
2410121574,2026-08-31 01:00:00,120,4650.120,3358.270,1080.480,211.360,400.750,,
2410131378,2026-08-31 01:00:00,200,1725.370,1106.810,477.570,140.980,380.210,,
2410131383,2026-08-31 01:00:00,400,1018.110,674.370,217.550,126.170,45.470,,
2410131384,2026-08-31 01:00:00,200,9568.720,5430.050,1922.810,2215.850,1995.660,,
2410131387,2026-08-31 01:00:00,600,513.800,321.390,122.120,70.270,52.920,,
2410320615,2026-08-31 01:00:00,700,14731.680,9018.520,3597.200,2115.940,3633.860,,
2410883988,2026-08-31 01:00:00,100,31.100,15.960,4.600,10.540,3.300,,
2410883990,2026-08-31 01:00:00,60,2979.680,1708.490,635.920,635.260,886.220,,
2410883991,2026-08-31 01:00:00,100,2673.310,1609.290,600.450,463.560,249.500,,
2410883993,2026-08-31 01:00:00,60,2841.290,1356.920,539.020,945.330,92.660,,
2410883994,2026-08-31 01:00:00,320,100.480,44.680,20.020,35.780,3.420,,
2410932742,2026-08-31 01:00:00,240,18968.910,11045.630,3522.520,4400.740,4778.650,,
2411087432,2026-08-31 01:00:00,40,3452.310,2150.260,985.830,316.200,706.130,,
2411087433,2026-08-31 01:00:00,500,694.140,412.160,152.140,129.830,16.180,,
2411290205,2026-08-31 01:00:00,240,9179.630,6185.820,2674.390,319.410,3247.980,,
2510014482,2026-08-31 01:00:00,40,1222.880,850.180,337.610,35.080,80.090,,
2510014483,2026-08-31 01:00:00,300,212.600,122.250,47.510,42.820,0.000,,
2510014484,2026-08-31 01:00:00,160,9038.720,5126.150,2001.270,1911.290,1386.830,,
2510178139,2026-08-31 01:00:00,300,722.730,423.200,156.510,143.020,146.850,,
2510178141,2026-08-31 01:00:00,40,596.020,445.430,140.380,10.210,164.870,,
2510203103,2026-08-31 01:00:00,400,1797.700,1067.820,405.260,324.600,46.270,,
2510203104,2026-08-31 01:00:00,120,2831.450,1699.920,663.430,468.090,410.370,,
2510203105,2026-08-31 01:00:00,100,2254.920,1568.910,636.430,49.570,531.090,,
2510203106,2026-08-31 01:00:00,100,93.650,43.350,15.770,34.510,0.400,,
2510203107,2026-08-31 01:00:00,600,416.560,261.970,115.500,39.080,118.930,,
2510203108,2026-08-31 01:00:00,80,3631.750,2039.560,801.980,790.200,584.960,,
2510203109,2026-08-31 01:00:00,160,1412.590,886.560,431.410,94.600,434.720,,
2510203111,2026-08-31 01:00:00,40,3707.010,2326.900,909.650,470.460,1015.900,,
2510203113,2026-08-31 01:00:00,160,3997.380,2539.160,956.100,502.110,223.630,,
2510203114,2026-08-31 01:00:00,120,1752.890,1102.310,432.570,218.000,348.880,,
2510203117,2026-08-31 01:00:00,80,1582.080,841.780,345.910,394.380,265.460,,
2510203119,2026-08-31 01:00:00,40,480.820,323.290,123.490,34.020,180.180,,
2510203120,2026-08-31 01:00:00,160,3987.950,2451.190,882.010,654.740,907.900,,
2510203122,2026-08-31 01:00:00,40,880.960,558.970,275.520,46.460,645.360,,
2510203123,2026-08-31 01:00:00,40,2499.330,1640.970,681.300,177.050,790.430,,
2510203124,2026-08-31 01:00:00,800,1089.390,769.040,265.190,55.150,307.620,,
2510203126,2026-08-31 01:00:00,100,11.140,4.850,1.520,4.770,0.220,,
2510203127,2026-08-31 01:00:00,40,1098.120,717.550,295.030,85.530,304.630,,
2510203128,2026-08-31 01:00:00,500,7363.000,3865.470,1293.320,2204.200,326.220,,
2510203129,2026-08-31 01:00:00,80,1.930,1.030,0.350,0.540,0.000,,
2510203130,2026-08-31 01:00:00,120,18.340,12.580,3.980,1.770,6.470,,
2510203133,2026-08-31 01:00:00,40,633.660,431.970,158.610,43.060,107.120,,
2510203134,2026-08-31 01:00:00,200,137.390,80.450,31.920,25.010,6.060,,
2510224049,2026-08-31 01:00:00,1,51301.891,19916.051,10571.030,20814.801,117.940,,
2510224167,2026-08-31 01:00:00,1,18989.279,8181.700,3604.990,7202.590,528.320,,
2510317505,2026-08-31 01:00:00,1,13719.570,6003.060,2891.060,4825.430,0.740,,
2510317537,2026-08-31 01:00:00,1,10847.410,6236.620,2045.820,2564.960,218.560,,
2510389559,2026-08-31 01:00:00,1,35.990,19.750,14.320,1.910,30.210,,
2510389643,2026-08-31 01:00:00,1,40680.480,14546.190,7220.380,18913.910,22.350,,
2510389931,2026-08-31 01:00:00,1,29190.070,11158.550,6142.610,11888.910,0.080,,
2510633381,2026-08-31 01:00:00,320,198.160,123.650,44.290,30.210,6.200,,
2510633383,2026-08-31 01:00:00,40,1551.430,1162.080,358.860,30.480,47.670,,
2510633385,2026-08-31 01:00:00,60,1122.260,527.000,221.600,373.650,43.770,,
2510633386,2026-08-31 01:00:00,500,426.200,242.390,92.380,91.430,30.900,,
2510633387,2026-08-31 01:00:00,40,18.390,12.200,4.500,1.670,0.530,,
2510633389,2026-08-31 01:00:00,500,257.780,175.680,60.760,21.340,30.340,,
2510633390,2026-08-31 01:00:00,80,1738.950,1050.040,393.540,295.360,452.940,,
2510633391,2026-08-31 01:00:00,100,220.180,169.800,50.280,0.090,3.060,,
2510633393,2026-08-31 01:00:00,600,5440.760,3170.450,1081.970,1188.340,1153.460,,
2510633395,2026-08-31 01:00:00,40,1300.980,732.580,283.550,284.840,61.340,,
2510633396,2026-08-31 01:00:00,400,817.920,553.320,193.990,70.600,184.470,,
2510633397,2026-08-31 01:00:00,240,492.050,317.700,146.090,28.250,181.200,,
2510633399,2026-08-31 01:00:00,600,1015.250,583.170,217.780,214.290,52.640,,
2510633400,2026-08-31 01:00:00,800,596.340,363.600,131.700,101.030,101.420,,
2510633402,2026-08-31 01:00:00,300,367.980,224.300,79.650,64.020,80.590,,
2510633406,2026-08-31 01:00:00,60,326.380,143.620,61.630,121.120,11.720,,
2510633411,2026-08-31 01:00:00,800,4136.080,2358.050,870.750,907.270,1456.720,,
2510814977,2026-08-31 01:00:00,400,48.440,30.020,11.500,6.910,1.480,,
2610026950,2026-08-31 01:00:00,600,8.880,5.600,2.080,1.200,0.790,,
2610026952,2026-08-31 01:00:00,200,3170.720,2074.890,931.040,164.770,1576.190,,
2610026953,2026-08-31 01:00:00,700,485.990,289.000,110.930,86.040,124.080,,
2610026963,2026-08-31 01:00:00,200,329.510,171.370,80.000,78.130,23.310,,
2610026966,2026-08-31 01:00:00,240,845.840,606.430,210.440,28.960,179.310,,
2610026976,2026-08-31 01:00:00,60,1265.160,826.170,280.010,158.970,130.620,,
2610026977,2026-08-31 01:00:00,30,545.930,228.720,84.060,233.150,93.970,,
2610126270,2026-08-31 01:00:00,400,17.600,11.300,4.320,1.970,0.750,,
2610126451,2026-08-31 01:00:00,300,101.130,66.400,24.640,10.080,54.370,,
2610159557,2026-08-31 01:00:00,600,11.480,6.320,2.470,2.670,0.230,,
2610170836,2026-08-31 01:00:00,100,119.890,74.710,26.820,18.350,68.500,,
2610170837,2026-08-31 01:00:00,240,8.500,5.550,1.840,1.100,0.910,,
2610170838,2026-08-31 01:00:00,240,23.920,15.370,5.220,3.320,2.530,,
2610170840,2026-08-31 01:00:00,40,208.540,118.170,40.960,49.410,43.630,,
2610322967,2026-08-31 01:00:00,500,2.230,1.350,0.540,0.330,0.310,,
2610322969,2026-08-31 01:00:00,100,54.170,37.360,13.700,3.100,3.880,,
2610322997,2026-08-31 01:00:00,400,335.350,196.710,77.990,60.640,123.140,,
2610323001,2026-08-31 01:00:00,160,1127.570,667.950,310.930,148.690,509.280,,
2610323004,2026-08-31 01:00:00,3000,57.800,44.940,7.520,5.340,13.030,,
2610323005,2026-08-31 01:00:00,120,6.590,4.380,1.760,0.440,1.360,,
2610323010,2026-08-31 01:00:00,60,2.930,2.380,0.370,0.170,0.470,,
2610323016,2026-08-31 01:00:00,160,1048.220,582.830,226.260,239.130,478.270,,
2610323019,2026-08-31 01:00:00,80,30.150,19.170,6.590,4.380,2.070,,
2610323024,2026-08-31 01:00:00,160,599.490,412.100,159.210,28.170,205.410,,
2246006313,2026-08-31 01:01:00,8800,858.184,482.456,176.972,198.756,112.205,8.999,179.512
2510014481,2026-08-31 01:01:00,80,14789.450,8618.960,2849.970,3320.510,5549.130,,
2510203118,2026-08-31 01:01:00,640,173.240,100.180,39.390,33.650,26.990,,
2510203121,2026-08-31 01:01:00,100,1232.690,722.410,287.720,222.550,68.460,,
2610170786,2026-08-31 01:01:00,500,399.000,227.430,79.800,91.760,74.130,,
2410121326,2026-08-31 01:30:00,200,1467.150,947.700,411.270,108.160,343.840,,
2410121353,2026-08-31 01:30:00,120,637.430,443.630,172.710,21.080,134.950,,
2410121371,2026-08-31 01:30:00,120,566.550,352.740,125.190,88.610,68.620,,
2410121424,2026-08-31 01:30:00,120,45.660,28.190,10.720,6.740,1.600,,
2410121440,2026-08-31 01:30:00,120,14.010,8.910,2.710,2.370,1.490,,
2410121454,2026-08-31 01:30:00,160,1953.280,1228.890,421.880,302.500,315.840,,
2410121457,2026-08-31 01:30:00,120,1330.100,866.560,379.240,84.290,228.130,,
2410121574,2026-08-31 01:30:00,120,4650.170,3358.270,1080.480,211.410,400.750,,
2410131378,2026-08-31 01:30:00,200,1725.370,1106.810,477.570,140.980,380.210,,
